ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000000007825785;2020-11-17;12:18:11;8391099573;21;-42;origin=/ACM, seqNr={21};Success;8_pass;0,;84
00000000000008222915;2020-11-17;12:26:08;8867514929;22;-42;origin=/ACM, seqNr={22};Success;8_pass_pinCure;0,;84
00000000000013379134;2020-11-18;11:53:29;93306835375;28;1;origin=/ACM, seqNr={28};Success;8_pass;1,;181
00000000000013594619;2020-11-18;11:57:36;93554005490;29;2;origin=/ACM, seqNr={29};Success;8_pass;1,;61
00000000000016094576;2020-11-18;13:28:44;99021299828;30;3;origin=/ACM, seqNr={30};Success;8_pass;1,;976
00000000000016295779;2020-11-18;13:36:14;99471197221;31;4;origin=/ACM, seqNr={31};Success;4_pass;1,;110
00000000000016844576;2020-11-18;14:01:37;100994710860;32;5;origin=/ACM, seqNr={32};Success;8_pass;1,;150
00000000000023051996;2020-11-18;15:55:21;107818914769;34;8;origin=/ACM, seqNr={34};Success;8_pass;1,;2680
00000000000023445492;2020-11-18;16:04:42;108379422468;35;9;origin=/ACM, seqNr={35};Success;4_pass;1,;244
00000000000038167394;2020-11-18;19:43:28;121505509034;36;10;origin=/ACM, seqNr={36};Success;8_pass;1,2,;5926
00000000000041396860;2020-11-18;21:22:10;127427281180;37;11;origin=/ACM, seqNr={37};Success;8_pass;1,;1292
00000000000041561904;2020-11-18;21:37:20;128336985532;38;12;origin=/ACM, seqNr={38};Success;4_pass;1,;54
00000000000048955586;2020-11-19;00:23:46;138323066643;39;13;origin=/ACM, seqNr={39};Success;4_pass;1,2,;5601
00000000000056349403;2020-11-19;02:17:31;145147889428;40;14;origin=/ACM, seqNr={40};Success;4_pass;1,;5767
00000000000060208094;2020-11-19;03:24:36;149172948223;41;15;origin=/ACM, seqNr={41};Success;4_pass;1,;2962
00000000000061319532;2020-11-19;04:16:22;152278226058;42;16;origin=/ACM, seqNr={42};Success;6_pass;1,;439
00000000000064413997;2020-11-19;04:57:46;154762765442;43;17;origin=/ACM, seqNr={43};Success;6_pass;1,;1547
00000000000072722184;2020-11-19;06:48:19;161395572955;44;18;origin=/ACM, seqNr={44};Success;8_pass;1,;3257
00000000000072999055;2020-11-19;07:29:28;163863973564;45;19;origin=/ACM, seqNr={45};Cancelled;4_pass;1,;0
00000000000073317410;2020-11-19;07:44:15;164751326598;46;20;origin=/ACM, seqNr={46};Cancelled;4_pass;1,;157
00000000000079525908;2020-11-19;09:24:02;170738479801;47;21;origin=/ACM, seqNr={47};Success;4_pass;1,;4844
00000000000082869737;2020-11-19;10:08:52;173428108708;48;22;origin=/ACM, seqNr={48};Success;8_pass;1,;1332
00000000000082942897;2020-11-19;10:22:12;174228143575;49;23;origin=/ACM, seqNr={49};Failed;6_pass;1,;0
00000000000083181221;2020-11-19;10:27:29;174544945882;50;24;origin=/ACM, seqNr={50};Success;6_pass;1,;89
00000000000083528108;2020-11-19;10:38:11;175186619982;51;25;origin=/ACM, seqNr={51};Success;8_pass_pinCure;1,;89
00000000000084497289;2020-11-19;11:00:59;176555129009;52;26;origin=/ACM, seqNr={52};Success;8_pass;1,;379
00000000000088823953;2020-11-19;12:01:10;180165663300;53;27;origin=/ACM, seqNr={53};Success;4_pass;1,;3705
00000000000096536124;2020-11-19;14:35:18;189413809174;54;28;origin=/ACM, seqNr={54};Success;4_pass;1,;5897
00000000000096705438;2020-11-19;15:07:48;191363638141;55;29;origin=/ACM, seqNr={55};Cancelled;4_pass;1,;0
00000000000096991764;2020-11-19;15:24:03;192338972710;56;30;origin=/ACM, seqNr={56};Cancelled;4_pass;1,;126
00000000000101382925;2020-11-19;16:43:54;197129773233;57;32;origin=/ACM, seqNr={57};Success;4_pass;1,;3653
00000000000103160224;2020-11-19;21:51:39;215593695401;58;33;origin=/ACM, seqNr={58};Success;4_pass;1,;488
00000000000103487361;2020-11-19;22:14:32;216967359282;59;34;origin=/ACM, seqNr={59};Success;8_pass;1,;77
00000000000105289697;2020-11-19;23:03:46;219920942620;60;35;origin=/ACM, seqNr={60};Success;8_pass;1,;628
00000000000105678643;2020-11-19;23:12:38;220453381104;61;36;origin=/ACM, seqNr={61};Success;4_pass;1,;246
00000000000107808571;2020-11-19;23:40:15;222109846150;62;37;origin=/ACM, seqNr={62};Success;4_pass;1,;1609
00000000000108301305;2020-11-19;23:47:35;222549529197;63;38;origin=/ACM, seqNr={63};Success;4_pass;1,;345
00000000000110823365;2020-11-20;00:24:38;224772779604;64;39;origin=/ACM, seqNr={64};Cancelled;4_pass;1,2,;1866
00000000000112622302;2020-11-20;01:09:55;227489683832;65;40;origin=/ACM, seqNr={65};Success;4_pass;1,;1245
00000000000114208580;2020-11-20;01:31:05;228759857635;66;41;origin=/ACM, seqNr={66};Success;4_pass;1,;1186
00000000000115086147;2020-11-20;01:43:43;229518088439;67;42;origin=/ACM, seqNr={67};Success;4_pass;1,;637
00000000000115492476;2020-11-20;01:50:26;229920730917;68;43;origin=/ACM, seqNr={68};Success;4_pass;1,;275
00000000000117985748;2020-11-20;02:45:52;233246495231;69;44;origin=/ACM, seqNr={69};Success;4_pass;1,;1779
00000000000118232298;2020-11-20;03:10:22;234716958719;70;45;origin=/ACM, seqNr={70};Success;4_pass;1,;74
00000000000119715465;2020-11-20;03:52:24;237238909724;71;46;origin=/ACM, seqNr={71};Success;4_pass;1,;1024
00000000000122272447;2020-11-20;08:01:06;252160358328;72;47;origin=/ACM, seqNr={72};Success;8_pass;1,;595
00000000000122819807;2020-11-20;09:18:23;256797247912;73;48;origin=/ACM, seqNr={73};Success;8_pass;1,;60
00000000000133266870;2020-11-20;12:54:35;269769194489;74;49;origin=/ACM, seqNr={74};Success;4_pass;1,2,;7663
00000000000134212470;2020-11-20;13:48:49;273022866549;75;50;origin=/ACM, seqNr={75};Success;4_pass;1,;549
00000000000142236474;2020-11-20;16:18:21;281995008093;76;51;origin=/ACM, seqNr={76};Success;4_pass;1,;6188
00000000000142723052;2020-11-20;16:33:53;282926517566;77;52;origin=/ACM, seqNr={77};Success;8_pass;1,;142
00000000000143210638;2020-11-20;16:51:05;283959040328;78;53;origin=/ACM, seqNr={78};Success;8_pass;1,;147
00000000000146761559;2020-11-20;17:36:36;286689188942;79;54;origin=/ACM, seqNr={79};Success;4_pass;1,2,3,;2689
00000000000151398882;2020-11-20;21:22:35;300248504196;80;55;origin=/ACM, seqNr={80};Success;8_pass;1,;1492
00000000000153449040;2020-11-20;21:51:41;301994126229;81;56;origin=/ACM, seqNr={81};Cancelled;8_pass;1,;773
00000000000154830122;2020-11-20;22:22:44;303856815080;82;57;origin=/ACM, seqNr={82};Success;8_pass;1,;486
