ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000001034258746;2020-12-04;10:24:49;3448344886;242;1;origin=/ACM, seqNr={242};Success;4_pass;1,;1552
00000000001039355214;2020-12-04;12:38:26;11464704992;243;2;origin=/ACM, seqNr={243};Success;8_pass;1,;2046
00000000001046404268;2020-12-04;15:16:01;20919179081;244;3;origin=/ACM, seqNr={244};Success;8_pass;1,2,;2907
00000000001056154125;2020-12-04;19:16:24;35341632829;245;4;origin=/ACM, seqNr={245};Success;8_pass;1,;3964
00000000001059345901;2020-12-04;20:51:54;41071630751;246;5;origin=/ACM, seqNr={246};Success;8_pass;1,;1247
00000000001060217680;2020-12-04;23:35:50;50907459467;247;6;origin=/ACM, seqNr={247};Success;4_pass;1,;107
00000000001061309067;2020-12-05;03:51:12;66228898339;248;7;origin=/ACM, seqNr={248};Success;4_pass;1,;138
00000000001071562328;2020-12-05;10:34:18;90414333025;249;8;origin=/ACM, seqNr={249};Success;8_pass;1,;3414
00000000001074255287;2020-12-05;11:15:21;92877509093;250;9;origin=/ACM, seqNr={250};Success;8_pass;1,;989
00000000001079163157;2020-12-05;12:26:47;97163100213;251;10;origin=/ACM, seqNr={251};Success;4_pass;1,;4064
00000000001079205715;2020-12-05;12:32:25;97501937079;252;11;origin=/ACM, seqNr={252};Failed;4_pass;1,;0
00000000001084177199;2020-12-05;13:40:48;101604292122;253;12;origin=/ACM, seqNr={253};Cancelled;4_pass;1,2,;4124
00000000001089029292;2020-12-05;15:05:45;106701095927;254;13;origin=/ACM, seqNr={254};Success;4_pass;1,;3919
00000000001091321786;2020-12-06;05:45:57;159511878257;255;14;origin=/ACM, seqNr={255};Failed;4_pass;1,;0
00000000001096292598;2020-12-06;06:53:44;163578890741;256;15;origin=/ACM, seqNr={256};Success;4_pass;1,;4060
00000000001101306236;2020-12-06;08:07:44;168018865711;257;16;origin=/ACM, seqNr={257};Success;4_pass;1,;4060
00000000001106287643;2020-12-06;09:20:02;172356215805;258;17;origin=/ACM, seqNr={258};Success;4_pass;1,;4060
00000000001111191969;2020-12-06;10:33:41;176775967564;259;18;origin=/ACM, seqNr={259};Success;4_pass;1,;3985
00000000001117618784;2020-12-06;21:59:55;217949032638;260;19;origin=/ACM, seqNr={260};Success;6_pass_pinCure;1,2,;1995
00000000001117888097;2020-12-06;22:08:52;218486012608;261;20;origin=/ACM, seqNr={261};Cancelled;8_pass;1,;57
00000000001118078798;2020-12-06;22:13:07;218740190887;262;21;origin=/ACM, seqNr={262};Cancelled;8_pass;1,;38
00000000001118090857;2020-12-06;22:13:37;218770599382;263;22;origin=/ACM, seqNr={263};Cancelled;8_pass;1,;0
00000000001118134745;2020-12-06;22:19:23;219117009994;264;23;origin=/ACM, seqNr={264};Failed;8_pass;1,;0
00000000001120750848;2020-12-06;22:53:13;221146616290;265;24;origin=/ACM, seqNr={265};Success;8_pass;1,;955
00000000001122548030;2020-12-06;23:32:44;223517402948;266;25;origin=/ACM, seqNr={266};Success;8_pass;1,;618
00000000001123116917;2020-12-06;23:46:14;224326985691;267;26;origin=/ACM, seqNr={267};Success;6_pass_pinCure;1,;207
00000000001127997462;2020-12-07;01:07:31;229204729430;268;27;origin=/ACM, seqNr={268};Success;4_pass;1,;3985
00000000001132842704;2020-12-07;02:28:31;234064052101;269;28;origin=/ACM, seqNr={269};Success;4_pass;1,;3934
00000000001133218830;2020-12-07;02:50:12;235364703349;270;29;origin=/ACM, seqNr={270};Cancelled;4_pass;1,;160
00000000001138053090;2020-12-07;03:59:45;239537855423;271;30;origin=/ACM, seqNr={271};Success;4_pass;1,;4001
