ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000001821726269;2020-12-18;00:03:16;2380823656;470;1;origin=/ACM, seqNr={470};Success;8_pass;1,;362
00000000001825301880;2020-12-18;00:52:49;5354320666;471;2;origin=/ACM, seqNr={471};Success;8_pass;1,;1294
00000000001827734866;2020-12-18;01:28:22;7486684393;472;3;origin=/ACM, seqNr={472};Success;8_pass;1,;860
00000000001830363386;2020-12-18;02:07:15;9819590245;473;4;origin=/ACM, seqNr={473};Success;8_pass;1,;942
00000000001832085474;2020-12-18;02:33:23;11388417244;474;5;origin=/ACM, seqNr={474};Success;8_pass;1,;607
00000000001835592264;2020-12-18;03:28:05;14670065018;475;6;origin=/ACM, seqNr={475};Success;8_pass;1,;1267
00000000001837989985;2020-12-18;04:04:32;16857306513;476;7;origin=/ACM, seqNr={476};Success;8_pass;1,;860
00000000001838161455;2020-12-18;04:12:39;17344114472;477;8;origin=/ACM, seqNr={477};Cancelled;8_pass;1,;20
00000000001841015931;2020-12-18;04:51:57;19701991103;478;9;origin=/ACM, seqNr={478};Success;8_pass;1,;1016
00000000001841346891;2020-12-18;04:58:48;20113137782;479;10;origin=/ACM, seqNr={479};Success;8_pass;1,2,;93
00000000001841599426;2020-12-18;05:02:50;20355039903;480;11;origin=/ACM, seqNr={480};Success;8_pass;1,;68
00000000001843579483;2020-12-18;05:31:19;22064172675;481;12;origin=/ACM, seqNr={481};Success;8_pass;1,;707
00000000001847566903;2020-12-18;07:39:54;29778435849;482;13;origin=/ACM, seqNr={482};Success;8_pass;1,;1243
00000000001849403449;2020-12-18;08:27:15;32619105670;483;15;origin=/ACM, seqNr={483};Cancelled;8_pass;1,;586
00000000001850906183;2020-12-18;10:48:55;41119573069;484;16;origin=/ACM, seqNr={484};Cancelled;4_pass;1,;664
00000000001851829850;2020-12-18;11:09:04;42328805351;485;17;origin=/ACM, seqNr={485};Cancelled;4_pass;1,;671
00000000001852885664;2020-12-18;11:30:58;43642220993;486;18;origin=/ACM, seqNr={486};Cancelled;4_pass;1,;763
00000000001853455868;2020-12-18;11:52:19;44923305013;487;19;origin=/ACM, seqNr={487};Cancelled;4_pass;1,;354
00000000001854032850;2020-12-18;12:08:31;45895579860;488;20;origin=/ACM, seqNr={488};Cancelled;4_pass;1,;363
00000000001855364776;2020-12-18;12:38:15;47679484264;489;21;origin=/ACM, seqNr={489};Cancelled;4_pass;1,;955
00000000001859520211;2020-12-18;13:43:51;51615293172;490;22;origin=/ACM, seqNr={490};Success;8_pass;1,2,;1654
00000000001869896751;2020-12-18;16:00:13;59796956200;491;23;origin=/ACM, seqNr={491};Success;8_pass;1,;4316
00000000001879506406;2020-12-18;18:20:43;68226877639;492;24;origin=/ACM, seqNr={492};Success;8_pass;1,;3287
00000000001890326491;2020-12-18;23:12:13;85716379871;493;25;origin=/ACM, seqNr={493};Success;8_pass;1,;3941
00000000001899794182;2020-12-19;01:26:09;93752194166;494;26;origin=/ACM, seqNr={494};Success;8_pass;1,;3918
00000000001900310538;2020-12-19;01:41:57;94700814282;495;27;origin=/ACM, seqNr={495};Cancelled;8_pass;1,;156
00000000001901379917;2020-12-19;02:01:26;95869862208;496;28;origin=/ACM, seqNr={496};Cancelled;8_pass;1,2,;390
00000000001910915688;2020-12-19;04:09:11;103534281688;497;29;origin=/ACM, seqNr={497};Success;8_pass;1,;3532
00000000001911733357;2020-12-19;04:27:13;104616069237;498;30;origin=/ACM, seqNr={498};Cancelled;8_pass;1,;246
00000000001912517604;2020-12-19;04:43:59;105622132332;499;31;origin=/ACM, seqNr={499};Cancelled;8_pass;1,;246
00000000001919584722;2020-12-19;06:28:38;111901475108;500;32;origin=/ACM, seqNr={500};Cancelled;8_pass;1,;2919
00000000001921175326;2020-12-19;06:56:00;113543055492;501;33;origin=/ACM, seqNr={501};Success;8_pass;1,;529
00000000001921435994;2020-12-19;07:11:35;114477773326;502;34;origin=/ACM, seqNr={502};Success;8_pass;1,;51
00000000001922989505;2020-12-19;08:22:40;118742774449;503;35;origin=/ACM, seqNr={503};Cancelled;8_pass;1,;517
00000000001923976981;2020-12-19;08:57:17;120820461553;504;36;origin=/ACM, seqNr={504};Cancelled;8_pass;1,;283
00000000001933589238;2020-12-19;11:12:48;128950810007;505;37;origin=/ACM, seqNr={505};Success;8_pass;1,;3943
00000000001941714116;2020-12-19;13:15:14;136297134405;506;38;origin=/ACM, seqNr={506};Success;8_pass;1,;3346
00000000001945122391;2020-12-19;14:11:01;139643268136;507;39;origin=/ACM, seqNr={507};Success;4_pass;1,2,;2668
00000000001946814487;2020-12-19;14:34:36;141058294096;508;40;origin=/ACM, seqNr={508};Success;8_pass;1,;687
00000000001954400172;2020-12-20;07:41:12;202653012107;509;41;origin=/ACM, seqNr={509};Success;4_pass;1,;4002
00000000001959603890;2020-12-20;09:04:06;207627282999;510;42;origin=/ACM, seqNr={510};Success;4_pass;1,;3981
00000000001964141130;2020-12-20;10:14:52;211872719469;511;43;origin=/ACM, seqNr={511};Success;4_pass;1,;3592
00000000001969382167;2020-12-20;11:44:08;217229509008;512;44;origin=/ACM, seqNr={512};Success;4_pass;1,;3930
00000000001975957559;2020-12-20;21:23:15;251975655120;513;45;origin=/ACM, seqNr={513};Success;4_pass;1,;3913
00000000001980932754;2020-12-20;22:35:49;256329423484;514;46;origin=/ACM, seqNr={514};Success;4_pass;1,;3862
00000000001986136104;2020-12-20;23:54:40;261060009139;515;47;origin=/ACM, seqNr={515};Success;4_pass;1,;3955
00000000001989385369;2020-12-21;00:46:28;264168404559;516;48;origin=/ACM, seqNr={516};Success;4_pass;1,;2567
00000000001989655553;2020-12-21;00:55:04;264684564949;517;49;origin=/ACM, seqNr={517};Success;4_pass;1,;165
00000000001994699578;2020-12-21;02:45:55;271335156370;518;50;origin=/ACM, seqNr={518};Success;4_pass;1,;3866
00000000001994987321;2020-12-21;02:50:54;271634324280;519;51;origin=/ACM, seqNr={519};Success;4_pass;1,;195
00000000001995309715;2020-12-21;03:14:09;273029494683;520;52;origin=/ACM, seqNr={520};Success;4_pass;1,;137
00000000001995500529;2020-12-21;03:34:28;274247754726;521;53;origin=/ACM, seqNr={521};Cancelled;8_pass_pinCure;1,;0
00000000001995573252;2020-12-21;03:38:07;274466754271;522;54;origin=/ACM, seqNr={522};Cancelled;8_pass_pinCure;1,;0
