ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000012019979980;2021-10-01;14:09:12;4585112587427;3070;377;origin=/ACM, seqNr={3070};Success;8_pass;1,;5668
00000000012020801733;2021-10-01;14:19:53;4585754186649;3071;378;origin=/ACM, seqNr={3071};Success;8_pass;1,;271
00000000012021312744;2021-10-01;14:28:27;4586268251412;3072;379;origin=/ACM, seqNr={3072};Success;8_pass;1,;158
00000000012038252874;2021-10-04;08:48:50;4825086369514;3076;380;origin=/ACM, seqNr={3076};Success;8_pass_pinCure;1,;1968
00000000012039169955;2021-10-04;08:58:17;4825653358733;3077;381;origin=/ACM, seqNr={3077};Cancelled;8_pass_pinCure;1,2,;240
00000000012042453608;2021-10-04;09:34:20;4827815903540;3078;383;origin=/ACM, seqNr={3078};Success;8_pass_pinCure;1,2,;850
00000000012054808614;2021-10-04;12:06:21;4836936866094;3079;385;origin=/ACM, seqNr={3079};Cancelled;8_pass;1,;4545
00000000012061160203;2021-10-04;13:27:06;4841781676365;3080;386;origin=/ACM, seqNr={3080};Success;8_pass;1,2,;2364
00000000012081177741;2021-10-04;17:27:01;4856176353899;3081;387;origin=/ACM, seqNr={3081};Success;8_pass;1,;7117
00000000012103102146;2021-10-05;09:10:36;4912789862216;3082;388;origin=/ACM, seqNr={3082};Success;8_pass;1,;7001
00000000012106016133;2021-10-05;10:01:19;4915833349194;3086;390;origin=/ACM, seqNr={3086};Success;8_pass_pinCure;1,;571
00000000012119009162;2021-10-05;13:00:42;4926595661372;3087;391;origin=/ACM, seqNr={3087};Success;8_pass;1,;4522
00000000012126933047;2021-10-05;16:46:18;4940131601674;3088;392;origin=/ACM, seqNr={3088};Cancelled;8_pass;1,;2552
00000000012139067988;2021-10-06;07:11:02;4992014882433;3089;393;origin=/ACM, seqNr={3089};Success;8_pass;1,;3151
00000000012139377128;2021-10-06;07:16:02;4992314602884;3090;394;origin=/ACM, seqNr={3090};Success;8_pass;1,;86
00000000012144390946;2021-10-06;08:05:48;4995300648945;3091;396;origin=/ACM, seqNr={3091};Success;8_pass_pinCure;1,;1203
00000000012147674367;2021-10-06;08:43:27;4997560002825;3092;397;origin=/ACM, seqNr={3092};Success;8_pass_pinCure;1,;792
00000000012149171314;2021-10-06;09:05:51;4998903439392;3093;398;origin=/ACM, seqNr={3093};Cancelled;8_pass;1,;391
00000000012152999243;2021-10-06;10:59:59;5005751354297;3094;399;origin=/ACM, seqNr={3094};Success;8_pass;1,;867
00000000012154565495;2021-10-06;11:26:19;5007331206424;3095;401;origin=/ACM, seqNr={3095};Success;8_pass_pinCure;1,;361
00000000012174450249;2021-10-06;15:23:20;5021552650423;3096;402;origin=/ACM, seqNr={3096};Success;8_pass;1,;6910
00000000012182452907;2021-10-07;06:37:39;5076409958886;3097;403;origin=/ACM, seqNr={3097};Success;8_pass;1,;1988
00000000012186647983;2021-10-07;09:32:48;5086918778059;3103;404;origin=/ACM, seqNr={3103};Success;8_pass_pinCure;1,;484
00000000012190641322;2021-10-07;11:55:53;5095503664140;3104;405;origin=/ACM, seqNr={3104};Success;8_pass_pinCure;1,2,;884
00000000012191156297;2021-10-07;12:16:27;5096737933202;3105;407;origin=/ACM, seqNr={3105};Success;8_pass;1,;131
00000000012191285121;2021-10-07;12:42:16;5098286563412;3106;408;origin=/ACM, seqNr={3106};Success;4_pass;1,;0
00000000012192206999;2021-10-07;13:12:33;5100103802088;3107;409;origin=/ACM, seqNr={3107};Success;8_pass;1,;202
