ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000009568067996;2021-06-30;13:10:40;1838264661840;2247;97;origin=/ACM, seqNr={2247};Success;8_pass;1,;5533
00000000009571369152;2021-07-01;05:47:37;1898080342063;2248;98;origin=/ACM, seqNr={2248};Success;8_pass;1,;245
00000000009571652536;2021-07-01;05:52:59;1898402113358;2249;99;origin=/ACM, seqNr={2249};Success;8_pass;1,;77
00000000009572714912;2021-07-01;06:41:11;1901293361171;2250;100;origin=/ACM, seqNr={2250};Cancelled;8_pass_pinCure;1,;204
00000000009577830609;2021-07-01;07:39:08;1904770383798;2258;101;origin=/ACM, seqNr={2258};Success;8_pass_pinCure;1,;1200
00000000009579723868;2021-07-01;09:29:30;1911392991992;2259;102;origin=/ACM, seqNr={2259};Success;8_pass;1,2,;500
00000000009580440912;2021-07-01;10:36:06;1915388229200;2260;103;origin=/ACM, seqNr={2260};Success;8_pass;1,;126
00000000009594161010;2021-07-01;13:31:28;1925910119031;2261;104;origin=/ACM, seqNr={2261};Success;8_pass;1,;4672
00000000009597511446;2021-07-02;06:15:38;1986158538345;2262;105;origin=/ACM, seqNr={2262};Cancelled;8_pass_pinCure;1,;139
00000000009599991326;2021-07-02;06:51:53;1988334029484;2266;106;origin=/ACM, seqNr={2266};Success;8_pass_pinCure;1,;605
00000000009614064048;2021-07-02;10:14:34;2000494217841;2267;107;origin=/ACM, seqNr={2267};Success;8_pass;1,;4914
00000000009616810911;2021-07-02;12:14:32;2007692488247;2268;111;origin=/ACM, seqNr={2268};Success;8_pass_pinCure;1,;577
00000000009626937832;2021-07-05;06:26:04;2245979140154;2269;112;origin=/ACM, seqNr={2269};Cancelled;8_pass_pinCure;1,;131
00000000009632859711;2021-07-05;07:34:56;2250110632676;2273;113;origin=/ACM, seqNr={2273};Cancelled;8_pass_pinCure;1,;1471
00000000009636020087;2021-07-05;08:18:00;2252694610368;2274;115;origin=/ACM, seqNr={2274};Success;8_pass_pinCure;1,;795
00000000009637687155;2021-07-05;08:44:34;2254288378816;2275;117;origin=/ACM, seqNr={2275};Success;8_pass;1,;575
00000000009640422506;2021-07-05;09:24:14;2256669051517;2276;119;origin=/ACM, seqNr={2276};Success;8_pass;1,;939
00000000009647152064;2021-07-05;10:51:05;2261879945797;2277;121;origin=/ACM, seqNr={2277};Cancelled;8_pass;1,;2428
00000000009651943985;2021-07-05;12:13:46;2266840134314;2278;122;origin=/ACM, seqNr={2278};Success;8_pass;1,;1631
00000000009652374914;2021-07-05;13:05:22;2269936776032;2279;123;origin=/ACM, seqNr={2279};Success;8_pass;1,;46
00000000009671265594;2021-07-05;19:29:04;2292957513764;2280;124;origin=/ACM, seqNr={2280};Success;8_pass;1,;6213
00000000009677211417;2021-07-06;07:05:05;2334718099201;2281;125;origin=/ACM, seqNr={2281};Success;8_pass_pinCure;1,;1006
00000000009678695663;2021-07-06;07:27:31;2336063700728;2282;126;origin=/ACM, seqNr={2282};Success;8_pass_pinCure;1,;353
00000000009679165960;2021-07-06;07:53:20;2337613231514;2286;130;origin=/ACM, seqNr={2286};Cancelled;8_pass_pinCure;1,;39
00000000009682446895;2021-07-06;09:27:36;2343269160728;2296;131;origin=/ACM, seqNr={2296};Success;8_pass_pinCure;1,;209
00000000009682879746;2021-07-06;09:38:04;2343896312562;2297;134;origin=/ACM, seqNr={2297};Success;8_pass_pinCure;1,;73
00000000009691169908;2021-07-06;11:28:03;2350495263637;2298;135;origin=/ACM, seqNr={2298};Cancelled;8_pass;1,;2980
00000000009700750652;2021-07-06;13:28:11;2357703698509;2299;136;origin=/ACM, seqNr={2299};Success;8_pass;1,;3497
00000000009703458088;2021-07-07;06:21:37;2418508109929;2300;137;origin=/ACM, seqNr={2300};Failed;8_pass_pinCure;1,;0
00000000009708912972;2021-07-07;07:27:38;2422468550917;2301;138;origin=/ACM, seqNr={2301};Success;8_pass_pinCure;1,;1257
