ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000000740150732;2020-11-30;09:11:35;814072626764;177;102;origin=/ACM, seqNr={177};Success;4_pass;1,;3582
00000000000751276884;2020-11-30;11:58:52;824109908549;178;106;origin=/ACM, seqNr={178};Cancelled;8_pass;1,;4203
00000000000754082510;2020-11-30;13:21:02;829040157016;179;107;origin=/ACM, seqNr={179};Success;4_pass;1,;1882
00000000000756539266;2020-11-30;14:03:05;831562237143;180;108;origin=/ACM, seqNr={180};Success;4_pass;1,;1838
00000000000761396961;2020-11-30;15:22:33;836330215388;181;109;origin=/ACM, seqNr={181};Success;4_pass;1,;3675
00000000000762590474;2020-11-30;15:50:51;838028181103;182;110;origin=/ACM, seqNr={182};Cancelled;4_pass;1,;828
00000000000767246979;2020-11-30;16:55:27;841904927285;183;111;origin=/ACM, seqNr={183};Success;4_pass;1,;3600
00000000000772685971;2020-11-30;20:52:34;856130812318;184;112;origin=/ACM, seqNr={184};Success;4_pass;1,;3332
00000000000777435843;2020-11-30;21:57:49;860045912950;185;113;origin=/ACM, seqNr={185};Success;4_pass;1,;3333
00000000000782192848;2020-11-30;23:03:01;863958386998;186;114;origin=/ACM, seqNr={186};Success;4_pass;1,;3321
00000000000785881026;2020-12-01;00:00:18;867395489405;187;115;origin=/ACM, seqNr={187};Success;4_pass;1,;2584
00000000000788635738;2020-12-01;00:43:32;869988925338;188;116;origin=/ACM, seqNr={188};Success;4_pass;1,;1939
00000000000792575955;2020-12-01;01:42:12;873508997904;189;118;origin=/ACM, seqNr={189};Success;6_pass_pinCure;1,2,3,;1409
00000000000797403676;2020-12-01;02:40:51;877028287298;190;119;origin=/ACM, seqNr={190};Success;6_pass_pinCure;1,;2057
00000000000805482665;2020-12-01;04:31:47;883683918537;191;120;origin=/ACM, seqNr={191};Success;6_pass_pinCure;1,2,;3599
00000000000807882918;2020-12-01;05:02:26;885522656256;192;121;origin=/ACM, seqNr={192};Success;6_pass_pinCure;1,;1073
00000000000812773792;2020-12-01;06:55:09;892285927343;193;122;origin=/ACM, seqNr={193};Success;4_pass;1,;3247
00000000000817499097;2020-12-01;08:15:57;897133866254;194;123;origin=/ACM, seqNr={194};Success;4_pass;1,;3294
00000000000822295603;2020-12-01;09:21:30;901066215180;195;124;origin=/ACM, seqNr={195};Success;4_pass;1,;3420
00000000000826766471;2020-12-01;10:31:20;905256483646;196;125;origin=/ACM, seqNr={196};Success;4_pass;1,;3148
00000000000831483532;2020-12-01;11:43:28;909583942561;197;126;origin=/ACM, seqNr={197};Success;4_pass;1,;3346
00000000000836116930;2020-12-01;12:47:13;913408679723;198;127;origin=/ACM, seqNr={198};Success;4_pass;1,;3288
