ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000008460397811;2021-05-19;14:08:26;1374049418;1879;-1;origin=/ACM, seqNr={1879};Success;8_pass;0,;12
00000000008460476287;2021-05-19;14:09:50;1458293062;1880;-1;origin=/ACM, seqNr={1880};Success;4_pass;0,;12
00000000008460939942;2021-05-19;14:15:05;1772501641;1881;-1;origin=/ACM, seqNr={1881};Success;8_pass_pinCure;0,;79
00000000008461130642;2021-05-19;14:26:09;2436906602;1882;-1;origin=/ACM, seqNr={1882};Success;8_pass;0,;12
00000000008461208592;2021-05-19;14:27:33;2520346198;1883;-1;origin=/ACM, seqNr={1883};Success;4_pass;0,;12
00000000008461591913;2021-05-19;14:31:53;2780972249;1884;-1;origin=/ACM, seqNr={1884};Cancelled;8_pass_pinCure;0,;66
00000000008461955616;2021-05-19;14:49:52;3859796298;1888;-1;origin=/ACM, seqNr={1888};Success;8_pass;0,;12
00000000008462026142;2021-05-19;14:51:00;3927440134;1889;-1;origin=/ACM, seqNr={1889};Success;4_pass;0,;12
00000000008462437649;2021-05-19;14:55:50;4218256223;1890;-1;origin=/ACM, seqNr={1890};Success;8_pass_pinCure;0,;79
00000000008463063797;2021-05-19;15:58:41;7988692431;1891;2;origin=/ACM, seqNr={1891};Success;8_pass_pinCure;1,;67
00000000008463412913;2021-05-19;16:06:11;8439086862;1892;3;origin=/ACM, seqNr={1892};Success;8_pass_pinCure;1,;67
00000000008463696518;2021-05-19;16:16:09;9036208221;1896;-1;origin=/ACM, seqNr={1896};Success;8_pass;0,;12
00000000008463769047;2021-05-19;16:17:17;9104911729;1897;-1;origin=/ACM, seqNr={1897};Success;4_pass;0,;12
00000000008464191654;2021-05-19;16:22:09;9396164251;1898;-1;origin=/ACM, seqNr={1898};Success;8_pass_pinCure;0,;79
00000000008472934038;2021-05-20;10:45:03;75568728873;1899;4;origin=/ACM, seqNr={1899};Cancelled;8_pass_pinCure;1,;1380
00000000008481472801;2021-05-20;12:14:34;80940505965;1907;5;origin=/ACM, seqNr={1907};Cancelled;8_pass_pinCure;1,;2113
00000000008481870038;2021-05-20;12:36:11;82237189219;1908;7;origin=/ACM, seqNr={1908};Success;8_pass_pinCure;1,;59
00000000008486306419;2021-05-20;13:36:22;85847703698;1914;8;origin=/ACM, seqNr={1914};Success;8_pass;1,;1436
00000000008486500631;2021-05-20;13:40:03;86068796782;1915;9;origin=/ACM, seqNr={1915};Success;8_pass;1,;44
00000000008493852012;2021-05-20;21:00:28;112492943260;1916;10;origin=/ACM, seqNr={1916};Success;8_pass;1,;2050
00000000008500122482;2021-05-20;22:13:26;116871796479;1917;11;origin=/ACM, seqNr={1917};Success;8_pass;1,;2050
00000000008506380725;2021-05-20;23:25:09;121174362506;1918;12;origin=/ACM, seqNr={1918};Success;8_pass;1,;2050
00000000008512647882;2021-05-21;00:34:09;125314308831;1919;13;origin=/ACM, seqNr={1919};Success;8_pass;1,;2050
