ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000011841927238;2021-09-28;07:42:47;4302733249262;3039;352;origin=/ACM, seqNr={3039};Success;8_pass;1,;122
00000000011862426765;2021-09-28;11:59:32;4318138356738;3040;353;origin=/ACM, seqNr={3040};Success;8_pass;1,;7154
00000000011862678065;2021-09-28;12:03:02;4318347736094;3041;354;origin=/ACM, seqNr={3041};Cancelled;8_pass;1,;71
00000000011883188092;2021-09-28;16:08:30;4333075515423;3042;355;origin=/ACM, seqNr={3042};Success;8_pass;1,;7142
00000000011899600471;2021-09-29;08:11:36;4390860057069;3043;356;origin=/ACM, seqNr={3043};Success;8_pass;1,2,;4858
00000000011903013582;2021-09-29;09:31:30;4395654931756;3049;357;origin=/ACM, seqNr={3049};Cancelled;8_pass_pinCure;1,;419
00000000011912621582;2021-09-29;11:12:22;4401706451214;3053;358;origin=/ACM, seqNr={3053};Success;8_pass_pinCure;1,;2469
00000000011930624578;2021-09-29;15:12:34;4416117939516;3054;359;origin=/ACM, seqNr={3054};Success;8_pass;1,2,3,;6213
00000000011935349835;2021-09-30;05:00:33;4465796353297;3055;360;origin=/ACM, seqNr={3055};Success;8_pass;1,;910
00000000011940864821;2021-09-30;06:23:35;4470778175492;3059;363;origin=/ACM, seqNr={3059};Success;8_pass_pinCure;1,;1372
00000000011942949034;2021-09-30;07:27:10;4474592648566;3060;364;origin=/ACM, seqNr={3060};Success;8_pass_pinCure;1,;373
00000000011959127763;2021-09-30;10:54:45;4487047941337;3061;365;origin=/ACM, seqNr={3061};Success;8_pass;1,;5658
00000000011960730225;2021-09-30;11:18:21;4488464019619;3062;366;origin=/ACM, seqNr={3062};Success;8_pass;1,;545
00000000011979351805;2021-09-30;15:58:17;4505259360130;3063;367;origin=/ACM, seqNr={3063};Success;8_pass;1,;6379
00000000011985825075;2021-10-01;06:32:40;4557721680610;3064;368;origin=/ACM, seqNr={3064};Success;8_pass_pinCure;1,;1017
00000000011987260695;2021-10-01;07:18:18;4560459472474;3068;373;origin=/ACM, seqNr={3068};Success;8_pass_pinCure;1,;237
00000000012003768919;2021-10-01;10:50:11;4573172442455;3069;376;origin=/ACM, seqNr={3069};Success;8_pass;1,2,;5752
