ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000010392859083;2021-08-09;12:45:37;984965592;2587;1;origin=/ACM, seqNr={2587};Success;8_pass_pinCure;1,;129
00000000010393547674;2021-08-09;12:58:43;1770921883;2591;2;origin=/ACM, seqNr={2591};Success;8_pass_pinCure;1,;129
00000000010412783526;2021-08-09;16:45:44;15391470230;2592;4;origin=/ACM, seqNr={2592};Success;8_pass;1,;7149
00000000010414825598;2021-08-10;05:34:38;61524437350;2593;5;origin=/ACM, seqNr={2593};Failed;8_pass;1,;0
00000000010425658870;2021-08-10;07:38:00;68926764788;2594;6;origin=/ACM, seqNr={2594};Success;8_pass;1,2,;3801
00000000010431082492;2021-08-10;09:13:06;74631955032;2600;9;origin=/ACM, seqNr={2600};Cancelled;8_pass_pinCure;1,;993
00000000010432024715;2021-08-10;09:29:04;75590351969;2601;11;origin=/ACM, seqNr={2601};Success;8_pass_pinCure;1,;225
00000000010438951168;2021-08-10;10:42:18;79984548392;2602;13;origin=/ACM, seqNr={2602};Success;8_pass_pinCure;1,;1846
00000000010446809727;2021-08-10;12:30:50;86495809035;2603;15;origin=/ACM, seqNr={2603};Success;8_pass;1,;2897
00000000010465259438;2021-08-10;17:13:33;103458910802;2604;16;origin=/ACM, seqNr={2604};Cancelled;8_pass;1,;6302
00000000010470892374;2021-08-11;06:07:35;149899967802;2605;17;origin=/ACM, seqNr={2605};Success;8_pass;1,;920
00000000010473287044;2021-08-11;06:56:49;152854153195;2606;20;origin=/ACM, seqNr={2606};Success;8_pass_pinCure;1,;569
00000000010474411564;2021-08-11;08:00:17;156661599739;2607;21;origin=/ACM, seqNr={2607};Success;8_pass;1,;296
00000000010484400374;2021-08-11;10:58:39;167363701122;2608;22;origin=/ACM, seqNr={2608};Success;8_pass;1,;3403
00000000010495598654;2021-08-11;15:39:31;184214857719;2609;23;origin=/ACM, seqNr={2609};Cancelled;8_pass;1,;3701
00000000010506177380;2021-08-12;06:57:08;239271174545;2613;24;origin=/ACM, seqNr={2613};Success;8_pass;1,2,;2608
00000000010510341339;2021-08-12;08:23:51;244474132213;2619;30;origin=/ACM, seqNr={2619};Success;8_pass_pinCure;1,;593
00000000010510920376;2021-08-12;08:35:40;245183220090;2623;31;origin=/ACM, seqNr={2623};Success;8_pass_pinCure;1,;97
00000000010511481961;2021-08-12;09:15:00;247542653358;2624;32;origin=/ACM, seqNr={2624};Success;8_pass_pinCure;1,;69
00000000010519736763;2021-08-12;11:24:56;255338816871;2625;33;origin=/ACM, seqNr={2625};Success;8_pass;1,;2902
00000000010520536933;2021-08-12;12:20:29;258671823196;2626;34;origin=/ACM, seqNr={2626};Success;8_pass;1,;186
00000000010523399605;2021-08-13;05:48:58;321579323978;2627;35;origin=/ACM, seqNr={2627};Cancelled;8_pass_pinCure;1,;26
00000000010526858623;2021-08-13;06:35:28;324369584251;2631;36;origin=/ACM, seqNr={2631};Success;8_pass_pinCure;1,;881
00000000010535714033;2021-08-13;13:12:54;348215416037;2632;37;origin=/ACM, seqNr={2632};Success;8_pass;1,;2718
00000000010549001370;2021-08-16;06:14:30;582307026886;2636;38;origin=/ACM, seqNr={2636};Success;8_pass_pinCure;1,2,;1032
00000000010549052927;2021-08-16;06:22:13;582769799791;2637;39;origin=/ACM, seqNr={2637};Cancelled;8_pass_pinCure;1,;0
00000000010550549495;2021-08-16;06:41:21;583918019447;2638;41;origin=/ACM, seqNr={2638};Success;8_pass_pinCure;1,;315
00000000010551236388;2021-08-16;06:50:54;584490802211;2639;42;origin=/ACM, seqNr={2639};Success;8_pass_pinCure;1,;137
00000000010560230942;2021-08-16;09:44:47;594923504165;2640;43;origin=/ACM, seqNr={2640};Success;8_pass;1,;3075
00000000010563377782;2021-08-16;10:52:56;599012358530;2646;50;origin=/ACM, seqNr={2646};Success;8_pass_pinCure;1,;298
00000000010573931314;2021-08-16;13:13:33;607449254460;2647;51;origin=/ACM, seqNr={2647};Success;8_pass;1,2,;3760
00000000010593587881;2021-08-16;16:58:37;620952918745;2648;52;origin=/ACM, seqNr={2648};Success;8_pass;1,;6966
00000000010595668249;2021-08-17;05:45:17;666951924684;2649;53;origin=/ACM, seqNr={2649};Failed;8_pass;1,;0
00000000010610168216;2021-08-17;08:28:01;676715561264;2650;55;origin=/ACM, seqNr={2650};Success;8_pass;1,2,;5092
00000000010611910480;2021-08-17;09:32:29;680583599157;2658;59;origin=/ACM, seqNr={2658};Cancelled;8_pass_pinCure;1,;270
00000000010615206762;2021-08-17;10:32:15;684169497600;2664;60;origin=/ACM, seqNr={2664};Cancelled;8_pass_pinCure;1,;430
00000000010619976139;2021-08-17;11:26:13;687408066693;2668;61;origin=/ACM, seqNr={2668};Success;8_pass_pinCure;1,;1228
00000000010638775474;2021-08-17;16:25:52;705386610678;2669;62;origin=/ACM, seqNr={2669};Success;8_pass;1,2,;6535
00000000010641498476;2021-08-18;06:09:53;754826651422;2670;63;origin=/ACM, seqNr={2670};Cancelled;8_pass_pinCure;1,;104
00000000010647829469;2021-08-18;07:47:45;760697797227;2676;64;origin=/ACM, seqNr={2676};Success;8_pass_pinCure;1,2,;1227
00000000010648169464;2021-08-18;07:59:56;761429321379;2677;66;origin=/ACM, seqNr={2677};Success;8_pass_pinCure;1,;47
00000000010660083290;2021-08-18;10:37:36;770888868911;2678;67;origin=/ACM, seqNr={2678};Success;8_pass;1,2,;4298
00000000010661016238;2021-08-18;13:11:44;780136722681;2679;68;origin=/ACM, seqNr={2679};Success;8_pass_pinCure;1,;43
00000000010664924447;2021-08-19;06:16:32;841624004323;2680;69;origin=/ACM, seqNr={2680};Success;8_pass_pinCure;1,;300
00000000010666247752;2021-08-19;06:35:32;842763856176;2684;70;origin=/ACM, seqNr={2684};Success;8_pass_pinCure;1,;300
00000000010666687497;2021-08-19;06:42:05;843156773087;2685;71;origin=/ACM, seqNr={2685};Success;8_pass_pinCure;1,;97
00000000010667168663;2021-08-19;06:53:51;843862984526;2686;73;origin=/ACM, seqNr={2686};Cancelled;8_pass;1,;129
00000000010678474627;2021-08-19;09:09:41;852012164716;2687;74;origin=/ACM, seqNr={2687};Cancelled;8_pass;1,;4023
00000000010679518787;2021-08-19;09:32:51;853402612111;2688;75;origin=/ACM, seqNr={2688};Success;8_pass;1,;337
00000000010689085758;2021-08-19;11:30:46;860477437289;2689;77;origin=/ACM, seqNr={2689};Success;8_pass;1,2,;3546
00000000010699059662;2021-08-19;15:13:27;873837912536;2690;78;origin=/ACM, seqNr={2690};Success;8_pass;1,;3386
00000000010707212358;2021-08-20;06:48:04;929914521939;2691;79;origin=/ACM, seqNr={2691};Success;8_pass;1,;2072
00000000010707492666;2021-08-20;06:52:43;930193526594;2692;80;origin=/ACM, seqNr={2692};Success;8_pass;1,;76
00000000010708168191;2021-08-20;07:19:08;931777831791;2693;82;origin=/ACM, seqNr={2693};Cancelled;8_pass_pinCure;1,;125
00000000010712553066;2021-08-20;08:11:00;934889560807;2697;83;origin=/ACM, seqNr={2697};Success;8_pass_pinCure;1,;1138
00000000010713574309;2021-08-20;08:28:48;935958189570;2698;86;origin=/ACM, seqNr={2698};Success;8_pass_pinCure;1,;204
00000000010714148937;2021-08-20;08:47:10;937059834203;2699;88;origin=/ACM, seqNr={2699};Success;8_pass_pinCure;1,;118
00000000010723988549;2021-08-20;10:49:58;944427473945;2700;90;origin=/ACM, seqNr={2700};Success;8_pass;1,;3704
00000000010726082576;2021-08-20;13:20:08;953437178978;2701;91;origin=/ACM, seqNr={2701};Success;8_pass_pinCure;1,;353
00000000010743916659;2021-08-20;16:38:06;965315438736;2702;92;origin=/ACM, seqNr={2702};Success;8_pass;1,;6237
00000000010753752649;2021-08-23;06:18:30;1187335578405;2703;93;origin=/ACM, seqNr={2703};Cancelled;8_pass_pinCure;1,;246
00000000010756856747;2021-08-23;06:54:31;1189496097618;2707;94;origin=/ACM, seqNr={2707};Success;8_pass_pinCure;1,;794
00000000010757130057;2021-08-23;07:04:48;1190113120022;2708;96;origin=/ACM, seqNr={2708};Success;8_pass;1,;61
00000000010766472134;2021-08-23;09:19:57;1198222351010;2709;97;origin=/ACM, seqNr={2709};Success;8_pass;1,;3309
00000000010777123756;2021-08-23;11:51:12;1207296500150;2710;98;origin=/ACM, seqNr={2710};Cancelled;8_pass;1,;3747
00000000010796698941;2021-08-23;16:16:11;1223194971390;2711;99;origin=/ACM, seqNr={2711};Success;8_pass;1,;6998
00000000010818918950;2021-08-24;09:29:13;1285176338936;2712;100;origin=/ACM, seqNr={2712};Success;8_pass;1,;6999
00000000010824032535;2021-08-24;10:39:49;1289412076081;2713;101;origin=/ACM, seqNr={2713};Success;8_pass;1,;1794
00000000010825136539;2021-08-24;11:25:36;1292158985915;2721;102;origin=/ACM, seqNr={2721};Success;8_pass_pinCure;1,;118
