ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000001143096261;2020-12-07;05:31:32;4365953845;272;1;origin=/ACM, seqNr={272};Success;4_pass;1,;3940
00000000001147944072;2020-12-07;06:44:35;8749068371;273;2;origin=/ACM, seqNr={273};Success;4_pass;1,;3985
00000000001153566743;2020-12-07;10:54:46;23759923172;274;3;origin=/ACM, seqNr={274};Success;4_pass;1,;3910
00000000001158645221;2020-12-07;12:20:18;28891917473;275;4;origin=/ACM, seqNr={275};Success;4_pass;1,;4135
00000000001163541891;2020-12-07;13:31:10;33143825183;276;5;origin=/ACM, seqNr={276};Success;4_pass;1,;4044
00000000001168540947;2020-12-07;14:48:17;37770612500;277;6;origin=/ACM, seqNr={277};Success;4_pass;1,;4091
00000000001178086152;2020-12-07;17:09:02;46215578330;278;10;origin=/ACM, seqNr={278};Cancelled;8_pass;1,;3578
00000000001179217826;2020-12-07;20:11:06;57139265886;279;11;origin=/ACM, seqNr={279};Cancelled;8_pass;1,;123
00000000001179271916;2020-12-07;20:17:12;57505178980;280;13;origin=/ACM, seqNr={280};Cancelled;8_pass;1,;0
00000000001180322318;2020-12-07;20:32:48;58441173808;281;14;origin=/ACM, seqNr={281};Success;8_pass;1,;374
00000000001183069800;2020-12-07;21:10:03;60676001471;282;15;origin=/ACM, seqNr={282};Cancelled;8_pass;1,;1029
00000000001186435788;2020-12-07;22:13:33;64486164989;283;17;origin=/ACM, seqNr={283};Success;8_pass;1,;1087
00000000001187727287;2020-12-07;22:32:55;65647578891;284;18;origin=/ACM, seqNr={284};Cancelled;8_pass;1,;444
00000000001187757060;2020-12-07;22:35:59;65831585104;285;19;origin=/ACM, seqNr={285};Cancelled;8_pass;1,;0
00000000001193188488;2020-12-07;23:51:35;70367914491;286;20;origin=/ACM, seqNr={286};Success;8_pass;1,;2019
00000000001197853079;2020-12-08;00:53:42;74094284215;287;21;origin=/ACM, seqNr={287};Success;8_pass;1,;1775
00000000001201761820;2020-12-08;01:54:09;77721962344;288;22;origin=/ACM, seqNr={288};Success;8_pass;1,;1434
00000000001206588922;2020-12-08;03:01:44;81776041582;289;23;origin=/ACM, seqNr={289};Success;6_pass_pinCure;1,2,3,;2015
00000000001207498841;2020-12-08;03:19:09;82820932538;290;24;origin=/ACM, seqNr={290};Success;4_pass;1,;699
00000000001208517240;2020-12-08;03:36:38;83870653471;291;25;origin=/ACM, seqNr={291};Success;4_pass;1,;799
00000000001213496461;2020-12-08;05:25:20;90391853654;292;26;origin=/ACM, seqNr={292};Success;4_pass;1,;3898
00000000001218342686;2020-12-08;06:43:13;95064963266;293;27;origin=/ACM, seqNr={293};Success;4_pass;1,;3960
00000000001218410230;2020-12-08;06:54:59;95771124867;294;28;origin=/ACM, seqNr={294};Failed;4_pass;1,;0
00000000001223357058;2020-12-08;08:06:54;100085612825;295;29;origin=/ACM, seqNr={295};Success;4_pass;1,;4023
00000000001223420791;2020-12-08;08:17:27;100718948997;296;30;origin=/ACM, seqNr={296};Failed;4_pass;1,;0
