ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000012667815264;2021-10-21;17:47:00;16560875000;3202;1;origin=/ACM, seqNr={3202};Success;8_pass;1,;7103
00000000012669725559;2021-10-22;05:39:33;59311976989;3203;2;origin=/ACM, seqNr={3203};Failed;8_pass;1,;0
00000000012672070916;2021-10-22;06:08:09;61028685854;3204;3;origin=/ACM, seqNr={3204};Success;8_pass;1,;801
00000000012674540839;2021-10-22;07:08:32;64651182130;3208;6;origin=/ACM, seqNr={3208};Success;8_pass_pinCure;1,;556
00000000012684778678;2021-10-22;09:25:03;72842424804;3209;8;origin=/ACM, seqNr={3209};Success;8_pass;1,;3604
00000000012705537741;2021-10-22;14:35:57;91496000466;3210;9;origin=/ACM, seqNr={3210};Success;8_pass;1,;7141
00000000012714706548;2021-10-25;05:59:00;319672544640;3211;10;origin=/ACM, seqNr={3211};Failed;8_pass;1,;0
00000000012717555459;2021-10-25;06:36:50;321943130444;3212;11;origin=/ACM, seqNr={3212};Success;8_pass;1,;986
00000000012719006520;2021-10-25;08:04:34;327207081327;3213;12;origin=/ACM, seqNr={3213};Cancelled;8_pass;1,;363
00000000012728033242;2021-10-25;09:56:04;333896186472;3214;13;origin=/ACM, seqNr={3214};Success;8_pass;1,2,;3150
00000000012733977704;2021-10-25;11:41:01;340193226351;3215;14;origin=/ACM, seqNr={3215};Success;8_pass;1,;2019
00000000012734502292;2021-10-25;12:45:06;344038548100;3216;15;origin=/ACM, seqNr={3216};Success;8_pass;1,;63
00000000012738666181;2021-10-25;13:50:07;347939057279;3217;16;origin=/ACM, seqNr={3217};Cancelled;8_pass;1,;1389
00000000012757716927;2021-10-26;08:19:46;414516448575;3218;17;origin=/ACM, seqNr={3218};Success;8_pass;1,;5220
00000000012760154528;2021-10-26;09:17:34;417984964195;3224;20;origin=/ACM, seqNr={3224};Cancelled;8_pass_pinCure;1,;175
00000000012763819337;2021-10-26;10:02:24;420674203298;3232;21;origin=/ACM, seqNr={3232};Success;8_pass_pinCure;1,;834
00000000012784299326;2021-10-26;14:37:35;437185685186;3233;22;origin=/ACM, seqNr={3233};Success;8_pass;1,;7082
00000000012786670856;2021-10-27;05:29:21;490690272954;3234;23;origin=/ACM, seqNr={3234};Failed;8_pass;1,;0
00000000012797585101;2021-10-27;07:31:32;498020977295;3235;24;origin=/ACM, seqNr={3235};Success;8_pass;1,;3835
00000000012798116891;2021-10-27;07:47:32;498980959570;3239;27;origin=/ACM, seqNr={3239};Cancelled;8_pass_pinCure;1,;61
00000000012806763473;2021-10-27;09:47:06;506154727428;3245;28;origin=/ACM, seqNr={3245};Cancelled;8_pass_pinCure;1,;1810
00000000012808201244;2021-10-27;10:40:34;509362749946;3246;29;origin=/ACM, seqNr={3246};Success;8_pass_pinCure;1,;296
00000000012828801856;2021-10-27;15:24:15;526383432420;3247;30;origin=/ACM, seqNr={3247};Success;8_pass;1,;7094
00000000012835280166;2021-10-28;06:50:50;581977277766;3248;31;origin=/ACM, seqNr={3248};Success;8_pass;1,;1401
00000000012837924366;2021-10-28;08:10:23;586750041255;3254;32;origin=/ACM, seqNr={3254};Success;8_pass_pinCure;1,;205
00000000012839150955;2021-10-28;08:56:38;589524459571;3259;33;origin=/ACM, seqNr={3259};Cancelled;8_pass_pinCure;1,;188
00000000012859620711;2021-10-28;13:06:13;604498953063;3260;34;origin=/ACM, seqNr={3260};Success;8_pass;1,;7113
00000000012862173524;2021-10-29;05:40:16;664141213764;3261;35;origin=/ACM, seqNr={3261};Failed;8_pass;1,;0
00000000012871855203;2021-10-29;07:29:20;670684263779;3262;36;origin=/ACM, seqNr={3262};Success;8_pass;1,2,;3395
00000000012872345603;2021-10-29;07:47:35;671779276465;3263;37;origin=/ACM, seqNr={3263};Success;8_pass;1,;123
00000000012872822343;2021-10-29;08:48:23;675428134133;3264;38;origin=/ACM, seqNr={3264};Success;8_pass;1,;55
00000000012878584669;2021-10-29;10:31:35;681619563576;3265;39;origin=/ACM, seqNr={3265};Success;8_pass;1,;1961
00000000012898172830;2021-10-29;15:25:59;699282679408;3266;40;origin=/ACM, seqNr={3266};Success;8_pass;1,;6589
00000000012911393481;2021-10-31;16:45:28;880448055616;3267;41;origin=/ACM, seqNr={3267};Success;8_pass;1,;2014
00000000012914241626;2021-11-01;05:35:40;926658106800;3271;45;origin=/ACM, seqNr={3271};Cancelled;4_pass_pinCure;1,;394
00000000012915605761;2021-11-01;05:54:02;927761013086;3272;46;origin=/ACM, seqNr={3272};Success;4_pass_pinCure;1,;758
00000000012923247606;2021-11-01;07:34:19;933777874359;3273;47;origin=/ACM, seqNr={3273};Success;8_pass;1,;2615
00000000012944397710;2021-11-01;11:40:01;948519457754;3274;48;origin=/ACM, seqNr={3274};Success;8_pass;1,;7105
