ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000000155763882;2020-11-20;23:41:05;2258373644;83;1;origin=/ACM, seqNr={83};Success;8_pass;1,;163
00000000000156059314;2020-11-20;23:50:08;2802116152;84;2;origin=/ACM, seqNr={84};Success;8_pass;1,;82
00000000000158202961;2020-11-21;00:19:49;4582605903;85;3;origin=/ACM, seqNr={85};Success;8_pass;1,;809
00000000000158658026;2020-11-21;00:42:08;5921976664;86;4;origin=/ACM, seqNr={86};Cancelled;4_pass;1,;238
00000000000158721105;2020-11-21;00:43:49;6023190184;87;5;origin=/ACM, seqNr={87};Cancelled;4_pass;1,;0
00000000000159255158;2020-11-21;01:00:47;7040309297;88;6;origin=/ACM, seqNr={88};Cancelled;4_pass;1,;337
00000000000161937326;2020-11-21;01:50:58;10051542751;89;7;origin=/ACM, seqNr={89};Success;4_pass;1,;2210
00000000000163415939;2020-11-21;02:31:43;12497064509;90;8;origin=/ACM, seqNr={90};Success;8_pass;1,;507
00000000000163677888;2020-11-21;02:37:25;12838708348;91;9;origin=/ACM, seqNr={91};Success;8_pass;1,;74
00000000000164407541;2020-11-21;04:21:05;19058649166;92;10;origin=/ACM, seqNr={92};Success;8_pass;1,;82
00000000000165510935;2020-11-21;04:36:20;19973424198;93;11;origin=/ACM, seqNr={93};Success;8_pass;1,;405
00000000000166429665;2020-11-21;06:40:38;27431582879;94;12;origin=/ACM, seqNr={94};Success;8_pass;1,;119
00000000000171638749;2020-11-21;09:18:45;36917722485;95;13;origin=/ACM, seqNr={95};Success;4_pass;1,;4053
00000000000175221052;2020-11-21;11:03:03;43175696702;96;14;origin=/ACM, seqNr={96};Success;4_pass;1,;2764
00000000000177140716;2020-11-21;11:54:54;46286635983;97;15;origin=/ACM, seqNr={97};Success;8_pass;1,;759
00000000000190381490;2020-11-22;13:07:00;137010982825;98;16;origin=/ACM, seqNr={98};Success;8_pass;1,;4012
00000000000199562748;2020-11-22;15:22:58;145169060339;99;17;origin=/ACM, seqNr={99};Success;8_pass;1,;4016
00000000000209737903;2020-11-22;22:36:26;171176825641;100;18;origin=/ACM, seqNr={100};Success;8_pass;1,;3978
00000000000218892939;2020-11-23;01:04:20;180050388271;101;19;origin=/ACM, seqNr={101};Success;8_pass;1,;3960
00000000000228108016;2020-11-23;03:22:57;188367016184;102;20;origin=/ACM, seqNr={102};Success;8_pass;1,;3995
00000000000234125505;2020-11-23;04:54:27;193857108416;103;21;origin=/ACM, seqNr={103};Success;8_pass;1,;2605
00000000000235975738;2020-11-23;06:06:18;198167749760;104;22;origin=/ACM, seqNr={104};Success;4_pass;1,;1354
00000000000239163142;2020-11-23;09:30:02;210391898401;105;23;origin=/ACM, seqNr={105};Success;8_pass;1,;924
00000000000247737396;2020-11-23;11:28:08;217477209384;106;24;origin=/ACM, seqNr={106};Success;8_pass;1,;3312
00000000000263301158;2020-11-23;14:58:28;230097458145;107;25;origin=/ACM, seqNr={107};Success;8_pass;1,2,3,;6023
00000000000292752996;2020-11-23;21:30:26;253614870799;108;26;origin=/ACM, seqNr={108};Success;8_pass;1,;11423
00000000000293159616;2020-11-23;21:45:34;254523209614;109;27;origin=/ACM, seqNr={109};Success;4_pass;1,;257
00000000000303382869;2020-11-24;01:11:03;266851995695;110;28;origin=/ACM, seqNr={110};Success;4_pass;1,;8437
00000000000313068410;2020-11-24;03:40:50;275838962098;111;29;origin=/ACM, seqNr={111};Success;4_pass;1,;8136
00000000000322528349;2020-11-24;06:07:49;284657228195;112;30;origin=/ACM, seqNr={112};Success;4_pass;1,;7938
00000000000324926680;2020-11-24;06:50:59;287247458328;113;31;origin=/ACM, seqNr={113};Success;4_pass;1,;1937
00000000000325681457;2020-11-24;08:10:12;291999806369;114;32;origin=/ACM, seqNr={114};Success;8_pass;1,;153
00000000000345651942;2020-11-24;14:03:05;313172983244;115;33;origin=/ACM, seqNr={115};Success;8_pass;1,;8443
00000000000345775045;2020-11-24;14:25:58;314545666350;116;34;origin=/ACM, seqNr={116};Failed;8_pass;1,;0
00000000000363397928;2020-11-24;18:30:41;329228158381;117;35;origin=/ACM, seqNr={117};Success;8_pass;1,;7542
00000000000382919876;2020-11-25;00:18:57;350124416385;118;36;origin=/ACM, seqNr={118};Success;8_pass;1,;8408
00000000000402522862;2020-11-25;05:08:38;367505077626;119;37;origin=/ACM, seqNr={119};Cancelled;8_pass;1,;8430
00000000000403384170;2020-11-25;05:52:34;370140511077;120;38;origin=/ACM, seqNr={120};Success;4_pass;1,;548
00000000000414195267;2020-11-25;08:38:19;380085932960;121;39;origin=/ACM, seqNr={121};Success;8_pass;1,;4249
00000000000414621592;2020-11-25;09:14:44;382270527052;122;40;origin=/ACM, seqNr={122};Success;4_pass;1,;164
00000000000434215218;2020-11-25;14:23:19;400784732830;123;41;origin=/ACM, seqNr={123};Success;8_pass;1,;8375
00000000000434258636;2020-11-25;14:29:34;401159696808;124;44;origin=/ACM, seqNr={124};Failed;6_pass_pinCure;1,;0
00000000000434768972;2020-11-25;14:37:39;401644664576;125;45;origin=/ACM, seqNr={125};Success;6_pass_pinCure;1,;179
00000000000440928903;2020-11-25;16:14:37;407463206605;126;46;origin=/ACM, seqNr={126};Success;6_pass_pinCure;1,2,;2765
00000000000460144714;2020-11-25;21:04:17;424842781877;127;47;origin=/ACM, seqNr={127};Success;8_pass;1,;8333
00000000000479514335;2020-11-26;02:04:50;442875464516;128;48;origin=/ACM, seqNr={128};Success;8_pass;1,;8409
00000000000498666991;2020-11-26;06:55:05;460289746795;129;49;origin=/ACM, seqNr={129};Success;8_pass;1,;8333
00000000000498728359;2020-11-26;07:05:29;460913847360;130;50;origin=/ACM, seqNr={130};Failed;8_pass;1,;0
00000000000505742616;2020-11-26;08:40:26;466611154894;131;51;origin=/ACM, seqNr={131};Success;8_pass;1,;2568
00000000000505932875;2020-11-26;08:47:10;467014859109;132;52;origin=/ACM, seqNr={132};Success;8_pass;1,;39
00000000000509889390;2020-11-26;10:30:01;473185384836;133;53;origin=/ACM, seqNr={133};Success;6_pass_pinCure;1,;1701
00000000000510472577;2020-11-26;10:57:28;474832731027;134;54;origin=/ACM, seqNr={134};Success;6_pass_pinCure;1,;191
00000000000511123135;2020-11-26;11:27:19;476623943818;135;55;origin=/ACM, seqNr={135};Success;8_pass;1,;183
00000000000511595083;2020-11-26;11:34:07;477031720036;136;56;origin=/ACM, seqNr={136};Success;6_pass_pinCure;1,;183
00000000000531414656;2020-11-26;18:16:45;501189447308;137;57;origin=/ACM, seqNr={137};Success;8_pass;1,;8420
00000000000531944441;2020-11-26;19:51:04;506847680360;138;58;origin=/ACM, seqNr={138};Cancelled;8_pass_pinCure;1,;0
00000000000532047864;2020-11-26;19:58:03;507266914461;139;59;origin=/ACM, seqNr={139};Cancelled;8_pass_pinCure;1,;0
00000000000536971745;2020-11-26;21:06:38;511381715498;140;60;origin=/ACM, seqNr={140};Success;8_pass_pinCure;1,;1721
00000000000556472409;2020-11-27;02:19:28;530151394522;141;61;origin=/ACM, seqNr={141};Success;8_pass;1,;8409
00000000000557251384;2020-11-27;02:38:30;531293970922;142;62;origin=/ACM, seqNr={142};Success;8_pass;1,;288
00000000000564264330;2020-11-27;04:28:07;537870147461;143;63;origin=/ACM, seqNr={143};Success;8_pass;1,;3031
00000000000566184929;2020-11-27;05:44:38;542461671966;144;64;origin=/ACM, seqNr={144};Success;8_pass;1,;623
00000000000571859533;2020-11-27;07:47:06;549809474040;145;65;origin=/ACM, seqNr={145};Success;6_pass_pinCure;1,;2578
00000000000583977848;2020-11-27;10:46:34;560576534195;146;66;origin=/ACM, seqNr={146};Cancelled;8_pass;1,2,;4606
00000000000596279486;2020-11-27;13:30:42;570425064064;147;67;origin=/ACM, seqNr={147};Success;8_pass;1,2,;4748
00000000000596340611;2020-11-27;13:40:08;570991084502;148;72;origin=/ACM, seqNr={148};Failed;8_pass;1,;0
00000000000615809201;2020-11-27;18:10:27;587209965488;149;74;origin=/ACM, seqNr={149};Success;8_pass;1,;8464
00000000000624708944;2020-11-27;21:45:41;600122973786;150;75;origin=/ACM, seqNr={150};Cancelled;8_pass;1,;3707
00000000000626465922;2020-11-27;22:29:29;602750694770;151;76;origin=/ACM, seqNr={151};Cancelled;8_pass;1,;604
00000000000635347880;2020-11-28;00:41:46;610688034922;152;77;origin=/ACM, seqNr={152};Success;8_pass;1,;3737
00000000000635520777;2020-11-28;00:44:59;610881437090;153;78;origin=/ACM, seqNr={153};Success;4_pass;1,;106
00000000000645919674;2020-11-28;03:26:29;620571230570;154;79;origin=/ACM, seqNr={154};Success;4_pass;1,;8429
00000000000647156934;2020-11-28;03:48:21;621882516264;155;80;origin=/ACM, seqNr={155};Success;8_pass;1,;439
00000000000651672424;2020-11-28;04:54:05;625826241207;156;81;origin=/ACM, seqNr={156};Success;8_pass;1,;1679
00000000000658706199;2020-11-28;06:34:19;631840868709;157;82;origin=/ACM, seqNr={157};Success;6_pass_pinCure;1,;2880
00000000000666096583;2020-11-28;08:16:27;637968461682;158;83;origin=/ACM, seqNr={158};Success;8_pass;1,;2810
00000000000674142293;2020-11-28;10:09:06;644727758342;159;84;origin=/ACM, seqNr={159};Success;4_pass;1,;6245
00000000000674314878;2020-11-28;10:44:21;646842280269;160;85;origin=/ACM, seqNr={160};Failed;4_pass;1,;0
00000000000678893366;2020-11-28;11:46:58;650599676316;161;86;origin=/ACM, seqNr={161};Success;4_pass;1,;3568
00000000000683740968;2020-11-28;13:44:16;657636945418;162;87;origin=/ACM, seqNr={162};Success;4_pass;1,;3596
00000000000690617836;2020-11-29;07:19:26;720945386145;163;88;origin=/ACM, seqNr={163};Success;4_pass;1,;3328
