ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000003508564134;2021-01-22;08:21:25;76266756113;902;212;origin=/ACM, seqNr={902};Success;8_pass;1,;267
00000000003509527153;2021-01-22;08:41:30;77471150649;903;214;origin=/ACM, seqNr={903};Success;8_pass_pinCure;1,;239
00000000003530767938;2021-01-22;13:06:42;93383530774;904;215;origin=/ACM, seqNr={904};Success;8_pass;1,2,3,4,;8111
00000000003549495827;2021-01-25;00:31:44;307280598987;905;216;origin=/ACM, seqNr={905};Success;8_pass;1,;3910
00000000003558807754;2021-01-25;02:27:19;314215178536;906;217;origin=/ACM, seqNr={906};Success;8_pass;1,2,;3503
00000000003561227378;2021-01-25;03:17:33;317229531172;907;218;origin=/ACM, seqNr={907};Success;8_pass_pinCure;1,;641
00000000003570078892;2021-01-25;04:57:42;323238290799;908;219;origin=/ACM, seqNr={908};Success;8_pass_pinCure;1,;2504
00000000003576260051;2021-01-25;06:14:48;327863812348;909;220;origin=/ACM, seqNr={909};Success;8_pass_pinCure;1,;1749
00000000003585902542;2021-01-25;08:02:53;334348749139;910;221;origin=/ACM, seqNr={910};Success;8_pass_pinCure;1,;2761
00000000003608009048;2021-01-25;12:50:22;351597870986;911;222;origin=/ACM, seqNr={911};Success;8_pass;1,;8351
00000000003608145083;2021-01-25;13:16:36;353171508905;912;223;origin=/ACM, seqNr={912};Failed;8_pass;1,;0
00000000003618627646;2021-01-25;15:24:13;360828220076;913;224;origin=/ACM, seqNr={913};Success;8_pass;1,;3964
00000000003623696688;2021-01-25;23:04:53;388468463954;914;225;origin=/ACM, seqNr={914};Cancelled;8_pass;1,;1429
00000000003642449862;2021-01-26;03:10:54;403229081608;915;227;origin=/ACM, seqNr={915};Success;8_pass;1,;6969
00000000003656083893;2021-01-26;05:28:39;411493977471;916;228;origin=/ACM, seqNr={916};Success;8_pass_pinCure;1,;3616
00000000003678811275;2021-01-26;09:55:11;427485084913;917;229;origin=/ACM, seqNr={917};Success;8_pass;1,;8394
00000000003678918769;2021-01-26;10:13:32;428586152249;918;230;origin=/ACM, seqNr={918};Failed;8_pass;1,;0
00000000003689463886;2021-01-26;12:21:06;436240471422;919;231;origin=/ACM, seqNr={919};Success;8_pass;1,2,;3965
00000000003694870438;2021-01-26;13:35:17;440691330057;920;232;origin=/ACM, seqNr={920};Success;8_pass;1,;2054
00000000003694908935;2021-01-26;13:40:27;441001366155;921;233;origin=/ACM, seqNr={921};Success;8_pass;1,;0
00000000003705182971;2021-01-26;15:34:11;447825302194;922;234;origin=/ACM, seqNr={922};Success;8_pass;1,2,;3375
00000000003707319156;2021-01-26;22:44:18;473630914984;923;235;origin=/ACM, seqNr={923};Success;8_pass;1,;259
00000000003708669440;2021-01-27;00:05:42;478515483975;924;236;origin=/ACM, seqNr={924};Success;8_pass;1,;327
00000000003719833895;2021-01-27;02:28:00;487052551506;925;237;origin=/ACM, seqNr={925};Success;8_pass;1,;3979
00000000003730234613;2021-01-27;04:17:29;493622294310;926;238;origin=/ACM, seqNr={926};Success;8_pass_pinCure;1,;2726
00000000003735514283;2021-01-27;05:20:14;497387046410;927;239;origin=/ACM, seqNr={927};Success;8_pass;1,;1730
00000000003740268998;2021-01-27;06:20:30;501002270251;928;240;origin=/ACM, seqNr={928};Success;8_pass;1,;1581
00000000003742155477;2021-01-27;06:45:48;502521161169;929;241;origin=/ACM, seqNr={929};Cancelled;8_pass;1,;604
00000000003745359352;2021-01-27;07:35:50;505522906645;933;242;origin=/ACM, seqNr={933};Success;8_pass;1,;983
00000000003748942141;2021-01-27;08:39:10;509322146783;934;243;origin=/ACM, seqNr={934};Cancelled;8_pass;1,;1028
00000000003753455572;2021-01-27;09:41:14;513046292955;935;244;origin=/ACM, seqNr={935};Success;8_pass;1,;1468
00000000003753705544;2021-01-27;09:48:18;513470248419;936;245;origin=/ACM, seqNr={936};Success;8_pass;1,;55
00000000003755614137;2021-01-27;10:40:36;516608048241;942;246;origin=/ACM, seqNr={942};Success;8_pass;1,;55
00000000003756124890;2021-01-27;10:59:47;517759308596;943;247;origin=/ACM, seqNr={943};Success;8_pass;1,;74
00000000003756587512;2021-01-27;11:20:11;518983582203;944;248;origin=/ACM, seqNr={944};Success;8_pass_pinCure;1,;37
00000000003756956443;2021-01-27;11:27:00;519392476962;945;249;origin=/ACM, seqNr={945};Success;8_pass_pinCure;1,;37
00000000003776248781;2021-01-27;15:50:34;535206592147;946;250;origin=/ACM, seqNr={946};Success;8_pass;1,;6855
00000000003788718797;2021-01-28;01:06:24;568555701067;947;251;origin=/ACM, seqNr={947};Success;8_pass;1,2,;3946
00000000003790097192;2021-01-28;01:26:57;569788689273;948;253;origin=/ACM, seqNr={948};Success;8_pass;1,;414
00000000003797805346;2021-01-28;02:44:01;574412309286;949;254;origin=/ACM, seqNr={949};Success;8_pass_pinCure;1,;1973
00000000003804249481;2021-01-28;04:08:45;579496432094;950;255;origin=/ACM, seqNr={950};Cancelled;8_pass;1,;2005
00000000003807754671;2021-01-28;04:54:12;582222732075;951;256;origin=/ACM, seqNr={951};Cancelled;8_pass;1,2,;1091
00000000003812855188;2021-01-28;06:02:48;586339440389;952;257;origin=/ACM, seqNr={952};Success;8_pass;1,;1596
00000000003825470875;2021-01-28;08:34:01;595411643629;953;258;origin=/ACM, seqNr={953};Success;8_pass;1,2,3,;3724
00000000003837809630;2021-01-28;11:14:43;605053701291;954;259;origin=/ACM, seqNr={954};Success;8_pass;1,;4009
00000000003840178385;2021-01-28;11:51:41;607271530210;955;260;origin=/ACM, seqNr={955};Success;8_pass;1,;782
00000000003842847156;2021-01-28;22:23:07;645157006724;956;261;origin=/ACM, seqNr={956};Success;8_pass;1,;234
00000000003843170751;2021-01-28;23:27:19;649009046871;957;262;origin=/ACM, seqNr={957};Cancelled;8_pass;1,;0
00000000003843627279;2021-01-28;23:36:14;649544251828;958;263;origin=/ACM, seqNr={958};Success;8_pass;1,;120
00000000003847400953;2021-01-29;00:29:51;652761001306;959;264;origin=/ACM, seqNr={959};Success;8_pass;1,;1191
00000000003849962658;2021-01-29;01:02:38;654727653936;960;265;origin=/ACM, seqNr={960};Success;8_pass;1,;797
00000000003851612667;2021-01-29;01:23:27;655977100443;961;266;origin=/ACM, seqNr={961};Success;8_pass;1,;515
00000000003861590137;2021-01-29;03:06:39;662168819733;962;267;origin=/ACM, seqNr={962};Success;8_pass_pinCure;1,;2167
00000000003873760417;2021-01-29;06:15:09;673477945069;963;268;origin=/ACM, seqNr={963};Success;8_pass;1,;3857
00000000003885025081;2021-01-29;08:27:42;681431238732;964;269;origin=/ACM, seqNr={964};Success;8_pass;1,;3949
00000000003892091418;2021-01-29;09:54:36;686645282052;965;270;origin=/ACM, seqNr={965};Success;8_pass;1,2,;2538
00000000003892525729;2021-01-29;10:17:41;688030020990;966;271;origin=/ACM, seqNr={966};Success;8_pass;1,;82
00000000003895295366;2021-01-29;12:30:19;695988356390;967;272;origin=/ACM, seqNr={967};Success;8_pass;1,;617
00000000003916330025;2021-02-01;00:41:46;912670561470;968;273;origin=/ACM, seqNr={968};Success;8_pass;1,;4039
00000000003927170860;2021-02-01;04:04:09;924813703245;969;274;origin=/ACM, seqNr={969};Success;8_pass;1,;3531
00000000003927229148;2021-02-01;04:11:13;925236759329;970;276;origin=/ACM, seqNr={970};Failed;8_pass_pinCure;1,;0
00000000003935754467;2021-02-01;05:34:28;930232289457;971;277;origin=/ACM, seqNr={971};Success;8_pass_pinCure;1,;2183
00000000003953048519;2021-02-01;08:22:54;940337885728;972;278;origin=/ACM, seqNr={972};Success;8_pass_pinCure;1,2,;4539
00000000003963602322;2021-02-01;10:29:01;947905030026;973;281;origin=/ACM, seqNr={973};Success;8_pass;1,2,;3841
00000000003987605707;2021-02-01;15:25:04;965667358052;974;282;origin=/ACM, seqNr={974};Success;8_pass;1,;8470
