ullid;date;time;LocalTime[us];EngineCycleId#;PrintCycleId#;ActionId$;Result$;PrintMode$;Images~;SquareDecimeter[dm2]#
00000000001525761701;2020-12-12;02:02:31;423817336962;366;108;origin=/ACM, seqNr={366};Success;4_pass;1,;3916
00000000001528565477;2020-12-12;02:51:51;426776896278;367;109;origin=/ACM, seqNr={367};Success;4_pass;1,;2225
00000000001533467223;2020-12-12;04:07:45;431331013122;368;110;origin=/ACM, seqNr={368};Success;4_pass;1,;3943
00000000001538345170;2020-12-12;05:26:16;436042237995;369;111;origin=/ACM, seqNr={369};Success;4_pass;1,;3929
00000000001543171621;2020-12-12;06:36:43;440268778121;370;112;origin=/ACM, seqNr={370};Success;4_pass;1,;3882
00000000001548067149;2020-12-12;07:54:37;444942963074;371;113;origin=/ACM, seqNr={371};Success;4_pass;1,;3972
00000000001553085478;2020-12-12;09:08:29;449374818923;372;114;origin=/ACM, seqNr={372};Success;4_pass;1,;4063
00000000001558317242;2020-12-12;10:37:31;454717027462;373;115;origin=/ACM, seqNr={373};Success;4_pass;1,;4010
00000000001563329045;2020-12-12;12:23:02;461047884058;374;116;origin=/ACM, seqNr={374};Cancelled;4_pass;1,2,;3915
00000000001564790680;2020-12-12;12:53:58;462903400796;375;117;origin=/ACM, seqNr={375};Success;4_pass;1,;1119
00000000001568644382;2020-12-12;14:43:24;469469460027;376;118;origin=/ACM, seqNr={376};Cancelled;4_pass;1,;2892
