ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000010155709968;2021-07-29;11:45:39;1815562073946;2512;1;Failed;11.443039;6.849406;1.514941;Canvas;8_pass;Winder;10.003760;9.579861;14.893177;14.337471;12.316000;10.472000;16.669000;17.636000;Wide
00000000010161744926;2021-07-29;13:25:38;1821560704804;2513;1;Failed;19.563800;13.747241;1.514941;Canvas;8_pass;Winder;29.439610;28.648323;42.998144;29.603466;36.246000;31.318000;48.127000;36.415000;Wide
00000000010161744930;2021-07-29;13:25:38;1821560704919;2513;2;Failed;11.443039;0.000000;1.514941;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000010162092452;2021-07-29;13:37:47;1822290663469;2514;1;Cancelled;19.563800;0.585978;1.514941;Canvas;8_pass;Winder;0.971837;0.875866;0.991206;0.833742;1.196000;0.957000;1.109000;1.025000;Wide
00000000010162092458;2021-07-29;13:37:47;1822290663555;2514;2;Cancelled;11.443039;0.000000;1.514941;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000010167091084;2021-07-29;14:46:21;1826403823242;2515;1;Succeeded;11.443039;11.443039;1.514941;Canvas;8_pass;Winder;17.561113;17.988435;27.273796;21.995412;21.621000;19.664000;30.527000;27.056000;Wide
00000000010169720857;2021-07-29;15:16:11;1828193822122;2515;2;Succeeded;6.392418;6.392418;1.514941;Canvas;8_pass;Winder;14.963489;15.397454;19.020590;12.733157;18.423000;16.832000;21.289000;15.663000;Wide
00000000010175598199;2021-07-30;06:11:14;5814490720;2516;1;Succeeded;8.542570;8.542570;1.514941;Canvas;8_pass;Winder;12.630790;11.811064;14.234335;13.674186;15.551000;12.911000;15.932000;16.820000;Wide
00000000010177446030;2021-07-30;06:36:21;7320602948;2517;1;Succeeded;3.392297;3.392297;1.315043;Paper;8_pass_pinCure;Winder;7.064938;5.751980;6.486593;4.717667;8.698000;6.288000;7.260000;5.803000;Wide
00000000010184928417;2021-07-30;09:10:01;16541148168;2523;1;Succeeded;12.758759;12.758758;1.514941;Canvas;8_pass;Winder;18.395722;28.132134;30.037916;33.387253;22.648000;30.754000;33.621000;41.069000;Wide
00000000010186865634;2021-07-30;09:36:36;18136118392;2524;1;Succeeded;3.576362;3.576362;1.315043;Paper;8_pass_pinCure;Winder;6.350068;9.616328;11.452300;7.191835;7.818000;10.512000;12.818000;8.846000;Wide
00000000010204304891;2021-08-02;06:56:25;241201096398;2528;1;Succeeded;13.921867;13.921867;1.315043;Paper;8_pass_pinCure;Winder;18.392301;21.713627;26.566070;18.838071;22.644000;23.737000;29.735000;23.172000;Wide
00000000010210714802;2021-08-02;08:27:39;246675267401;2529;1;Failed;18.094537;15.037561;1.514941;Canvas;8_pass;Winder;24.309102;23.776976;39.387844;29.414104;29.929000;25.992000;44.086000;36.182000;Wide
00000000010210780435;2021-08-02;08:39:10;247365903699;2530;1;Cancelled;18.094537;0.000000;1.514941;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
