ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000004402059990;2021-02-08;08:10:17;1480435855;1018;1;Succeeded;2.932218;2.932218;1.315043;Paper;8_pass_pinCure;Winder;7.420778;12.144730;7.957607;14.143613;6.446000;10.323000;7.817000;12.857000;Wide
00000000004404160101;2021-02-08;08:31:07;2730435769;1018;2;Succeeded;4.392295;4.392295;1.315043;Paper;8_pass_pinCure;Winder;6.732332;8.795261;13.451586;9.437124;5.848000;7.475000;13.214000;8.579000;Wide
00000000004404768751;2021-02-08;08:38:07;3150436053;1018;3;Succeeded;1.472142;1.472142;1.315043;Paper;8_pass_pinCure;Winder;4.605252;3.545521;2.652663;3.829698;4.000000;3.013000;2.605000;3.481000;Wide
00000000004428276362;2021-02-08;13:57:43;22326441296;1024;1;Succeeded;56.988625;56.988622;1.464987;Canvas;8_pass;Winder;97.812170;114.093127;157.634206;142.106773;84.969000;96.979000;154.859000;129.189000;Wide
00000000004428314172;2021-02-08;14:02:03;22586255880;1025;1;Failed;53.026945;0.000000;1.464987;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000004448715414;2021-02-08;18:08:43;37385632893;1026;1;Succeeded;53.026945;53.026942;1.464987;Canvas;8_pass;Winder;83.436800;95.412064;131.029569;110.907942;72.481000;81.100000;128.723000;100.826000;Wide
00000000004470840578;2021-02-09;02:59:55;69257032445;1027;1;Succeeded;49.489529;49.489527;1.464987;Canvas;8_pass;Winder;82.305676;89.858976;110.817896;106.831221;71.498000;82.957000;108.867000;97.120000;Wide
00000000004482830059;2021-02-09;05:24:39;77940880646;1028;1;Succeeded;29.854102;29.854100;1.464987;Canvas;8_pass;Winder;51.084609;55.597271;84.450129;70.449680;44.377000;51.327000;71.782000;64.045000;Wide
00000000004492380450;2021-02-09;07:03:31;83873005361;1029;1;Succeeded;19.363224;19.363224;1.315043;Paper;8_pass_pinCure;Winder;37.150643;37.658539;27.747308;29.578749;32.272000;34.766000;23.585000;26.890000;Wide
00000000004496907308;2021-02-09;07:48:58;86599901511;1030;1;Succeeded;9.056624;9.056624;1.315043;Paper;8_pass_pinCure;Winder;13.101911;15.596819;19.018987;14.951913;11.381000;14.398000;16.166000;13.592000;Wide
