ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000001575104734;2020-12-12;22:02:47;4233503148;377;1;Succeeded;25.874557;25.874552;1.479973;Canvas;4_pass;Winder;40.861957;46.601825;60.485884;60.982888;37.082000;42.333000;57.455000;53.036000;Wide
00000000001578817438;2020-12-13;19:44:44;82348316265;378;1;Succeeded;2.442083;2.442069;1.479973;Canvas;4_pass;Winder;4.094636;3.875063;6.138286;4.851355;3.715000;3.520000;5.830000;4.219000;Wide
00000000001590887905;2020-12-13;23:00:12;94076506159;379;1;Succeeded;56.686704;56.686703;1.444964;Canvas;4_pass;Winder;87.727150;102.312068;128.076269;145.264568;79.612000;92.940000;121.659000;126.336000;Wide
00000000001592123286;2020-12-13;23:22:09;95393555948;380;1;Failed;26.992030;6.164171;1.444964;Canvas;4_pass;Winder;9.014747;11.210445;14.902826;14.134127;8.180000;10.183000;14.156000;12.292000;Wide
00000000001592123291;2020-12-13;23:22:09;95393556025;380;2;Failed;26.633001;0.000000;1.444964;Canvas;4_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000001597136716;2020-12-14;00:35:12;99775796279;381;1;Succeeded;26.992030;26.992030;1.444964;Canvas;4_pass;Winder;39.304328;44.761903;60.541115;58.910959;35.668000;40.661000;57.508000;51.234000;Wide
00000000001597245922;2020-12-14;00:37:08;99892466445;381;2;Cancelled;26.633001;0.842996;1.444964;Canvas;4_pass;Winder;0.761598;1.441710;2.111882;2.158459;0.691000;1.309000;2.006000;1.877000;Wide
00000000001602109802;2020-12-14;01:45:52;104016595930;382;1;Succeeded;26.633001;26.632996;1.444964;Canvas;4_pass;Winder;47.383832;52.061148;59.416184;65.415814;43.000000;47.292000;56.439000;56.892000;Wide
00000000001605936857;2020-12-14;02:40:21;107285280760;383;1;Succeeded;20.850140;20.850139;1.444964;Canvas;4_pass;Winder;36.200770;38.934006;46.505027;56.298963;32.852000;35.367000;44.175000;48.963000;Wide
00000000001612425840;2020-12-14;04:05:58;112421571682;384;1;Succeeded;18.313781;18.313780;1.259967;Heavy Paper;8_pass;Winder;8.204051;21.441008;22.295170;31.366903;7.445000;19.477000;21.178000;27.279000;Normal
00000000001614879503;2020-12-14;04:40:39;114503222719;385;1;Failed;17.293209;7.059083;1.259967;Heavy Paper;8_pass;Winder;4.817434;8.316635;8.596247;12.908137;4.371000;7.554000;8.165000;11.226000;Normal
00000000001618979005;2020-12-14;05:45:43;118406656121;386;1;Succeeded;22.504612;22.504612;1.444964;Canvas;4_pass;Winder;26.918808;35.242263;51.203546;44.948421;24.428000;32.014000;48.638000;39.091000;Wide
00000000001622467125;2020-12-14;06:33:11;121255071030;387;1;Failed;13.102802;10.102087;1.259967;Heavy Paper;8_pass;Winder;7.785978;15.519143;17.278190;23.213082;7.065000;14.097000;16.412000;20.188000;Normal
00000000001622748784;2020-12-14;06:43:59;121902818650;388;1;Succeeded;0.492125;0.492125;1.259967;Heavy Paper;8_pass;Winder;0.246668;0.433783;0.488898;0.573811;0.223000;0.394000;0.464000;0.499000;Normal
00000000001623879932;2020-12-14;07:03:22;123065893589;389;1;Succeeded;3.092238;3.092238;1.259967;Heavy Paper;8_pass;Winder;3.535424;3.896164;4.046865;11.255225;3.208000;3.539000;3.844000;9.788000;Normal
00000000001628719742;2020-12-14;08:14:16;127319730297;390;1;Succeeded;26.715678;26.715678;1.444964;Canvas;4_pass;Winder;35.764876;45.487084;64.448337;51.167685;32.456000;41.320000;57.823000;44.500000;Wide
00000000001633617719;2020-12-14;09:23:57;131500459227;391;1;Succeeded;26.956004;26.955989;1.444964;Canvas;4_pass;Winder;35.332161;40.333867;57.676766;46.175822;32.063000;36.018000;51.747000;40.159000;Wide
00000000001638637701;2020-12-14;10:42:51;136234792725;392;1;Succeeded;27.515016;27.515016;1.444964;Canvas;4_pass;Winder;40.205976;54.021375;76.464145;63.203341;36.486000;48.241000;68.603000;54.967000;Wide
00000000001643460302;2020-12-14;11:49:29;140232162759;393;1;Succeeded;26.584148;26.584138;1.444964;Canvas;4_pass;Winder;42.174919;48.952112;72.039923;55.382222;38.273000;43.714000;64.634000;48.165000;Wide
