ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000002580278136;2021-01-05;01:45:41;508130737358;670;1;Succeeded;24.147822;24.147822;1.479973;Canvas;4_pass;Winder;44.074061;44.954621;52.785546;57.503740;40.799000;40.908000;48.826000;55.824000;Wide
00000000002580608158;2021-01-05;01:51:29;508478465695;671;1;Succeeded;1.476206;1.476193;1.479973;Canvas;4_pass;Winder;1.969033;2.155254;3.259736;3.505833;1.822000;1.961000;3.015000;3.403000;Wide
00000000002584852741;2021-01-05;04:03:17;516386526301;672;1;Succeeded;19.894381;19.894372;1.479973;Canvas;4_pass;Winder;27.371420;30.094914;41.734154;37.108590;25.337000;27.386000;38.604000;36.025000;Wide
00000000002590025798;2021-01-05;05:22:33;521142967857;673;1;Succeeded;26.885561;26.885556;1.479973;Canvas;4_pass;Winder;41.475532;47.663187;66.013677;58.475311;38.393000;43.373000;61.062000;56.767000;Wide
00000000002595255500;2021-01-05;07:04:23;527252106474;674;1;Succeeded;26.535930;26.535930;1.479973;Canvas;4_pass;Winder;35.520775;42.048514;60.389841;57.611296;32.881000;38.264000;55.860000;55.929000;Wide
00000000002600400561;2021-01-05;08:25:32;532121229060;675;1;Succeeded;26.565098;26.565098;1.479973;Canvas;4_pass;Winder;35.195568;41.962065;57.806148;52.130782;32.580000;38.185000;53.470000;50.608000;Wide
00000000002605462142;2021-01-05;09:36:59;536408742575;676;1;Succeeded;26.634736;26.634736;1.479973;Canvas;4_pass;Winder;38.138212;43.792272;62.418193;56.420132;35.304000;39.850000;57.736000;54.772000;Wide
00000000002610605876;2021-01-05;10:49:13;540742004314;677;1;Succeeded;26.673429;26.673429;1.479973;Canvas;4_pass;Winder;46.992178;50.555024;73.891138;65.286257;43.500000;46.005000;68.349000;63.379000;Wide
00000000002616030627;2021-01-05;12:19:40;546168771173;678;1;Succeeded;27.044227;27.044215;1.479973;Canvas;4_pass;Winder;47.375214;53.458569;73.193710;61.250610;43.855000;48.647000;67.704000;59.462000;Wide
00000000002621486024;2021-01-05;13:46:54;551402708241;679;1;Succeeded;27.046005;27.045994;1.479973;Canvas;4_pass;Winder;55.258369;60.683400;84.820438;75.696221;51.152000;55.221000;78.458000;73.485000;Wide
00000000002626718078;2021-01-05;15:46:25;558573747653;680;1;Succeeded;26.195486;26.195484;1.479973;Canvas;4_pass;Winder;49.017854;52.494451;73.786399;56.611833;45.375000;47.769000;68.252000;54.958000;Wide
00000000002633251050;2021-01-05;21:34:53;579481186343;681;1;Succeeded;26.894917;26.894904;1.479973;Canvas;4_pass;Winder;46.853676;49.654751;64.704787;45.920528;43.372000;45.185000;59.851000;44.579000;Wide
00000000002638508482;2021-01-05;22:47:36;583844097066;682;1;Succeeded;26.854954;26.854943;1.479973;Canvas;4_pass;Winder;42.483296;47.510584;67.740060;52.137925;39.326000;43.234000;62.659000;50.615000;Wide
00000000002640667847;2021-01-05;23:21:53;585901407977;683;1;Succeeded;11.013313;11.013313;1.479973;Canvas;4_pass;Winder;18.593823;18.886987;27.598395;21.519572;17.212000;17.187000;25.528000;20.891000;Wide
00000000002645874173;2021-01-06;00:39:25;590552941369;684;1;Succeeded;26.951178;26.951178;1.479973;Canvas;4_pass;Winder;45.831885;53.166142;67.938872;60.237932;42.426000;48.381000;62.843000;58.478000;Wide
00000000002646225099;2021-01-06;00:54:43;591471157636;685;1;Cancelled;26.562600;1.240889;1.479973;Canvas;4_pass;Winder;2.441231;2.521697;3.227247;3.389981;2.259000;2.294000;2.985000;3.290000;Wide
00000000002646225108;2021-01-06;00:54:43;591471157745;685;2;Cancelled;21.971381;0.000000;1.479973;Canvas;4_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000002651322800;2021-01-06;02:04:07;595634946393;686;1;Succeeded;26.562600;26.562590;1.479973;Canvas;4_pass;Winder;44.460299;52.985200;66.644570;66.935839;41.156000;48.216000;60.333000;64.981000;Wide
00000000002655618057;2021-01-06;03:08:05;599473516589;687;1;Succeeded;21.971381;21.971381;1.479973;Canvas;4_pass;Winder;31.945458;36.767097;49.559225;49.549885;29.571000;33.458000;44.865000;47.617000;Wide
00000000002655657465;2021-01-06;03:09:04;599532516566;687;2;Succeeded;0.417068;0.417053;1.479973;Canvas;4_pass;Winder;0.039880;0.053294;0.055370;0.166282;0.036000;0.048000;0.050000;0.159000;Wide
00000000002655864546;2021-01-06;03:21:14;600262017062;688;1;Succeeded;0.622131;0.622125;1.479973;Canvas;4_pass;Winder;1.292450;1.141397;1.293591;2.322356;1.196000;1.038000;1.171000;2.231000;Wide
00000000002661709402;2021-01-06;06:30:26;611614018710;689;1;Succeeded;26.574835;26.574819;1.479973;Canvas;4_pass;Winder;38.054082;42.511397;56.930190;50.276040;35.226000;39.369000;51.538000;48.315000;Wide
00000000002667421068;2021-01-06;08:17:14;618021961328;690;1;Succeeded;27.434582;27.434582;1.479973;Canvas;4_pass;Winder;39.664678;44.264067;66.239447;55.234552;36.717000;40.992000;59.966000;53.080000;Wide
00000000002668197659;2021-01-06;08:47:09;619816254382;691;1;Succeeded;3.152352;3.152352;1.479973;Canvas;4_pass;Winder;3.568737;3.792473;5.047817;4.102226;3.303000;3.512000;4.569000;3.942000;Wide
00000000002676534035;2021-01-06;21:40:59;666245947364;692;1;Succeeded;26.895679;26.895666;1.479973;Canvas;4_pass;Winder;40.637489;47.457475;66.471543;53.914200;37.618000;43.950000;60.176000;51.811000;Wide
00000000002682143915;2021-01-06;23:35:27;673113268857;693;1;Succeeded;26.904908;26.904902;1.479973;Canvas;4_pass;Winder;47.240542;59.730082;83.303765;69.817735;43.730000;55.316000;75.414000;67.094000;Wide
00000000002683692683;2021-01-07;00:10:40;675226340207;694;1;Succeeded;7.076863;7.076863;1.479973;Canvas;4_pass;Winder;9.492903;9.640985;13.677233;12.251123;8.787000;8.928000;12.381000;11.773000;Wide
00000000002690470761;2021-01-07;05:54:43;695868780424;695;1;Succeeded;26.595493;26.595492;1.479973;Canvas;4_pass;Winder;35.790807;43.338898;58.670302;51.130642;33.131000;40.136000;53.114000;49.136000;Wide
00000000002691175250;2021-01-07;06:16:50;697196553292;696;1;Cancelled;26.364353;3.071763;1.479973;Canvas;4_pass;Winder;3.621408;3.730049;5.192575;3.646835;3.352000;3.454000;4.700000;3.504000;Wide
00000000002691504969;2021-01-07;06:28:27;697893566038;697;1;Cancelled;23.784221;1.304431;1.479973;Canvas;4_pass;Winder;1.467395;1.757560;2.770726;2.017614;1.358000;1.627000;2.508000;1.938000;Wide
00000000002693405033;2021-01-07;07:26:56;701401677068;703;0;Succeeded;0.169333;0.169333;0.762000;Heavy Paper;8_pass;Winder;0.105890;0.101879;0.099751;0.101787;0.098000;0.094000;0.090000;0.097000;Wide
00000000002693470599;2021-01-07;07:28:04;701469634731;704;0;Succeeded;0.169333;0.169333;0.762000;Heavy Paper;4_pass;Winder;0.105994;0.101854;0.099719;0.101117;0.098000;0.094000;0.090000;0.097000;Wide
00000000002693909486;2021-01-07;07:33:04;701769870902;705;0;Succeeded;0.723307;0.723307;1.104900;Heavy Paper;8_pass_pinCure;Winder;1.609801;1.989649;2.031983;1.300493;1.490000;1.842000;1.839000;1.249000;Wide
00000000002701413196;2021-01-07;09:09:13;707539289993;706;1;Succeeded;19.484001;19.484000;1.479973;Canvas;8_pass;Winder;25.302911;30.892225;42.996520;33.529714;23.422000;28.609000;38.924000;32.222000;Wide
00000000002711588570;2021-01-07;11:57:44;717650120619;707;1;Succeeded;26.474420;26.474419;1.479973;Canvas;8_pass;Winder;47.114772;55.434902;77.078608;68.711950;43.614000;51.338000;69.779000;66.032000;Wide
00000000002722161120;2021-01-07;15:11:49;729294440199;708;1;Succeeded;26.685155;26.685154;1.479973;Canvas;8_pass;Winder;44.796332;45.401091;66.583414;57.074022;42.744000;42.045000;60.277000;54.848000;Wide
00000000002722829882;2021-01-07;16:21:59;733504432810;709;1;Cancelled;27.046005;1.556484;1.479973;Canvas;4_pass;Winder;1.994465;2.154263;2.988538;2.296909;1.903000;1.995000;2.705000;2.207000;Wide
00000000002732668786;2021-01-07;19:00:47;743032157383;710;1;Succeeded;24.495633;24.495632;1.479973;Canvas;8_pass;Winder;29.696221;39.063499;55.951589;47.702215;28.336000;36.176000;50.652000;45.841000;Wide
00000000002737220726;2021-01-07;20:55:30;749915235798;711;1;Succeeded;11.233700;11.233700;1.479973;Canvas;8_pass;Winder;13.907958;17.705876;23.663337;18.632680;13.270000;16.397000;21.422000;17.906000;Wide
00000000002737938512;2021-01-07;21:12:45;750949973663;712;1;Succeeded;3.206073;3.206073;1.479973;Canvas;4_pass;Winder;4.863644;6.775002;8.964313;8.833152;4.640000;6.274000;8.115000;8.488000;Wide
00000000002738672594;2021-01-07;22:45:59;756543933135;713;1;Succeeded;0.691007;0.691007;1.265005;Heavy Paper;8_pass;Winder;1.119697;1.026577;0.913831;2.223521;1.068000;0.950000;0.827000;2.136000;Wide
00000000002750982746;2021-01-08;04:59:55;778979027099;714;1;Succeeded;26.885180;26.885179;1.479973;Canvas;8_pass;Winder;49.206590;55.163962;73.389987;70.098227;46.952000;51.087000;66.439000;67.364000;Wide
00000000002761287625;2021-01-08;07:08:37;786701439644;715;1;Succeeded;26.674614;26.674613;1.479973;Canvas;8_pass;Winder;46.251037;51.120024;69.081286;59.535515;44.132000;47.342000;62.539000;57.213000;Wide
00000000002769082643;2021-01-08;09:13:44;794207925184;716;1;Succeeded;19.924861;19.924861;1.479973;Canvas;8_pass;Winder;31.099774;33.145774;45.356932;41.412075;29.675000;30.696000;41.061000;39.797000;Wide
00000000002769829361;2021-01-08;09:23:36;794799925303;716;2;Succeeded;2.152227;2.152226;1.479973;Canvas;8_pass;Winder;3.521358;3.033349;4.658345;4.564889;3.360000;2.809000;4.217000;4.386000;Wide
00000000002771144676;2021-01-08;09:49:32;796356583848;721;1;Succeeded;1.432179;1.432179;1.330000;Paper;8_pass_pinCure;Winder;1.951478;4.895914;5.631504;2.143705;1.862000;4.534000;5.098000;2.060000;Wide
00000000002774225148;2021-01-08;11:31:16;802459489072;730;1;Succeeded;1.432179;1.432179;1.330000;Paper;8_pass_pinCure;Winder;1.951061;4.894662;5.627543;2.142464;1.861000;4.532000;5.923000;2.058000;Wide
00000000002776698812;2021-01-08;12:59:38;807761405074;731;1;Succeeded;4.514215;4.514215;1.479973;Canvas;8_pass;Winder;8.281923;8.704289;9.783087;10.414224;7.902000;8.061000;10.297000;10.008000;Wide
00000000002776941624;2021-01-08;13:05:11;808095210255;732;1;Succeeded;0.424053;0.424053;1.479973;Canvas;8_pass;Winder;1.346588;1.138663;1.480711;4.844161;1.284000;1.054000;1.558000;4.655000;Wide
00000000002777072688;2021-01-08;13:07:38;808242192269;733;1;Succeeded;0.424053;0.424043;1.479973;Canvas;4_pass;Winder;1.347296;1.139613;1.479086;4.844614;1.285000;1.055000;1.556000;4.655000;Wide
00000000002777196596;2021-01-08;13:10:11;808394705146;734;0;Succeeded;0.169333;0.169333;0.762000;Canvas;8_pass;Winder;0.106124;0.101831;0.099736;0.101779;0.101000;0.094000;0.104000;0.097000;Wide
