ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000001313158633;2020-12-09;13:04:23;204333234572;319;1;Succeeded;1.732153;1.732143;1.234990;Canvas;4_pass;Winder;2.270473;2.203133;2.879070;3.326655;2.167000;2.062000;2.682000;3.142000;Wide
00000000001313876808;2020-12-09;13:29:55;205865503081;320;1;Succeeded;1.512189;1.512189;1.335024;Paper;6_pass_pinCure;Winder;8.268301;6.224563;1.833536;11.170756;7.892000;5.826000;1.708000;10.550000;Normal
00000000001319109424;2020-12-09;14:56:23;211052720620;321;1;Succeeded;26.284174;26.284161;1.234990;Canvas;4_pass;Winder;33.880752;39.319092;62.305929;49.193627;32.339000;36.806000;58.044000;46.463000;Wide
00000000001323950985;2020-12-09;16:03:45;215095252794;322;1;Succeeded;26.994231;26.994229;1.234990;Canvas;4_pass;Winder;40.805719;46.159701;63.160271;59.716759;38.949000;43.210000;61.650000;56.402000;Wide
00000000001328738114;2020-12-09;17:07:56;218945762731;323;1;Succeeded;26.994231;26.994229;1.234990;Canvas;4_pass;Winder;34.625484;38.851210;62.272473;53.775500;33.050000;36.368000;60.784000;50.790000;Wide
00000000001333259699;2020-12-09;18:09:18;222628230951;324;1;Succeeded;25.574117;25.574117;1.234990;Canvas;4_pass;Winder;34.998677;39.651173;59.233112;47.114938;33.406000;37.117000;57.817000;44.500000;Wide
00000000001338920026;2020-12-09;21:46:29;235658464310;325;1;Succeeded;26.474801;26.474801;1.234990;Canvas;4_pass;Winder;35.737632;41.093944;58.575818;48.977936;34.111000;38.468000;57.175000;46.259000;Wide
00000000001339182297;2020-12-09;21:49:26;235835231952;325;2;Failed;24.945848;1.802057;1.234990;Canvas;4_pass;Winder;2.982069;2.923303;4.435827;4.840212;2.846000;2.736000;4.329000;4.571000;Wide
00000000001343625968;2020-12-09;23:02:29;240218889491;326;1;Succeeded;23.395601;23.395601;1.234990;Canvas;4_pass;Winder;30.927990;35.740547;50.352963;47.168908;29.520000;33.456000;49.149000;44.551000;Wide
00000000001344107765;2020-12-09;23:08:25;240574890040;326;2;Succeeded;2.852293;2.852293;1.234990;Canvas;4_pass;Winder;2.911568;3.722686;5.139862;3.303231;2.779000;3.484000;5.017000;3.119000;Wide
