ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000006271841827;2021-03-16;05:43:02;1626506509606;1309;1;Succeeded;0.417068;0.417068;1.464987;Canvas;8_pass;Winder;0.190994;0.357571;0.608978;0.490924;0.174000;0.327000;0.625000;0.469000;Wide
00000000006273732755;2021-03-16;08:07:01;1635145177413;1310;1;Succeeded;3.563789;3.563789;1.279991;Heavy Paper;8_pass;Winder;2.646447;4.843318;6.132742;7.013421;2.422000;4.441000;6.296000;6.703000;None
00000000006274263855;2021-03-16;08:14:47;1635610858119;1311;1;Succeeded;1.314154;1.314154;1.279991;Heavy Paper;8_pass;Winder;2.028603;0.957661;0.541268;0.872329;1.857000;0.878000;0.555000;0.833000;None
00000000006278022590;2021-03-16;12:04:22;1649385926598;1312;1;Succeeded;7.033133;7.033133;1.464987;Canvas;8_pass;Winder;10.250220;15.017801;16.252740;18.239019;9.384000;13.771000;16.686000;17.432000;Wide
00000000006295055437;2021-03-16;15:07:16;1660358926582;1312;2;Succeeded;40.117861;40.117861;1.464987;Canvas;8_pass;Winder;65.668445;81.899548;97.174316;98.561580;60.119000;75.101000;99.768000;94.205000;Wide
00000000006298988717;2021-03-16;15:49:18;1662880926010;1312;3;Succeeded;9.221258;9.221256;1.464987;Canvas;8_pass;Winder;13.370016;17.383157;20.196223;20.817496;12.240000;15.940000;20.735000;19.897000;Wide
00000000006315270044;2021-03-17;01:25:14;1697436750255;1313;1;Succeeded;35.965977;35.965975;1.464987;Canvas;8_pass;Winder;56.903489;60.714804;85.950702;71.558004;52.095000;55.675000;88.245000;68.395000;Wide
00000000006318662189;2021-03-17;02:19:16;1700678479387;1317;1;Succeeded;9.271762;9.271762;1.279991;Heavy Paper;8_pass;Winder;7.982543;15.810771;12.753450;24.892409;7.308000;14.498000;13.093000;23.792000;None
00000000006324585322;2021-03-17;03:39:04;1705465808824;1318;1;Succeeded;17.398238;17.398237;1.279991;Heavy Paper;8_pass;Winder;11.858890;20.281320;21.135577;32.427061;10.856000;18.597000;21.699000;30.993000;None
00000000006327378362;2021-03-17;04:24:10;1708172403449;1319;1;Succeeded;8.042487;8.042487;1.279991;Heavy Paper;8_pass;Winder;5.200832;11.291426;10.978774;25.046642;4.761000;10.354000;11.271000;23.939000;None
00000000006333568117;2021-03-17;05:42:46;1712887842691;1320;1;Succeeded;12.430802;12.430802;1.315043;Paper;8_pass_pinCure;Winder;13.659139;19.315172;21.797243;12.585741;12.504000;17.712000;22.379000;12.029000;Wide
00000000006348585339;2021-03-17;08:55:37;1724458985026;1321;1;Succeeded;36.405905;36.405903;1.464987;Canvas;8_pass;Winder;52.728206;65.799534;97.278391;81.073428;48.272000;61.180000;99.875000;82.159000;Wide
00000000006362842612;2021-03-17;13:58:15;1742615895068;1325;1;Succeeded;35.454040;35.454038;1.279991;Heavy Paper;8_pass;Winder;52.091913;98.262108;65.982677;53.682938;47.690000;91.364000;67.744000;54.402000;None
00000000006380790665;2021-03-18;01:42:14;1784854042882;1326;1;Succeeded;38.502040;38.502040;1.464987;Canvas;8_pass;Winder;64.364319;71.204577;95.549502;91.124832;64.995000;66.206000;98.100000;92.345000;Wide
00000000006381081724;2021-03-18;01:46:16;1785096042950;1326;2;Succeeded;0.884132;0.884130;1.464987;Canvas;8_pass;Winder;1.198979;1.483574;1.678150;4.823404;1.210000;1.379000;1.722000;4.888000;Wide
00000000006393755981;2021-03-18;04:26:18;1794697738872;1332;1;Succeeded;22.417363;22.417363;1.315043;Paper;8_pass_pinCure;Winder;49.910863;58.404792;50.938999;47.527542;50.399000;54.304000;52.299000;48.164000;Wide
00000000006394148030;2021-03-18;04:31:56;1795035712720;1333;1;Succeeded;0.676106;0.676106;1.315043;Paper;8_pass_pinCure;Winder;0.587370;0.341025;0.261180;0.148043;0.593000;0.317000;0.268000;0.150000;Wide
00000000006398647784;2021-03-18;05:30:33;1798552869899;1334;1;Cancelled;19.557365;12.983802;1.279991;Heavy Paper;8_pass;Winder;7.601934;13.822724;13.392432;29.221825;7.676000;12.852000;13.750000;29.613000;None
00000000006398647790;2021-03-18;05:30:33;1798552870076;1334;2;Cancelled;9.012555;0.000000;1.279991;Heavy Paper;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;None
00000000006401825922;2021-03-18;06:10:58;1800977697613;1335;1;Succeeded;9.012555;9.012555;1.279991;Heavy Paper;8_pass;Winder;6.133632;15.097138;17.472561;17.462403;6.193000;14.037000;17.939000;17.696000;None
00000000006401839140;2021-03-18;06:11:25;1801004729441;1335;2;Cancelled;7.372562;0.084158;1.279991;Heavy Paper;8_pass;Winder;0.003599;0.021326;0.011389;0.162097;0.003000;0.019000;0.011000;0.164000;None
00000000006402083723;2021-03-18;06:28:19;1802019127529;1336;0;Succeeded;0.169333;0.169333;0.762000;Heavy Paper;8_pass;Winder;0.106117;0.101736;0.099729;0.100529;0.107000;0.094000;0.102000;0.101000;None
00000000006402149342;2021-03-18;06:29:25;1802084773938;1337;0;Succeeded;0.169333;0.169333;0.762000;Heavy Paper;4_pass;Winder;0.106087;0.101726;0.099681;0.100547;0.107000;0.094000;0.102000;0.101000;None
00000000006402522118;2021-03-18;06:34:34;1802393725481;1338;0;Succeeded;0.723307;0.723307;1.104900;Heavy Paper;8_pass_pinCure;Winder;1.610892;1.987195;2.031545;1.294606;1.626000;1.847000;2.085000;1.311000;None
00000000006405236299;2021-03-18;07:15:18;1804837584188;1342;1;Succeeded;7.372562;7.372562;1.279991;Heavy Paper;8_pass;Winder;6.053800;10.272171;7.617346;22.041634;6.113000;9.551000;7.820000;22.336000;None
00000000006405618355;2021-03-18;07:21:30;1805210259155;1343;1;Succeeded;0.742103;0.742103;1.279991;Heavy Paper;8_pass;Winder;1.028447;1.088538;1.333422;2.473824;1.038000;1.012000;1.369000;2.506000;None
00000000006406506050;2021-03-18;07:32:50;1805890259617;1343;2;Succeeded;2.844377;2.844377;1.279991;Heavy Paper;8_pass;Winder;3.072460;3.588218;4.248439;7.508686;3.102000;3.336000;4.361000;7.609000;None
00000000006412521824;2021-03-18;08:58:57;1811056770524;1344;1;Succeeded;14.523889;14.523889;1.464987;Canvas;8_pass;Winder;20.979411;22.636366;31.871762;26.760872;21.185000;21.047000;32.722000;27.119000;Wide
00000000006413061263;2021-03-18;09:22:39;1812478569399;1345;1;Cancelled;17.273609;0.924687;1.464987;Canvas;8_pass;Winder;1.484314;2.848377;3.234919;2.765145;1.498000;2.648000;3.321000;2.802000;Wide
00000000006420271437;2021-03-18;10:44:46;1817405720560;1346;1;Succeeded;17.273609;17.273608;1.464987;Canvas;8_pass;Winder;32.697382;35.699593;47.262795;36.411855;33.017000;33.193000;48.524000;36.899000;Wide
00000000006420965034;2021-03-18;11:48:09;1821208744195;1347;1;Succeeded;0.874056;0.874056;1.464987;Canvas;8_pass;Winder;1.189211;1.600188;2.867435;2.228941;1.200000;1.487000;2.943000;2.258000;Wide
00000000006421431103;2021-03-18;12:15:26;1822845715173;1348;1;Succeeded;0.798957;0.798957;1.279991;Heavy Paper;8_pass;Winder;0.178622;0.311710;0.877870;0.211759;0.180000;0.289000;0.901000;0.214000;None
00000000006422197508;2021-03-18;14:33:34;1831133421847;1349;1;Succeeded;0.572093;0.572081;1.464987;Canvas;4_pass;Winder;0.508586;0.190747;0.460310;0.582847;0.513000;0.177000;0.399000;0.590000;Wide
00000000006445223925;2021-03-19;02:57:29;1875767556642;1350;1;Succeeded;49.572122;49.572119;1.464987;Canvas;8_pass;Winder;78.540033;99.888102;119.409616;114.438777;79.309000;92.875000;103.540000;115.972000;Wide
00000000006452295776;2021-03-19;04:48:48;1882445914423;1356;1;Succeeded;10.750719;10.750719;1.315043;Paper;8_pass_pinCure;Winder;22.083826;23.410764;21.196030;26.498871;22.300000;21.767000;18.379000;26.853000;Wide
00000000006457569086;2021-03-19;05:56:46;1886523582090;1357;1;Succeeded;15.477151;15.477151;1.279991;Heavy Paper;8_pass;Winder;10.248075;20.436740;17.918881;35.359719;10.348000;19.002000;15.537000;35.833000;None
00000000006460793828;2021-03-19;06:36:54;1888931659510;1358;1;Succeeded;9.502563;9.502563;1.279991;Heavy Paper;8_pass;Winder;4.657314;9.154617;9.219587;19.882537;4.702000;8.511000;7.994000;20.148000;None
00000000006474906148;2021-03-19;09:37:12;1899749161442;1359;1;Succeeded;35.396001;35.396001;1.464987;Canvas;8_pass;Winder;52.362825;60.146886;87.092506;66.462667;52.875000;55.924000;75.517000;67.353000;Wide
00000000006475074288;2021-03-19;09:40:04;1899921161327;1359;2;Succeeded;0.630089;0.630088;1.464987;Canvas;8_pass;Winder;0.904686;1.005778;0.974923;0.349460;0.913000;0.935000;0.845000;0.354000;Wide
00000000006480917151;2021-03-19;11:03:14;1904910990320;1360;1;Succeeded;14.740678;14.740678;1.464987;Canvas;8_pass;Winder;21.188222;27.002286;32.305905;32.503244;21.395000;25.106000;28.012000;32.938000;Wide
