ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000012419933772;2021-10-15;07:21:52;5925424903;3166;1;Succeeded;4.707340;4.707340;1.335024;Paper;8_pass_pinCure;Winder;4.518512;8.213542;8.921263;5.239839;4.204000;7.857000;8.009000;5.206000;Wide
00000000012430608354;2021-10-15;09:44:55;14508565779;3167;1;Succeeded;24.253444;24.253443;1.514941;Canvas;8_pass;Winder;37.271678;40.765181;55.591091;53.046947;34.677000;39.000000;49.909000;52.712000;Wide
00000000012451324522;2021-10-15;14:30:36;31649248418;3168;1;Succeeded;47.032630;47.032627;1.514941;Canvas;8_pass;Winder;76.269403;86.300991;124.777772;96.490628;70.961000;82.564000;112.025000;95.882000;Wide
00000000012462546972;2021-10-18;06:09:48;260796522459;3169;1;Succeeded;4.878832;4.878832;1.514941;Canvas;8_pass;Winder;7.302048;7.305910;10.301106;7.417184;6.793000;6.989000;9.248000;7.370000;Wide
00000000012462830062;2021-10-18;06:13:52;261040522390;3169;2;Succeeded;0.868214;0.868214;1.514941;Canvas;8_pass;Winder;0.941277;1.355454;1.640105;2.086081;0.875000;1.296000;1.472000;2.072000;Wide
00000000012475788638;2021-10-18;09:04:56;271304250152;3170;1;Succeeded;29.594937;29.594935;1.514941;Canvas;8_pass;Winder;47.243657;50.121006;66.040217;69.108001;43.955000;47.950000;59.290000;68.672000;Wide
00000000012485809628;2021-10-18;11:10:32;278840768263;3174;1;Succeeded;19.215947;19.215947;1.335024;Paper;8_pass_pinCure;Winder;34.195582;36.697317;53.683115;28.303775;31.815000;35.108000;48.196000;28.125000;Wide
00000000012486618988;2021-10-18;11:19:11;279359767517;3174;2;Succeeded;1.808226;1.808226;1.335024;Paper;8_pass_pinCure;Winder;0.349829;3.666341;3.566535;0.860173;0.325000;3.507000;3.202000;0.854000;Wide
00000000012493488314;2021-10-18;12:49:51;284799736668;3175;1;Failed;17.989846;16.811751;1.514941;Canvas;8_pass;Winder;25.440703;27.399928;41.293249;36.369990;23.670000;26.213000;37.073000;36.140000;Wide
00000000012493488318;2021-10-18;12:49:51;284799736762;3175;2;Failed;0.818219;0.000000;1.514941;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000012493940266;2021-10-18;13:03:57;285645419996;3176;1;Succeeded;0.818219;0.818219;1.514941;Canvas;8_pass;Winder;1.734067;1.798539;2.302185;1.599138;1.613000;1.720000;2.066000;1.589000;Wide
00000000012512521360;2021-10-18;16:40:50;298658058021;3177;1;Succeeded;45.194813;45.194810;1.514941;Canvas;8_pass;Winder;77.546063;88.101231;124.438715;98.548643;72.148000;84.286000;111.721000;97.927000;Wide
00000000012534980278;2021-10-19;09:36:19;359585702784;3178;1;Succeeded;46.448049;46.448046;1.514941;Canvas;8_pass;Winder;83.709576;87.876107;128.142528;108.222901;77.883000;84.071000;115.046000;107.541000;Wide
00000000012538031764;2021-10-19;10:12:40;361766955676;3179;1;Succeeded;5.547360;5.547360;1.335024;Paper;8_pass_pinCure;Winder;6.563890;7.460286;7.663358;5.664124;6.107000;7.137000;6.880000;5.628000;Wide
00000000012538942049;2021-10-19;10:41:53;363519466896;3180;1;Cancelled;3.120263;1.440307;1.083000;Paper;8_pass_pinCure;Winder;1.394894;1.797053;1.656756;2.807740;1.297000;1.719000;1.487000;2.790000;Wide
00000000012540630419;2021-10-19;10:58:04;364490829882;3181;1;Succeeded;3.120263;3.120263;1.083000;Paper;8_pass_pinCure;Winder;2.978996;3.324439;3.190128;4.086768;2.771000;3.180000;2.864000;4.061000;Wide
00000000012559772796;2021-10-19;14:32:36;377362234136;3182;1;Succeeded;44.134024;44.134022;1.514941;Canvas;8_pass;Winder;69.480185;80.645032;107.947000;103.850024;64.644000;77.153000;96.914000;103.195000;Wide
00000000012568696096;2021-10-19;17:19:23;387369612180;3183;1;Succeeded;19.597031;19.597030;1.514941;Canvas;8_pass;Winder;31.007329;44.431576;54.357315;49.519956;28.849000;42.507000;48.801000;49.207000;Wide
00000000012571035942;2021-10-20;05:34:12;431457854008;3184;1;Succeeded;0.868214;0.868214;1.514941;Canvas;8_pass;Winder;0.705781;0.647321;0.744883;0.697324;0.656000;0.619000;0.668000;0.692000;Wide
00000000012575549791;2021-10-20;06:27:16;434641687142;3185;1;Succeeded;10.181632;10.181632;1.514941;Canvas;8_pass;Winder;16.567554;18.867584;26.335088;23.638748;15.414000;18.050000;23.643000;23.489000;Wide
00000000012582340699;2021-10-20;07:39:48;438993336502;3185;2;Failed;31.130071;15.893541;1.514941;Canvas;8_pass;Winder;27.922388;27.907651;36.844447;31.980673;25.978000;26.699000;33.078000;31.779000;Wide
00000000012590125052;2021-10-20;09:18:34;444918817979;3186;1;Succeeded;17.697238;17.697238;1.514941;Canvas;8_pass;Winder;32.704285;33.761264;45.596681;38.453664;30.428000;32.299000;40.936000;38.211000;Wide
00000000012593821206;2021-10-20;10:05:29;447734479354;3190;1;Succeeded;6.746409;6.746409;1.335024;Paper;8_pass_pinCure;Winder;22.579338;16.289148;15.354509;15.574436;21.007000;15.583000;13.785000;15.476000;Wide
00000000012594306739;2021-10-20;10:10:10;448015479183;3190;2;Succeeded;0.986155;0.986155;1.335024;Paper;8_pass_pinCure;Winder;0.307554;0.308802;0.240280;0.529057;0.286000;0.295000;0.215000;0.525000;Wide
00000000012594532258;2021-10-20;10:13:21;448206478676;3190;3;Succeeded;0.660146;0.660146;1.335024;Paper;8_pass_pinCure;Winder;0.200828;0.364876;0.408918;0.275104;0.186000;0.349000;0.367000;0.273000;Wide
00000000012605098971;2021-10-20;12:20:49;455854240001;3191;1;Succeeded;25.710684;25.710683;1.514941;Canvas;8_pass;Winder;42.532456;47.032124;57.608984;58.909294;39.572000;44.995000;51.721000;59.127000;Wide
