ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000013501230557;2021-11-15;16:52:20;542580817982;3481;1;Succeeded;0.907246;0.907246;1.332992;Paper;8_pass_pinCure;Winder;8.011998;1.007694;5.482571;1.489540;8.216000;0.972000;5.539000;1.514000;Wide
00000000013508394244;2021-11-16;06:33:13;591832780622;3482;1;Succeeded;12.829963;12.829963;1.289389;Paper;8_pass;Winder;12.512617;22.442298;18.893853;28.758339;12.831000;21.659000;19.088000;29.232000;None
00000000013517361538;2021-11-16;08:21:08;598308101171;3486;1;Succeeded;23.652184;23.652183;1.289389;Paper;8_pass;Winder;24.624315;63.664041;52.902385;52.196983;25.252000;61.442000;53.447000;53.058000;None
00000000013517657435;2021-11-16;08:25:43;598582974755;3487;1;Succeeded;0.620226;0.620226;1.289389;Paper;8_pass;Winder;0.599017;0.604987;0.338761;1.208424;0.614000;0.583000;0.342000;1.228000;None
00000000013519399807;2021-11-16;09:23:50;602069303651;3495;1;Cancelled;2.524591;1.988693;1.082830;Paper;8_pass_pinCure;Winder;1.513211;1.490769;2.173802;1.163821;1.551000;1.438000;2.196000;1.183000;Wide
00000000013525032423;2021-11-16;10:26:54;605853655616;3499;1;Succeeded;10.464715;10.464715;1.332992;Paper;8_pass_pinCure;Winder;15.267846;20.439827;21.491489;19.605221;15.657000;19.726000;21.712000;19.928000;Wide
00000000013526237478;2021-11-16;10:39:16;606595656157;3499;2;Succeeded;2.574586;2.574586;1.332992;Paper;8_pass_pinCure;Winder;3.240794;3.033817;3.242675;4.946342;3.323000;2.927000;3.276000;5.027000;Wide
00000000013530803456;2021-11-16;12:47:07;614266940459;3503;1;Succeeded;11.103314;11.103313;1.289389;Paper;8_pass;Winder;14.404568;18.801207;16.957868;26.506426;14.771000;18.145000;17.132000;26.943000;None
00000000013531864055;2021-11-16;15:35:24;624363851030;3504;1;Succeeded;0.718227;0.718227;1.514983;Canvas;8_pass;Winder;1.506306;1.441153;2.884968;2.649185;1.544000;1.390000;2.914000;2.692000;Wide
00000000013532279258;2021-11-16;15:48:00;625119715945;3505;1;Succeeded;0.718227;0.718227;1.514983;Canvas;8_pass;Winder;1.194187;1.014806;1.110998;1.311528;1.224000;0.979000;1.122000;1.333000;Wide
00000000013532809173;2021-11-16;15:57:31;625690412564;3506;1;Succeeded;1.030393;1.030393;1.514983;Canvas;8_pass;Winder;1.143803;1.957761;3.281884;2.918570;1.172000;1.889000;3.315000;2.966000;Wide
00000000013535552391;2021-11-17;05:44:59;675336839315;3507;1;Cancelled;26.540121;1.392428;1.289389;Paper;8_pass;Winder;1.878568;1.706779;1.113593;2.509342;1.926000;1.647000;1.125000;2.550000;None
00000000013535552397;2021-11-17;05:44:59;675336839418;3507;2;Cancelled;11.107801;0.000000;1.289389;Paper;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;None
00000000013539903998;2021-11-17;06:56:18;679616456898;3511;1;Succeeded;10.797752;10.797751;1.289389;Paper;8_pass;Winder;11.554984;16.101167;14.520430;23.100750;11.849000;15.539000;14.669000;23.481000;None
00000000013549954410;2021-11-17;08:48:14;686332269123;3512;1;Succeeded;26.750137;26.750137;1.289389;Paper;8_pass;Winder;34.211888;47.867628;42.937671;69.510412;35.084000;46.197000;43.379000;70.657000;None
00000000013550642562;2021-11-17;08:56:20;686818267824;3512;2;Succeeded;2.021205;2.021204;1.289389;Paper;8_pass;Winder;3.862683;4.216852;3.095210;7.623311;3.961000;4.069000;3.127000;7.749000;None
00000000013552119658;2021-11-17;09:45:40;689777760700;3513;1;Cancelled;13.761297;2.354749;1.332992;Paper;8_pass_pinCure;Winder;3.083044;3.153534;4.048972;2.846037;3.161000;3.043000;4.090000;2.892000;Wide
00000000013553452963;2021-11-17;10:47:30;693488384715;3521;1;Cancelled;13.761297;1.182243;1.332992;Paper;8_pass_pinCure;Winder;1.484704;1.155023;1.746396;1.266475;1.554000;1.114000;1.764000;1.287000;Wide
00000000013556543488;2021-11-17;11:48:00;697117587974;3527;1;Cancelled;13.761297;2.730627;1.332992;Paper;8_pass_pinCure;Winder;4.081839;4.108292;4.791935;3.606986;4.274000;3.964000;4.841000;3.666000;Wide
00000000013563648679;2021-11-17;13:03:15;701632926469;3531;1;Succeeded;13.761297;13.761297;1.332992;Paper;8_pass_pinCure;Winder;31.749753;34.999015;31.079284;36.613231;33.248000;33.777000;31.399000;37.217000;Wide
00000000013564625129;2021-11-17;13:43:32;704049881405;3535;1;Succeeded;1.266359;1.266359;1.332992;Paper;8_pass_pinCure;Winder;1.484670;0.920651;0.876699;0.695088;1.554000;0.888000;0.885000;0.706000;Wide
00000000013574721675;2021-11-17;15:43:49;711266635119;3536;1;Succeeded;47.025306;47.025294;1.081913;Heavy Banner;4_pass;Winder;9.596158;24.711981;16.236962;18.847500;10.049000;23.849000;16.404000;19.158000;Normal
00000000013574825534;2021-11-17;16:02:34;712391251765;3537;1;Failed;22.843998;0.000000;1.081913;Heavy Banner;4_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Normal
00000000013579747480;2021-11-17;17:01:12;715909855308;3538;1;Succeeded;22.843998;22.843998;1.081913;Heavy Banner;4_pass;Winder;4.660948;12.009379;7.886101;9.170734;4.880000;11.590000;7.967000;9.322000;Normal
00000000013582866559;2021-11-18;06:08:35;763151379114;3542;1;Cancelled;8.588417;1.666113;1.332992;Paper;8_pass_pinCure;Winder;3.271367;3.814547;4.614948;3.238100;3.425000;3.681000;4.662000;3.291000;Wide
00000000013585112680;2021-11-18;07:00:56;766292666418;3548;1;Cancelled;8.588417;1.031705;1.332992;Paper;8_pass_pinCure;Winder;1.388589;2.099972;3.819930;2.245770;1.454000;2.026000;3.859000;2.282000;Wide
00000000013589748023;2021-11-18;07:50:25;769261451100;3553;1;Succeeded;8.588417;8.588417;1.332992;Paper;8_pass_pinCure;Winder;26.120862;28.358888;21.063305;29.584822;27.353000;27.369000;21.280000;30.072000;Wide
00000000013591188733;2021-11-18;08:36:53;772049170423;3554;1;Succeeded;2.967609;2.967609;1.333034;Heavy Paper;8_pass;Winder;1.710905;1.724216;1.690150;3.017911;1.791000;1.664000;1.707000;3.067000;Wide
00000000013592037543;2021-11-18;09:40:55;775891064081;3555;1;Failed;3.726688;1.306407;1.333034;Heavy Paper;8_pass;Winder;1.285954;3.019481;0.885094;5.917074;1.346000;2.914000;0.894000;6.014000;Wide
00000000013593672979;2021-11-18;10:02:48;777204681495;3556;1;Succeeded;3.726688;3.726688;1.333034;Heavy Paper;8_pass;Winder;3.573905;6.281736;3.197856;11.899647;3.742000;6.062000;3.230000;12.095000;Wide
00000000013604256389;2021-11-18;12:36:37;786432586726;3557;1;Succeeded;47.025306;47.025294;1.081913;Heavy Banner;4_pass;Winder;11.759927;25.219033;15.950522;17.691215;12.314000;24.338000;16.114000;17.983000;Normal
00000000013604357544;2021-11-18;12:54:43;787519485706;3558;1;Failed;47.025306;0.000000;1.081913;Heavy Banner;4_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Normal
00000000013614640522;2021-11-18;14:26:52;793047978316;3559;1;Succeeded;47.025306;47.025294;1.081913;Heavy Banner;4_pass;Winder;11.759983;25.234126;15.950900;17.690950;12.315000;24.353000;16.115000;17.982000;Normal
00000000013614715035;2021-11-18;14:40:19;793855388874;3560;1;Failed;47.025306;0.000000;1.081913;Heavy Banner;4_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Normal
00000000013625007234;2021-11-18;16:12:50;799405625556;3561;1;Succeeded;47.025306;47.025294;1.081913;Heavy Banner;4_pass;Winder;11.759935;25.215107;15.950776;17.690931;12.315000;24.335000;16.115000;17.982000;Normal
00000000013632976892;2021-11-18;18:44:55;808530907133;3562;1;Succeeded;34.262949;34.262949;1.081913;Heavy Banner;4_pass;Winder;8.568015;18.369409;11.617165;12.897851;8.972000;17.728000;11.736000;13.110000;Normal
00000000013637087174;2021-11-19;06:10:41;849675779780;3563;1;Cancelled;22.859407;5.881666;1.289389;Paper;8_pass;Winder;7.135601;10.153679;9.776885;15.248990;7.472000;9.799000;9.877000;15.500000;None
00000000013643800440;2021-11-19;07:31:25;854520165459;3567;1;Succeeded;17.768824;17.768823;1.289389;Paper;8_pass;Winder;22.090516;26.193689;29.220776;35.593219;23.133000;25.279000;29.521000;36.180000;None
00000000013650178621;2021-11-19;08:50:17;859251347371;3568;1;Succeeded;17.048607;17.048607;1.289389;Paper;8_pass;Winder;25.997598;29.185627;21.778989;55.978579;27.224000;28.167000;22.003000;69.396000;None
00000000013651912364;2021-11-19;09:09:50;860424347661;3568;2;Succeeded;4.880864;4.880863;1.289389;Paper;8_pass;Winder;4.333510;6.055065;5.518359;8.728740;4.538000;5.843000;5.575000;10.821000;None
00000000013652171149;2021-11-19;09:30:35;861669590851;3569;1;Cancelled;7.127155;0.193463;1.332992;Paper;8_pass_pinCure;Winder;0.231953;0.311286;0.325303;0.216378;0.242000;0.300000;0.328000;0.268000;Wide
00000000013656038626;2021-11-19;10:12:00;864154578133;3573;1;Succeeded;7.127155;7.127155;1.332992;Paper;8_pass_pinCure;Winder;10.753704;14.816062;19.307997;10.674910;11.261000;14.298000;19.506000;13.233000;Wide
00000000013656205009;2021-11-19;10:14:35;864309578183;3573;2;Succeeded;0.536236;0.536236;1.332992;Paper;8_pass_pinCure;Winder;0.059750;0.053761;0.041336;0.235343;0.062000;0.051000;0.041000;0.291000;Wide
00000000013657189940;2021-11-19;11:18:11;868125097738;3574;1;Succeeded;1.566333;1.566333;1.333034;Heavy Paper;8_pass;Winder;0.862356;2.670876;2.970648;1.297552;0.903000;2.577000;3.001000;1.608000;Wide
00000000013663697729;2021-11-19;14:39:51;880225765676;3575;1;Succeeded;15.126039;15.126038;1.289389;Paper;8_pass;Winder;37.872737;56.383896;14.930057;58.340212;39.660000;54.416000;15.083000;72.324000;None
00000000013667279398;2021-11-20;05:49:30;934803390140;3579;1;Succeeded;2.973705;2.973705;1.289389;Paper;8_pass;Winder;2.551697;3.208402;2.552836;5.005347;2.672000;3.096000;2.579000;6.205000;None
00000000013667530780;2021-11-20;06:43:07;938019692875;3580;1;Failed;38.132724;0.000000;1.289389;Paper;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;None
00000000013682212787;2021-11-20;09:24:36;947709321136;3581;1;Succeeded;38.132724;38.132722;1.289389;Paper;8_pass;Winder;35.883670;55.743253;54.227922;96.548291;37.577000;53.797000;54.786000;119.690000;None
00000000013686032849;2021-11-20;10:08:57;950370358453;3582;1;Succeeded;9.627574;9.627574;1.289389;Paper;8_pass;Winder;14.417282;16.307577;13.465363;28.174198;15.097000;15.738000;13.604000;34.927000;None
00000000013689087848;2021-11-20;10:41:36;952328358034;3582;2;Succeeded;8.147346;8.147346;1.289389;Paper;8_pass;Winder;12.868528;18.286331;16.101746;20.126418;13.475000;17.648000;16.267000;24.950000;None
