ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000008695505527;2021-05-28;07:52:26;5489544784;1977;1;Succeeded;5.579957;5.579957;1.315043;Paper;8_pass_pinCure;Winder;7.979492;8.831050;9.764800;7.799606;7.188000;8.511000;11.403000;8.325000;Wide
00000000008695940695;2021-05-28;08:07:46;6409477770;1978;1;Succeeded;0.879687;0.879687;1.279991;Heavy Paper;8_pass;Winder;0.457645;0.800026;0.484533;0.804420;0.412000;0.771000;0.565000;0.858000;None
00000000008696431918;2021-05-28;08:35:47;8090977429;1979;1;Succeeded;0.722122;0.722122;1.464987;Canvas;8_pass;Winder;0.567415;0.430859;0.489113;0.706982;0.511000;0.415000;0.571000;0.754000;Wide
00000000008716414874;2021-05-28;14:16:09;28512242896;1980;1;Succeeded;42.076963;42.076960;1.464987;Canvas;8_pass;Winder;79.129765;79.590072;95.051120;103.076062;71.288000;76.708000;111.000000;110.023000;Wide
00000000008729032548;2021-05-31;07:25:41;263079593425;1986;1;Succeeded;3.576362;3.576362;1.315043;Paper;8_pass_pinCure;Winder;1.751402;3.376862;3.170368;3.115520;1.577000;3.254000;3.702000;3.325000;Wide
00000000008731192377;2021-05-31;08:46:04;267902488821;1987;1;Succeeded;5.004181;5.004181;1.279991;Heavy Paper;8_pass;Winder;2.886769;5.746795;0.693034;3.850676;2.600000;5.538000;0.809000;4.110000;None
00000000008731711525;2021-05-31;09:52:59;271917620235;1988;1;Succeeded;0.462957;0.462957;1.279991;Heavy Paper;8_pass;Winder;0.138183;0.254340;0.153794;0.317081;0.124000;0.245000;0.179000;0.338000;None
00000000008734720986;2021-05-31;10:56:13;275710765686;1989;1;Succeeded;7.367482;7.367482;1.279991;Heavy Paper;8_pass;Winder;9.684003;17.642533;9.735024;18.967207;8.724000;17.003000;11.368000;20.245000;None
00000000008748979575;2021-06-01;09:50:42;358178669028;1995;1;Succeeded;18.643092;18.643092;1.315043;Paper;8_pass_pinCure;Winder;38.756787;41.150629;35.474536;48.512481;34.915000;46.644000;41.427000;55.464000;Wide
00000000008755788625;2021-06-01;11:30:10;364146615867;1996;1;Succeeded;15.728188;15.728187;1.464987;Canvas;8_pass;Winder;26.690126;27.059792;35.585036;39.716265;24.045000;30.672000;41.556000;45.407000;Wide
00000000008756252421;2021-06-01;11:39:57;364733394064;1997;1;Succeeded;0.656124;0.656124;1.315043;Paper;8_pass_pinCure;Winder;0.452848;0.993140;1.107545;0.800918;0.407000;1.125000;1.293000;0.915000;Wide
00000000008778237036;2021-06-01;15:42:52;379308134562;1998;1;Succeeded;49.848262;49.848262;1.464987;Canvas;8_pass;Winder;72.804752;80.644216;117.630089;101.297879;65.589000;91.410000;137.368000;115.813000;Wide
00000000008778391146;2021-06-01;15:45:24;379460133605;1998;2;Succeeded;0.555752;0.555749;1.464987;Canvas;8_pass;Winder;0.395947;0.349506;0.448576;0.675807;0.356000;0.396000;0.523000;0.772000;Wide
