ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000002161736930;2020-12-23;20:22:13;232354263453;577;1;Succeeded;26.786967;26.786967;1.474978;Canvas;4_pass;Winder;44.484576;51.495167;64.589262;65.001759;43.643000;50.975000;61.779000;68.745000;Wide
00000000002166845760;2020-12-23;21:42:53;237194091706;578;1;Succeeded;26.900632;26.900632;1.474978;Canvas;4_pass;Winder;41.485805;46.741074;60.559985;54.311621;40.701000;46.268000;57.925000;57.439000;Wide
00000000002171883936;2020-12-23;22:55:28;241548508007;579;1;Succeeded;26.733796;26.733789;1.474978;Canvas;4_pass;Winder;37.990159;60.683121;67.474291;59.964574;37.272000;60.070000;64.539000;63.418000;Wide
00000000002172931039;2020-12-23;23:17:38;242879212389;580;1;Succeeded;5.184013;5.184003;1.474978;Canvas;4_pass;Winder;9.745392;8.312214;15.813758;14.034875;9.561000;8.228000;15.125000;14.843000;Wide
00000000002173853686;2020-12-24;02:42:51;255191959125;581;1;Succeeded;0.622131;0.622125;1.474978;Canvas;4_pass;Winder;0.518049;0.651415;0.545737;0.362315;0.508000;0.644000;0.521000;0.383000;Wide
00000000002175284273;2020-12-24;06:54:57;270316829508;582;1;Succeeded;2.062268;2.062253;1.474978;Canvas;4_pass;Winder;2.490785;3.102213;4.390518;3.614579;2.443000;3.070000;4.199000;3.822000;Wide
00000000002176199432;2020-12-24;07:40:51;273070663091;583;1;Cancelled;27.998039;3.786688;1.324991;Canvas;4_pass;Winder;5.048133;7.052961;8.484747;8.060509;4.952000;6.981000;8.115000;8.524000;Wide
00000000002176683023;2020-12-24;08:04:16;274476473892;584;1;Cancelled;20.662392;1.851039;1.324991;Canvas;4_pass;Winder;2.530539;3.270776;3.905144;4.152107;2.482000;3.237000;3.735000;4.391000;Wide
00000000002177304416;2020-12-24;08:24:28;275688076627;585;1;Cancelled;17.422368;2.819287;1.324991;Canvas;4_pass;Winder;3.828795;3.821862;4.851503;4.400575;3.756000;3.783000;4.640000;4.654000;Wide
00000000002180793314;2020-12-24;09:21:31;279110769839;586;1;Succeeded;17.879568;17.879563;1.474978;Canvas;4_pass;Winder;24.704446;29.897393;37.121987;36.978562;24.237000;29.595000;35.507000;39.108000;Wide
