ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000001034256627;2020-12-04;10:24:44;3442903738;242;1;Succeeded;10.453455;10.453455;1.484969;Canvas;4_pass;Winder;13.742194;16.171271;22.991915;20.514458;12.787000;15.036000;20.816000;19.759000;Wide
00000000001039352481;2020-12-04;12:38:20;11458266215;243;1;Succeeded;13.784072;13.784071;1.484969;Canvas;8_pass;Winder;27.061889;32.328450;47.965156;43.773662;25.181000;30.058000;43.427000;42.162000;Wide
00000000001046045121;2020-12-04;15:10:16;20574066878;244;1;Succeeded;18.344642;18.344642;1.484969;Canvas;8_pass;Winder;26.026943;30.703198;46.140963;38.809820;24.218000;28.547000;41.776000;37.381000;Wide
00000000001046402095;2020-12-04;15:15:56;20914066847;244;2;Succeeded;1.232196;1.232195;1.484969;Canvas;8_pass;Winder;1.282936;1.607035;2.168829;1.981690;1.193000;1.494000;1.963000;1.908000;Wide
00000000001056152014;2020-12-04;19:16:19;35336744107;245;1;Succeeded;26.694596;26.694594;1.484969;Canvas;8_pass;Winder;42.898723;48.571323;76.152199;58.448179;39.917000;45.161000;68.948000;56.297000;Wide
00000000001059343536;2020-12-04;20:51:49;41066856792;246;1;Succeeded;8.403167;8.403166;1.484969;Canvas;8_pass;Winder;9.869028;12.208067;20.242996;18.209668;9.183000;11.351000;18.328000;17.539000;Wide
00000000001060215739;2020-12-04;23:35:45;50902696008;247;1;Succeeded;0.722080;0.722069;1.484969;Canvas;4_pass;Winder;1.857583;1.553729;1.910893;2.111221;1.728000;1.444000;1.730000;2.033000;Wide
00000000001061307097;2020-12-05;03:51:07;66224150570;248;1;Succeeded;0.932180;0.932180;1.484969;Canvas;4_pass;Winder;0.910048;0.947651;1.507735;1.633292;0.846000;0.881000;1.365000;1.573000;Wide
00000000001071559661;2020-12-05;10:34:12;90408551728;249;1;Succeeded;26.633593;26.633592;1.281853;Heavy Paper;8_pass;Winder;20.032803;35.108526;34.234874;58.770306;18.640000;32.643000;30.996000;56.607000;Normal
00000000001074252198;2020-12-05;11:15:15;92871385423;250;1;Succeeded;7.722828;7.722828;1.281853;Heavy Paper;8_pass;Winder;4.653521;7.983636;7.521751;16.057515;4.330000;7.423000;6.810000;15.466000;Normal
00000000001079162431;2020-12-05;12:26:44;97160813930;251;1;Succeeded;27.372479;27.372479;1.484969;Canvas;4_pass;Winder;40.913398;49.131095;61.423510;62.039121;38.069000;45.682000;55.612000;59.756000;Wide
00000000001079205997;2020-12-05;12:32:25;97501939544;252;1;Failed;9.270153;0.000000;1.484969;Canvas;4_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000001080936191;2020-12-05;12:57:28;99004530613;253;1;Succeeded;9.270153;9.270153;1.484969;Canvas;4_pass;Winder;13.307402;16.669356;21.774002;24.145902;12.382000;15.499000;19.714000;23.962000;Wide
00000000001084177470;2020-12-05;13:40:48;101604294411;253;2;Failed;18.501572;18.501572;1.484969;Canvas;4_pass;Winder;24.727194;29.924619;38.470155;40.520337;22.823000;27.823000;34.830000;40.212000;Wide
00000000001089028628;2020-12-05;15:05:43;106699119518;254;1;Succeeded;26.393860;26.393850;1.484969;Canvas;4_pass;Winder;40.671696;47.987638;64.161027;69.914363;37.539000;44.618000;58.091000;69.383000;Wide
00000000001091322087;2020-12-06;05:45:57;159511880590;255;1;Failed;27.343481;0.000000;1.484969;Canvas;4_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000001096291909;2020-12-06;06:53:42;163576731828;256;1;Succeeded;27.343481;27.343481;1.484969;Canvas;4_pass;Winder;41.410418;49.499532;64.046835;60.671596;38.221000;46.024000;57.988000;60.210000;Wide
00000000001101305576;2020-12-06;08:07:42;168016702720;257;1;Succeeded;27.343481;27.343481;1.484969;Canvas;4_pass;Winder;42.744546;53.162628;67.576962;70.105466;39.453000;49.430000;61.184000;69.572000;Wide
00000000001106287034;2020-12-06;09:20:00;172354385926;258;1;Succeeded;27.343354;27.343345;1.484969;Canvas;4_pass;Winder;46.072589;50.123990;62.557095;66.585761;42.524000;44.991000;56.639000;66.079000;Wide
00000000001111191332;2020-12-06;10:33:40;176774178615;259;1;Succeeded;26.837344;26.837344;1.484969;Canvas;4_pass;Winder;39.004237;45.216269;52.211702;60.326140;36.000000;40.586000;47.272000;59.867000;Wide
00000000001114814106;2020-12-06;21:25:48;215901505983;260;1;Succeeded;5.402368;5.402368;1.335024;Paper;6_pass_pinCure;Winder;6.408028;4.102778;2.097269;7.408331;5.914000;3.682000;1.898000;7.352000;Normal
00000000001117617874;2020-12-06;21:59:53;217946505486;260;2;Succeeded;9.542357;9.542357;1.335024;Paper;6_pass_pinCure;Winder;16.608282;11.577113;8.057258;14.435807;15.329000;10.391000;7.295000;14.326000;Normal
00000000001117888469;2020-12-06;22:08:52;218486015615;261;1;Failed;7.455831;0.510709;1.281853;Heavy Paper;8_pass;Winder;0.395281;0.532504;0.253775;0.592939;0.364000;0.477000;0.229000;0.588000;Normal
00000000001118079169;2020-12-06;22:13:07;218740193981;262;1;Failed;7.455831;0.360172;1.281853;Heavy Paper;8_pass;Winder;0.273726;0.405001;0.190113;0.476992;0.252000;0.363000;0.172000;0.473000;Normal
00000000001118091222;2020-12-06;22:13:37;218770602074;263;1;Cancelled;7.455831;0.000000;1.281853;Heavy Paper;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Normal
00000000001118135258;2020-12-06;22:19:24;219117013198;264;1;Failed;7.455831;0.000000;1.281853;Heavy Paper;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Normal
00000000001120748835;2020-12-06;22:53:09;221142234944;265;1;Succeeded;7.455831;7.455831;1.281853;Heavy Paper;8_pass;Winder;7.837732;9.974542;7.879473;13.614962;7.234000;8.953000;7.134000;13.511000;Normal
00000000001122546035;2020-12-06;23:32:40;223513055889;266;1;Succeeded;4.822402;4.822402;1.281853;Heavy Paper;8_pass;Winder;3.732003;7.469229;7.225705;8.980036;3.444000;6.704000;6.542000;8.911000;Normal
00000000001123116154;2020-12-06;23:46:12;224325111678;267;1;Succeeded;1.552152;1.552152;1.335024;Paper;6_pass_pinCure;Winder;1.703709;1.057502;0.477018;2.123990;1.572000;0.949000;0.431000;2.107000;Normal
00000000001127996893;2020-12-07;01:07:30;229203081233;268;1;Succeeded;26.837344;26.837344;1.484969;Canvas;4_pass;Winder;50.945439;59.069240;76.576843;73.244195;47.022000;53.020000;69.332000;72.687000;Wide
00000000001132841995;2020-12-07;02:28:29;234061890564;269;1;Succeeded;26.493343;26.493343;1.484969;Canvas;4_pass;Winder;48.598058;58.272549;72.073912;71.378330;44.856000;52.305000;66.394000;70.835000;Wide
