ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000003623697069;2021-01-25;23:04:53;388468466848;914;1;Failed;56.626760;9.801013;1.484969;Canvas;8_pass;Winder;19.643146;20.213567;26.558198;25.087789;17.386000;18.056000;23.841000;23.301000;Wide
00000000003642447026;2021-01-26;03:10:47;403222135610;915;1;Succeeded;46.935348;46.935345;1.484969;Canvas;8_pass;Winder;86.654572;89.292065;118.966735;109.827228;76.697000;79.764000;106.796000;102.007000;Wide
00000000003656082978;2021-01-26;05:28:37;411491812912;916;1;Succeeded;27.085713;27.085713;1.335024;Paper;8_pass_pinCure;Winder;48.730663;47.838299;52.639255;40.875479;43.131000;42.733000;47.254000;37.965000;Wide
00000000003678808593;2021-01-26;09:55:05;427478914770;917;1;Succeeded;56.529732;56.529729;1.484969;Canvas;8_pass;Winder;81.068999;96.680175;129.834541;118.234186;71.754000;86.364000;116.552000;109.815000;Wide
00000000003678919171;2021-01-26;10:13:32;428586155575;918;1;Failed;26.185537;0.000000;1.484969;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000003689335138;2021-01-26;12:18:38;436091798076;919;1;Succeeded;26.185537;26.185537;1.484969;Canvas;8_pass;Winder;36.500586;43.233435;59.690694;52.308273;32.306000;38.620000;53.584000;48.583000;Wide
00000000003689461866;2021-01-26;12:21:02;436235797300;919;2;Succeeded;0.518202;0.518201;1.484969;Canvas;8_pass;Winder;0.610643;0.885531;1.047548;0.797135;0.540000;0.791000;0.940000;0.740000;Wide
00000000003694868227;2021-01-26;13:35:12;440685975464;920;1;Succeeded;13.833983;13.833982;1.484969;Canvas;8_pass;Winder;17.570067;20.853094;26.597675;27.574967;15.551000;18.628000;23.876000;25.611000;Wide
00000000003694909364;2021-01-26;13:40:27;441001369083;921;1;Cancelled;21.233342;0.000000;1.264962;Heavy Paper;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000003703124573;2021-01-26;15:11:41;446474893618;922;1;Succeeded;21.233342;21.233342;1.264962;Heavy Paper;8_pass;Winder;20.174848;30.012431;23.477383;41.353113;17.856000;26.810000;21.075000;38.408000;Wide
00000000003705181082;2021-01-26;15:34:07;447820893226;922;2;Succeeded;5.451475;5.451474;1.264962;Heavy Paper;8_pass;Winder;4.660963;6.124893;5.049056;9.646821;4.125000;5.471000;4.532000;8.959000;Wide
00000000003707316537;2021-01-26;22:44:12;473625283019;923;1;Succeeded;2.052193;2.052193;1.264962;Heavy Paper;8_pass;Winder;1.738107;2.266014;1.020894;6.592984;1.538000;2.024000;0.916000;6.123000;Wide
00000000003708667336;2021-01-27;00:05:37;478510602311;924;1;Succeeded;2.588302;2.588302;1.264962;Heavy Paper;8_pass;Winder;0.720271;1.201029;1.082386;2.119659;0.637000;1.072000;0.971000;1.968000;Wide
00000000003719831062;2021-01-27;02:27:53;487045881694;925;1;Succeeded;26.795815;26.795813;1.484969;Canvas;8_pass;Winder;39.344740;45.915625;65.015659;54.079992;34.824000;41.016000;58.364000;50.229000;Wide
00000000003730233777;2021-01-27;04:17:27;493620010497;926;1;Succeeded;20.423251;20.423251;1.335024;Paper;8_pass_pinCure;Winder;34.800445;36.207511;37.737056;44.246008;30.801000;32.344000;33.876000;41.095000;Wide
