ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000011930622664;2021-09-29;15:12:29;4416112844079;3054;3;Succeeded;0.518245;0.518244;1.514941;Canvas;8_pass;Winder;0.710996;0.766918;0.639519;0.751909;0.732000;0.799000;0.576000;0.848000;Wide
00000000011935347667;2021-09-30;05:00:28;4465790752064;3055;1;Succeeded;6.007439;6.007439;1.514941;Canvas;8_pass;Winder;9.713187;9.060221;14.466762;13.328220;10.010000;9.449000;13.041000;15.039000;Wide
00000000011940864190;2021-09-30;06:23:34;4470776571285;3059;1;Succeeded;10.358501;10.358501;1.325033;Paper;8_pass_pinCure;Winder;14.763790;18.862384;17.919183;13.593178;15.215000;19.673000;16.154000;15.338000;Wide
00000000011942948158;2021-09-30;07:27:08;4474590676000;3060;1;Succeeded;3.446272;3.446272;1.082943;Paper;8_pass_pinCure;Winder;3.762103;3.954350;3.584610;2.690622;3.877000;4.124000;3.231000;3.036000;Wide
00000000011959125878;2021-09-30;10:54:40;4487043041326;3061;1;Succeeded;37.351885;37.351883;1.514941;Canvas;8_pass;Winder;62.570604;65.218784;91.250579;77.819996;64.485000;68.023000;82.262000;87.812000;Wide
00000000011960728332;2021-09-30;11:18:17;4488459295302;3062;1;Succeeded;3.598841;3.598841;1.514941;Canvas;8_pass;Winder;5.385530;6.211830;8.376749;6.734059;5.550000;6.478000;7.551000;7.598000;Wide
00000000011979349182;2021-09-30;15:58:10;4505252610010;3063;1;Succeeded;42.110745;42.110742;1.514941;Canvas;8_pass;Winder;71.875474;70.415651;119.048835;92.996870;74.074000;73.443000;107.322000;104.937000;Wide
00000000011985824277;2021-10-01;06:32:39;4557719896954;3064;1;Succeeded;7.682484;7.682484;1.325033;Paper;8_pass_pinCure;Winder;14.384532;15.100860;13.516610;16.275123;14.824000;15.750000;11.562000;18.364000;Wide
00000000011987259919;2021-10-01;07:18:16;4560457677385;3068;1;Succeeded;2.196169;2.196169;1.082943;Paper;8_pass_pinCure;Winder;3.734418;5.568341;5.724905;4.601338;3.848000;5.807000;4.897000;5.192000;Wide
00000000012003743220;2021-10-01;10:49:12;4573112724181;3069;1;Succeeded;37.782119;37.782119;1.514941;Canvas;8_pass;Winder;65.148598;70.247402;89.128168;79.784565;67.142000;73.268000;76.240000;90.028000;Wide
00000000012003766291;2021-10-01;10:50:05;4573165724198;3069;2;Succeeded;0.188595;0.188593;1.514941;Canvas;8_pass;Winder;0.014412;0.002791;0.028007;0.106808;0.014000;0.002000;0.023000;0.120000;Wide
00000000012019977955;2021-10-01;14:09:06;4585107191508;3070;1;Succeeded;37.414793;37.414791;1.514941;Canvas;8_pass;Winder;61.349697;65.826870;91.004378;78.548537;63.226000;68.657000;77.845000;88.634000;Wide
00000000012020799744;2021-10-01;14:19:49;4585749319518;3071;1;Succeeded;1.791293;1.791293;1.514941;Canvas;8_pass;Winder;5.249668;4.241542;3.490809;5.132135;5.410000;4.423000;2.986000;5.791000;Wide
00000000012021310213;2021-10-01;14:28:21;4586262032011;3072;1;Succeeded;1.046353;1.046353;1.514941;Canvas;8_pass;Winder;0.633016;0.669253;1.082566;0.359510;0.652000;0.698000;0.926000;0.405000;Wide
00000000012038251995;2021-10-04;08:48:48;4825084165024;3076;1;Succeeded;14.858704;14.858704;1.325033;Paper;8_pass_pinCure;Winder;28.677727;33.406172;43.958310;28.372779;29.555000;34.842000;37.601000;32.015000;Wide
00000000012039170316;2021-10-04;08:58:17;4825653363160;3077;1;Failed;3.706241;1.838621;1.325033;Paper;8_pass_pinCure;Winder;3.948757;2.231715;2.384899;3.183236;4.069000;2.327000;2.040000;3.591000;Wide
00000000012039170320;2021-10-04;08:58:17;4825653363404;3077;2;Failed;2.709291;0.000000;1.325033;Paper;8_pass_pinCure;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000012041211078;2021-10-04;09:21:23;4827039033379;3078;1;Succeeded;3.706241;3.706241;1.325033;Paper;8_pass_pinCure;Winder;8.959408;6.850046;7.281195;9.325318;9.233000;7.144000;6.228000;10.522000;Wide
00000000012042452728;2021-10-04;09:34:18;4827814033316;3078;2;Succeeded;2.709291;2.709291;1.325033;Paper;8_pass_pinCure;Winder;1.027607;1.625060;1.118262;2.112761;1.059000;1.694000;0.956000;2.384000;Wide
00000000012054809061;2021-10-04;12:06:21;4836936870077;3079;1;Cancelled;45.462910;30.333228;1.514941;Canvas;8_pass;Winder;44.361052;50.862436;69.118927;62.582296;45.718000;53.049000;59.124000;70.617000;Wide
