ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000012667812557;2021-10-21;17:46:54;16553984513;3202;1;Succeeded;46.891871;46.891869;1.514898;Canvas;8_pass;Winder;70.712580;79.175863;110.372002;84.823673;65.790000;75.747000;99.941000;85.137000;Wide
00000000012669726008;2021-10-22;05:39:33;59311980152;3203;1;Failed;5.290989;0.000000;1.514898;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000012672068154;2021-10-22;06:08:03;61021921806;3204;1;Succeeded;5.290989;5.290989;1.514898;Canvas;8_pass;Winder;9.797501;12.106860;14.216193;11.579928;9.602000;10.896000;12.872000;11.622000;Wide
00000000012674539969;2021-10-22;07:08:30;64648943504;3208;1;Succeeded;4.266311;4.266311;1.305052;Paper;8_pass_pinCure;Winder;9.018708;9.578593;8.405744;8.892136;8.839000;8.620000;7.611000;8.925000;Wide
00000000012684776489;2021-10-22;09:24:58;72836769087;3209;1;Succeeded;23.792646;23.792645;1.514898;Canvas;8_pass;Winder;36.488592;45.977579;55.544274;51.407160;35.762000;41.379000;50.295000;51.597000;Wide
00000000012705535085;2021-10-22;14:35:51;91489744372;3210;1;Succeeded;47.141850;47.141847;1.514898;Canvas;8_pass;Winder;74.808699;80.844826;116.985232;91.185787;73.320000;72.760000;105.930000;91.523000;Wide
00000000012714706928;2021-10-25;05:59:00;319672547530;3211;1;Failed;6.515269;0.000000;1.514898;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000012717552770;2021-10-25;06:36:43;321936302362;3212;1;Succeeded;6.515269;6.515269;1.514898;Canvas;8_pass;Winder;8.333890;10.785609;21.695017;14.469598;8.168000;9.707000;19.644000;14.523000;Wide
00000000012719006947;2021-10-25;08:04:34;327207084473;3213;1;Cancelled;19.995388;2.467695;1.514856;Canvas;8_pass;Winder;3.435041;3.819755;4.877963;4.867515;3.366000;3.437000;4.416000;4.885000;Wide
00000000012727813227;2021-10-25;09:52:37;333689687007;3214;1;Succeeded;20.082087;20.082087;1.514856;Canvas;8_pass;Winder;30.151797;33.338053;50.169803;45.654354;29.551000;30.004000;45.428000;45.823000;Wide
00000000012728031112;2021-10-25;09:55:58;333890686374;3214;2;Succeeded;0.718227;0.718227;1.514856;Canvas;8_pass;Winder;0.832558;0.831894;1.226068;0.792428;0.815000;0.748000;1.110000;0.795000;Wide
00000000012733975745;2021-10-25;11:40:56;340188390349;3215;1;Succeeded;13.330259;13.330258;1.514856;Canvas;8_pass;Winder;18.143283;20.889468;30.870920;25.524995;17.782000;18.800000;27.953000;25.619000;Wide
00000000012734499148;2021-10-25;12:45:00;344032033171;3216;1;Succeeded;0.418211;0.418211;1.514856;Canvas;8_pass;Winder;0.091821;0.087693;0.167671;0.240472;0.089000;0.078000;0.151000;0.241000;Wide
00000000012738666698;2021-10-25;13:50:07;347939060148;3217;1;Failed;43.680338;9.456927;1.514856;Canvas;8_pass;Winder;16.173794;15.904682;23.306236;23.581892;15.851000;14.314000;21.103000;23.669000;Wide
00000000012757714219;2021-10-26;08:19:39;414509535395;3218;1;Succeeded;34.461662;34.461660;1.514856;Canvas;8_pass;Winder;61.240330;71.020034;106.010075;81.066423;60.021000;63.918000;95.992000;81.366000;Wide
00000000012760154929;2021-10-26;09:17:34;417984967228;3224;1;Cancelled;6.271048;1.354751;1.330000;Paper;8_pass_pinCure;Winder;2.002301;2.721103;3.212827;1.958436;1.962000;2.448000;2.909000;1.965000;Wide
00000000012763818506;2021-10-26;10:02:21;420671784256;3232;1;Succeeded;6.271048;6.271048;1.330000;Paper;8_pass_pinCure;Winder;12.377864;13.334070;12.186293;15.513347;12.131000;12.000000;11.034000;15.570000;Wide
00000000012784296655;2021-10-26;14:37:29;437179228095;3233;1;Succeeded;46.750732;46.750729;1.514856;Canvas;8_pass;Winder;74.610505;85.188961;113.379904;107.808364;73.125000;76.670000;102.665000;108.207000;Wide
00000000012786671247;2021-10-27;05:29:21;490690275948;3234;1;Failed;25.319694;0.000000;1.514856;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000012797583123;2021-10-27;07:31:27;498015996650;3235;1;Succeeded;25.319694;25.319692;1.514856;Canvas;8_pass;Winder;36.848491;40.399422;60.485600;58.849796;36.115000;36.359000;54.769000;59.067000;Wide
00000000012798117282;2021-10-27;07:47:32;498980962578;3239;1;Cancelled;15.470632;0.505290;1.330000;Paper;8_pass_pinCure;Winder;0.540678;0.441698;0.602416;0.331452;0.529000;0.397000;0.545000;0.332000;Wide
00000000012806763865;2021-10-27;09:47:06;506154730412;3245;1;Failed;15.470632;13.720318;1.330000;Paper;8_pass_pinCure;Winder;16.101043;20.067440;24.918279;17.003822;15.780000;18.060000;22.563000;17.066000;Wide
00000000012808200392;2021-10-27;10:40:32;509360664535;3246;1;Succeeded;2.226437;2.226437;1.330000;Paper;8_pass_pinCure;Winder;5.209846;4.819017;4.732707;7.515854;5.106000;4.337000;4.285000;7.543000;Wide
00000000012828799810;2021-10-27;15:24:10;526378042445;3247;1;Succeeded;46.835907;46.835904;1.514856;Canvas;8_pass;Winder;78.981709;88.897201;127.852938;99.000592;77.409000;80.007000;126.011000;110.732000;Wide
00000000012835278049;2021-10-28;06:50:45;581972056992;3248;1;Succeeded;9.251696;9.251696;1.514856;Canvas;8_pass;Winder;15.701953;16.467085;25.748720;22.633120;15.389000;14.820000;25.377000;25.315000;Wide
00000000012837923059;2021-10-28;08:10:21;586747448275;3254;1;Succeeded;1.540341;1.540341;1.332992;Paper;8_pass_pinCure;Winder;1.234954;1.880383;2.548670;0.817946;1.210000;1.692000;2.511000;0.914000;Wide
00000000012839151385;2021-10-28;08:56:38;589524462861;3259;1;Failed;1.540341;1.430020;1.332992;Paper;8_pass_pinCure;Winder;1.114050;1.784296;2.383068;0.684984;1.091000;1.605000;2.348000;0.766000;Wide
00000000012859618766;2021-10-28;13:06:08;604494222069;3260;1;Succeeded;46.954440;46.954437;1.514983;Canvas;8_pass;Winder;71.599897;78.227280;105.446403;85.739611;70.175000;70.404000;103.927000;95.899000;Wide
00000000012862173934;2021-10-29;05:40:16;664141216837;3261;1;Failed;20.209341;0.000000;1.514983;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000012870965535;2021-10-29;07:18:57;670062209941;3262;1;Succeeded;20.209341;20.209341;1.514983;Canvas;8_pass;Winder;35.920078;37.812158;47.668047;46.188914;35.205000;34.030000;46.981000;51.662000;Wide
00000000012871853188;2021-10-29;07:29:14;670679209810;3262;2;Succeeded;2.206329;2.206328;1.514983;Canvas;8_pass;Winder;2.917407;5.139443;5.401302;11.602358;2.859000;4.625000;5.323000;12.977000;Wide
00000000012872342825;2021-10-29;07:47:28;671772267654;3263;1;Succeeded;0.818219;0.818219;1.514983;Canvas;8_pass;Winder;0.863744;2.005504;2.356594;1.129814;0.846000;1.804000;2.322000;1.263000;Wide
00000000012872819681;2021-10-29;08:48:17;675421596908;3264;1;Succeeded;0.368215;0.368215;1.514983;Canvas;8_pass;Winder;0.634378;0.589365;0.831081;1.038583;0.621000;0.530000;0.819000;1.161000;Wide
00000000012878582048;2021-10-29;10:31:29;681613090770;3265;1;Succeeded;12.944390;12.944390;1.514983;Canvas;8_pass;Winder;19.789106;23.555629;36.467818;31.196083;19.395000;21.200000;35.942000;34.892000;Wide
00000000012898170210;2021-10-29;15:25:52;699276407022;3266;1;Succeeded;43.493351;43.493349;1.514983;Canvas;8_pass;Winder;76.560924;87.233462;112.505142;109.307269;75.037000;78.510000;110.885000;122.260000;Wide
00000000012911391392;2021-10-31;16:45:23;880442901301;3267;1;Succeeded;13.298678;13.298678;1.514983;Canvas;8_pass;Winder;22.531490;22.931299;28.290546;26.901566;22.083000;20.638000;27.883000;30.089000;Wide
00000000012914241926;2021-11-01;05:35:40;926658109266;3271;1;Cancelled;5.692944;2.974467;1.332992;Paper;4_pass_pinCure;Winder;5.229221;4.801732;2.565396;3.123245;5.125000;4.321000;2.528000;3.493000;Wide
00000000012915604738;2021-11-01;05:54:00;927758103064;3272;1;Succeeded;5.692944;5.692944;1.332992;Paper;4_pass_pinCure;Winder;5.832214;5.898062;3.245979;4.548752;5.716000;5.308000;3.199000;5.087000;Wide
00000000012923245659;2021-11-01;07:34:15;933773028426;3273;1;Succeeded;17.263660;17.263660;1.514983;Canvas;8_pass;Winder;23.604450;27.587057;40.055731;33.251270;23.134000;24.828000;39.478000;37.191000;Wide
00000000012944395121;2021-11-01;11:39:55;948513277607;3274;1;Succeeded;46.903174;46.903172;1.514983;Canvas;8_pass;Winder;75.595721;83.049862;120.684731;96.562829;74.091000;74.744000;118.946000;108.005000;Wide
00000000012944434550;2021-11-01;11:44:19;948777481430;3275;1;Failed;12.344019;0.000000;1.332992;Paper;8_pass_pinCure;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000012945161319;2021-11-01;11:55:46;949463733819;3276;1;Cancelled;12.344019;1.192995;1.332992;Paper;8_pass_pinCure;Winder;1.227343;1.790092;1.649918;1.089592;1.202000;1.611000;1.626000;1.218000;Wide
00000000012953122879;2021-11-01;13:46:03;956080930972;3282;1;Succeeded;12.344019;12.344019;1.332992;Paper;8_pass_pinCure;Winder;19.330282;28.239014;30.534188;19.614916;18.945000;25.415000;30.094000;21.939000;Wide
00000000012973187811;2021-11-01;17:34:44;969801760519;3283;1;Succeeded;47.069502;47.069499;1.514983;Canvas;8_pass;Winder;75.756713;88.209665;131.709175;105.838657;87.256000;88.359000;129.812000;118.380000;Wide
00000000012996175699;2021-11-02;08:57:30;1025165997472;3284;1;Succeeded;46.885394;46.885392;1.514983;Canvas;8_pass;Winder;89.916296;99.223418;150.407204;135.536182;103.565000;99.392000;148.241000;151.597000;Wide
00000000012996209588;2021-11-02;09:01:12;1025388229939;3285;1;Failed;24.362749;0.000000;1.514983;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000013007018178;2021-11-02;11:02:50;1032685822842;3286;1;Succeeded;24.362749;24.362747;1.514983;Canvas;8_pass;Winder;38.295172;39.105799;59.502592;46.791655;44.108000;39.172000;58.645000;52.336000;Wide
00000000013007767483;2021-11-02;11:43:01;1035096977844;3290;1;Cancelled;8.909473;0.795147;1.332992;Paper;8_pass_pinCure;Winder;1.303941;1.829969;1.357069;1.127594;1.501000;1.833000;1.337000;1.261000;Wide
00000000013014031332;2021-11-02;13:18:22;1040817754299;3296;1;Succeeded;8.909473;8.909473;1.332992;Paper;8_pass_pinCure;Winder;15.484139;16.430884;13.778502;12.402489;17.834000;16.458000;13.580000;13.872000;Wide
