ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000010392858268;2021-08-09;12:45:35;982611292;2587;1;Succeeded;0.982133;0.982133;1.315043;Paper;8_pass_pinCure;Winder;0.727074;0.813763;1.019392;0.993019;0.831000;0.889000;1.107000;1.063000;Wide
00000000010393546944;2021-08-09;12:58:42;1769080599;2591;1;Succeeded;0.982133;0.982133;1.315043;Paper;8_pass_pinCure;Winder;0.727172;0.813514;1.019375;0.992807;0.831000;0.889000;1.107000;1.062000;Wide
00000000010412780898;2021-08-09;16:45:37;15384594877;2592;1;Succeeded;47.196163;47.196161;1.514941;Canvas;8_pass;Winder;76.260608;81.222385;125.949483;88.529126;87.211000;88.792000;136.818000;94.779000;Wide
00000000010414825978;2021-08-10;05:34:38;61524440215;2593;1;Failed;23.033990;0.000000;1.514941;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000010424849348;2021-08-10;07:28:18;68344666241;2594;1;Succeeded;23.033990;23.033990;1.514941;Canvas;8_pass;Winder;44.059537;42.990924;55.244825;48.288786;50.386000;46.155000;60.012000;51.697000;Wide
00000000010425656676;2021-08-10;07:37:55;68921665971;2594;2;Succeeded;2.058289;2.058288;1.514941;Canvas;8_pass;Winder;1.896921;2.430348;3.293749;3.231632;2.169000;2.609000;3.577000;3.459000;Wide
00000000010431082865;2021-08-10;09:13:06;74631957973;2600;1;Failed;8.788612;7.580545;1.315043;Paper;8_pass_pinCure;Winder;10.301322;10.870135;12.296495;8.307013;11.780000;11.670000;13.357000;8.893000;Wide
00000000010432023845;2021-08-10;09:29:02;75587918684;2601;1;Succeeded;1.712172;1.712172;1.315043;Paper;8_pass_pinCure;Winder;1.197553;1.717098;2.190568;1.211830;1.369000;1.843000;2.379000;1.297000;Wide
00000000010438950325;2021-08-10;10:42:16;79982057432;2602;1;Succeeded;14.040993;14.040993;1.315043;Paper;8_pass_pinCure;Winder;41.392200;51.857382;39.376427;102.552342;47.336000;55.674000;42.774000;109.792000;Wide
00000000010446807620;2021-08-10;12:30:45;86490505662;2603;1;Succeeded;19.126877;19.126876;1.514941;Canvas;8_pass;Winder;30.154152;32.698071;43.721723;44.390869;34.484000;35.104000;44.242000;47.524000;Wide
00000000010465259879;2021-08-10;17:13:33;103458913968;2604;1;Failed;46.744594;41.962237;1.514941;Canvas;8_pass;Winder;67.203714;73.844877;92.817057;87.254811;76.854000;79.279000;93.921000;93.415000;Wide
00000000010470889701;2021-08-11;06:07:28;149892868549;2605;1;Succeeded;6.073860;6.073860;1.514941;Canvas;8_pass;Winder;9.602783;9.341384;10.613997;13.276848;10.981000;10.028000;10.740000;14.214000;Wide
00000000010473286260;2021-08-11;06:56:47;152852093283;2606;1;Succeeded;4.333367;4.333367;1.315043;Paper;8_pass_pinCure;Winder;7.808936;8.448947;12.097641;6.707259;8.930000;9.070000;12.241000;7.180000;Wide
00000000010474408811;2021-08-11;08:00:10;156655052732;2607;1;Succeeded;1.956181;1.956181;1.514941;Canvas;8_pass;Winder;2.462981;2.389466;4.303825;4.350710;2.816000;2.565000;4.355000;4.657000;Wide
00000000010484397612;2021-08-11;10:58:32;167356636756;2608;1;Succeeded;22.463845;22.463844;1.514941;Canvas;8_pass;Winder;36.782810;42.129591;54.132222;47.519915;42.064000;45.230000;54.776000;50.874000;Wide
00000000010495599015;2021-08-11;15:39:31;184214864376;2609;1;Failed;27.454860;24.553670;1.514941;Canvas;8_pass;Winder;42.548387;49.301385;60.586493;41.268362;48.658000;52.929000;61.307000;44.181000;Wide
00000000010506111647;2021-08-12;06:55:22;239164971749;2613;1;Succeeded;16.863187;16.863187;1.514941;Canvas;8_pass;Winder;34.739131;35.589931;44.972660;48.822376;39.727000;38.209000;45.507000;52.269000;Wide
00000000010506175381;2021-08-12;06:57:03;239265971874;2613;2;Succeeded;0.358140;0.358139;1.514941;Canvas;8_pass;Winder;0.190074;0.143792;0.211149;0.308045;0.217000;0.154000;0.213000;0.329000;Wide
00000000010510340555;2021-08-12;08:23:49;244472244728;2619;1;Succeeded;4.512352;4.512352;1.315043;Paper;8_pass_pinCure;Winder;5.318882;7.434927;9.886051;5.282009;6.082000;7.982000;10.003000;5.665000;Wide
00000000010510919608;2021-08-12;08:35:38;245181236740;2623;1;Succeeded;0.742103;0.742103;1.315043;Paper;8_pass_pinCure;Winder;1.156892;2.806587;4.461593;1.171215;1.323000;3.013000;4.514000;1.256000;Wide
00000000010511481141;2021-08-12;09:14:58;247540576097;2624;1;Succeeded;0.642112;0.642112;1.082887;Paper;8_pass_pinCure;Winder;0.612592;0.617563;0.636123;0.479026;0.700000;0.663000;0.643000;0.513000;Wide
00000000010519734716;2021-08-12;11:24:51;255333450027;2625;1;Succeeded;19.157019;19.157018;1.514941;Canvas;8_pass;Winder;33.733941;33.425797;43.561953;41.769351;38.578000;35.885000;44.080000;44.801000;Wide
00000000010520534884;2021-08-12;12:20:24;258666725350;2626;1;Succeeded;1.232196;1.232196;1.514941;Canvas;8_pass;Winder;0.898348;1.530547;2.481128;0.946150;1.027000;1.643000;2.510000;1.014000;Wide
00000000010523400162;2021-08-13;05:48:58;321579327128;2627;1;Cancelled;6.702467;0.236008;1.315043;Paper;8_pass_pinCure;Winder;0.297084;0.276358;0.500928;0.292529;0.351000;0.296000;0.506000;0.313000;Wide
00000000010526857876;2021-08-13;06:35:26;324367617810;2631;1;Succeeded;6.702467;6.702467;1.315043;Paper;8_pass_pinCure;Winder;14.524088;15.996455;13.581740;14.572767;17.195000;17.173000;13.743000;15.630000;Wide
00000000010535711379;2021-08-13;13:12:48;348208951025;2632;1;Succeeded;17.945354;17.945353;1.514941;Canvas;8_pass;Winder;30.007868;33.414948;47.107753;41.456826;35.526000;35.874000;47.668000;44.466000;Wide
00000000010547991337;2021-08-16;06:03:45;581661179964;2636;1;Succeeded;5.602436;5.602436;1.315043;Paper;8_pass_pinCure;Winder;7.539437;8.067709;11.547337;7.349116;8.925000;8.661000;11.684000;7.882000;Wide
00000000010549000621;2021-08-16;06:14:29;582305179721;2636;2;Succeeded;2.252176;2.252176;1.315043;Paper;8_pass_pinCure;Winder;5.913102;4.733246;3.936282;4.819970;7.000000;5.081000;3.983000;5.169000;Wide
