ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000008564243127;2021-05-24;07:36:18;409837507607;1932;2;Succeeded;5.172329;5.172329;1.315043;Paper;8_pass_pinCure;Winder;13.094378;14.554357;15.130077;10.215197;11.796000;14.027000;13.730000;10.903000;Wide
00000000008575042522;2021-05-24;09:47:59;417737594205;1933;1;Succeeded;24.399663;24.399662;1.444964;Canvas;8_pass;Winder;42.505166;48.179435;61.851535;61.340901;38.292000;46.435000;56.130000;65.475000;Wide
00000000008578577807;2021-05-24;11:50:33;425091633105;1934;1;Succeeded;7.114498;7.114498;1.444964;Canvas;8_pass;Winder;9.758048;11.667007;14.163456;12.808251;8.791000;11.244000;12.853000;13.671000;Wide
00000000008583630317;2021-05-24;13:07:46;429724768932;1935;1;Succeeded;11.233531;11.233531;1.444964;Canvas;8_pass;Winder;15.694112;17.264081;24.363826;21.860464;14.138000;16.639000;22.110000;23.333000;Wide
00000000008609471580;2021-05-24;17:48:13;446550937133;1936;1;Succeeded;57.058179;57.058176;1.444964;Canvas;8_pass;Winder;100.738473;108.572782;154.787585;124.592465;90.755000;104.642000;140.469000;132.989000;Wide
00000000008611425813;2021-05-25;05:45:34;489591065490;1937;1;Failed;10.072963;0.000000;1.444964;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000008614526614;2021-05-25;06:22:13;491790446553;1938;1;Failed;10.072963;5.908548;1.444964;Canvas;8_pass;Winder;12.654666;9.587831;10.586603;10.125233;11.400000;9.240000;9.607000;10.807000;Wide
00000000008620804151;2021-05-25;08:11:33;498350533749;1944;1;Succeeded;8.816594;8.816594;1.295005;Paper;8_pass_pinCure;Winder;20.909914;21.211906;26.419774;22.466099;18.837000;20.444000;23.975000;23.980000;Wide
00000000008625327350;2021-05-25;09:20:54;502511250576;1945;1;Succeeded;10.072963;10.072962;1.444964;Canvas;8_pass;Winder;18.147174;15.979437;19.382778;17.123418;16.348000;15.400000;17.589000;18.277000;Wide
00000000008627395672;2021-05-25;12:11:42;512758813378;1950;1;Succeeded;2.204720;2.204720;0.574887;Paper;8_pass_pinCure;Winder;5.158675;5.133138;2.281948;2.767098;4.647000;4.947000;2.070000;2.953000;Wide
00000000008627788931;2021-05-25;12:29:17;513813754343;1951;1;Succeeded;0.742908;0.742908;0.590000;Heavy Paper;8_pass;Winder;0.702851;0.859887;0.271038;1.194026;0.633000;0.828000;0.245000;1.274000;None
00000000008628255015;2021-05-25;13:02:22;515799029714;1952;1;Succeeded;0.608203;0.608203;1.464987;Canvas;8_pass;Winder;0.305415;0.413200;0.674582;0.544254;0.275000;0.398000;0.612000;0.580000;Wide
00000000008640563653;2021-05-25;15:18:53;523989361906;1953;1;Succeeded;28.005236;28.005234;1.464987;Canvas;8_pass;Winder;44.944448;48.739121;67.663422;60.009114;40.490000;46.974000;61.404000;64.053000;Wide
00000000008643103076;2021-05-26;06:26:07;578422334962;1954;1;Succeeded;0.422106;0.422106;1.464987;Canvas;8_pass;Winder;0.420740;0.670521;1.012878;0.719614;0.379000;0.646000;0.919000;0.768000;Wide
00000000008643582251;2021-05-26;06:39:06;579201289746;1955;1;Succeeded;0.892133;0.892133;1.464987;Canvas;8_pass;Winder;0.845950;0.803783;1.084276;0.688450;0.762000;0.774000;0.983000;0.734000;Wide
00000000008645239485;2021-05-26;06:59:15;580410612107;1956;1;Succeeded;4.397121;4.397121;0.590000;Heavy Paper;8_pass;Winder;2.113456;2.677001;3.188292;1.811214;1.904000;2.580000;2.893000;1.933000;None
00000000008647324760;2021-05-26;07:14:36;581331256072;1957;1;Succeeded;4.397375;4.397375;0.590014;Heavy Paper;8_pass_pinCure;Winder;2.962117;3.394848;4.456349;2.147619;2.668000;3.271000;4.044000;2.292000;None
00000000008649219065;2021-05-26;07:42:59;583034217868;1958;1;Succeeded;3.092281;3.092281;1.315043;Paper;8_pass_pinCure;Winder;2.114966;2.012393;3.295000;1.707566;1.905000;1.939000;2.990000;1.822000;Wide
00000000008651120604;2021-05-26;08:01:01;584116217389;1958;2;Succeeded;3.803269;3.803269;1.315043;Paper;8_pass_pinCure;Winder;4.478491;3.523262;5.589599;1.949521;4.034000;3.395000;5.072000;2.080000;Wide
