ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000012364970505;2021-10-13;09:25:07;13651429537;3140;1;Succeeded;46.168225;46.168223;1.514941;Canvas;8_pass;Winder;91.489973;87.599451;123.060189;108.921234;87.180000;76.211000;108.034000;98.344000;Wide
00000000012367229064;2021-10-13;10:07:42;16206749726;3141;1;Succeeded;5.087959;5.087959;1.514941;Canvas;8_pass;Winder;9.434735;8.437144;11.307891;14.311914;8.990000;7.340000;9.927000;14.221000;Wide
00000000012367630308;2021-10-13;10:27:32;17395918749;3142;1;Succeeded;0.618236;0.618236;1.514941;Canvas;8_pass;Winder;1.229007;0.750651;0.314441;0.435394;1.171000;0.653000;0.276000;0.432000;Wide
00000000012372590153;2021-10-13;11:24:40;20824107463;3146;1;Succeeded;9.507559;9.507559;1.335024;Paper;8_pass_pinCure;Winder;10.709809;11.394835;16.653503;8.477708;10.205000;9.913000;14.620000;8.424000;Wide
00000000012372738939;2021-10-13;11:31:26;21229802548;3147;0;Succeeded;0.169333;0.169333;0.762000;Paper;8_pass;Winder;0.106105;0.101505;0.099733;0.101848;0.101000;0.088000;0.087000;0.101000;Wide
00000000012372815015;2021-10-13;11:32:51;21314882885;3148;0;Succeeded;0.169333;0.169333;0.762000;Paper;4_pass;Winder;0.106045;0.101666;0.099696;0.101194;0.101000;0.088000;0.087000;0.100000;Wide
00000000012373242182;2021-10-13;11:37:50;21614246057;3149;0;Succeeded;0.723307;0.723307;1.104900;Paper;8_pass_pinCure;Winder;1.610255;1.983039;2.031502;1.300049;1.534000;1.725000;1.783000;1.291000;Wide
00000000012373544238;2021-10-13;11:49:48;22331929528;3150;0;Succeeded;0.459824;0.459824;0.414528;Paper;Other;Winder;0.152125;0.150004;0.152277;0.163942;0.144000;0.130000;0.133000;0.162000;None
00000000012374260123;2021-10-13;12:18:11;24035206965;3151;1;Succeeded;1.349333;1.349333;1.064937;Heavy Banner;8_pass;Winder;0.173310;0.590319;0.424084;0.718905;0.165000;0.513000;0.372000;0.714000;Wide
00000000012375096675;2021-10-13;13:32:48;28511613573;3152;1;Succeeded;1.118235;1.118235;1.514941;Canvas;8_pass;Winder;0.777080;1.011167;0.796548;0.537945;0.740000;0.879000;0.699000;0.534000;Wide
00000000012375621215;2021-10-13;13:54:15;29799261946;3153;1;Succeeded;0.908219;0.908219;1.514941;Canvas;8_pass;Winder;1.382351;1.217592;1.240633;3.101595;1.317000;1.059000;1.089000;3.082000;Wide
00000000012398400246;2021-10-14;09:16:59;99561861231;3154;1;Succeeded;47.261060;47.261058;1.514941;Canvas;8_pass;Winder;81.745582;83.177370;116.456740;98.201795;76.056000;79.575000;102.237000;97.583000;Wide
00000000012410493340;2021-10-14;12:12:09;110071225622;3155;1;Succeeded;27.639984;27.639982;1.514941;Canvas;8_pass;Winder;45.880727;48.578452;63.883100;66.066744;42.687000;46.475000;57.354000;65.650000;Wide
00000000012410710721;2021-10-14;12:17:31;110393632244;3156;1;Succeeded;0.318220;0.318220;1.514941;Canvas;8_pass;Winder;0.138260;0.116990;0.144089;0.221595;0.128000;0.111000;0.129000;0.220000;Wide
00000000012413098863;2021-10-14;12:54:54;112636177841;3160;1;Succeeded;4.188291;4.188291;1.335024;Paper;8_pass_pinCure;Winder;6.505350;9.701623;9.893164;7.223369;6.052000;9.281000;8.882000;7.177000;Wide
