ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000013961400146;2021-11-29;17:10:29;10702611237;3710;1;Succeeded;31.669270;31.669270;1.333048;Paper;8_pass_pinCure;Winder;56.764718;70.101390;75.402385;62.843157;70.257000;75.898000;84.820000;62.692000;Wide
00000000013971776270;2021-11-29;19:20:13;18486330850;3712;1;Succeeded;22.341374;22.341374;1.333048;Paper;8_pass_pinCure;Winder;39.534914;48.707241;46.575040;31.121934;48.932000;52.735000;52.392000;31.047000;Wide
00000000013983379124;2021-11-30;07:48:44;63396314157;3713;1;Cancelled;29.137610;28.967640;1.289346;Paper;8_pass;Winder;28.276566;45.059520;40.947891;63.929081;34.997000;48.785000;35.133000;63.775000;None
00000000013995317337;2021-11-30;10:56:07;74638807601;3719;1;Succeeded;30.671431;30.671430;1.289346;Paper;8_pass;Winder;39.067497;58.994690;51.996760;79.066111;48.353000;63.873000;44.613000;78.876000;None
00000000014002321163;2021-11-30;12:57:53;81945532903;3720;1;Succeeded;20.732538;20.732537;1.289346;Paper;8_pass;Winder;22.265005;23.533523;22.820923;34.003688;27.557000;25.479000;19.580000;33.922000;None
00000000014011597673;2021-11-30;14:57:23;89114749393;3721;1;Succeeded;28.236376;28.236374;1.289346;Paper;8_pass;Winder;28.524855;44.233543;40.317617;73.879253;35.305000;47.891000;34.592000;73.701000;None
00000000014011993327;2021-11-30;15:05:26;89597768647;3722;1;Succeeded;0.746210;0.746210;1.289346;Paper;8_pass;Winder;0.821431;1.297382;1.116728;2.337795;0.813000;1.404000;0.958000;2.332000;None
00000000014013141878;2021-11-30;15:20:31;90502768444;3722;2;Succeeded;3.768979;3.768979;1.289346;Paper;8_pass;Winder;3.758041;5.938650;4.135816;6.672617;3.722000;6.429000;3.548000;6.656000;None
00000000014013762485;2021-11-30;15:38:07;91558955929;3723;1;Succeeded;1.086358;1.086358;1.333048;Paper;8_pass_pinCure;Winder;3.452990;3.083461;1.973353;3.585895;3.420000;3.338000;1.693000;3.577000;Wide
00000000014024252261;2021-11-30;17:41:07;98939155037;3727;1;Failed;35.975883;23.278973;1.333048;Paper;8_pass_pinCure;Winder;34.854017;39.816467;47.562525;29.459783;34.522000;43.109000;40.808000;29.389000;Wide
00000000014032403030;2021-12-01;06:22:22;144612914084;3728;1;Succeeded;11.949853;11.949853;1.333048;Paper;8_pass_pinCure;Winder;17.796010;18.063031;19.802054;23.409378;17.626000;19.556000;16.990000;23.353000;Wide
00000000014033326102;2021-12-01;06:33:37;145287914237;3728;2;Succeeded;2.346452;2.346452;1.333048;Paper;8_pass_pinCure;Winder;0.891258;2.634367;3.238256;1.279011;0.882000;2.852000;2.778000;1.275000;Wide
00000000014041160469;2021-12-01;08:27:57;152147491317;3729;1;Succeeded;24.334682;24.334680;1.289346;Paper;8_pass;Winder;21.268082;34.234439;32.857772;50.249204;21.066000;34.884000;28.191000;50.128000;None
00000000014050089334;2021-12-01;10:25:28;159198008084;3730;1;Succeeded;46.679739;46.679734;1.514983;Canvas;4_pass;Winder;82.770008;92.752525;133.296286;113.841722;81.983000;94.514000;114.368000;113.568000;Wide
00000000014050188007;2021-12-01;10:42:48;160238409349;3731;1;Failed;29.834967;0.000000;1.514983;Canvas;4_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000014056012136;2021-12-01;11:57:48;164737990985;3732;1;Succeeded;29.834967;29.834967;1.514983;Canvas;4_pass;Winder;45.225861;49.311730;80.203087;66.736174;44.796000;50.248000;68.814000;66.576000;Wide
00000000014062425760;2021-12-01;13:29:16;170226041908;3733;1;Failed;23.489624;19.607444;1.289346;Paper;8_pass;Winder;19.672121;30.609533;29.168719;45.288315;19.485000;31.191000;25.026000;46.465000;None
00000000014063514533;2021-12-01;13:54:38;171747989654;3734;1;Succeeded;2.966551;2.966551;1.289346;Paper;8_pass;Winder;3.291888;6.345140;5.270204;9.852544;3.260000;6.465000;4.521000;10.108000;None
00000000014064090119;2021-12-01;14:09:38;172647533762;3735;1;Succeeded;1.486323;1.486323;1.289346;Paper;8_pass;Winder;1.461823;2.040746;1.751821;3.451769;1.447000;2.079000;1.503000;3.541000;None
