ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000013689978415;2021-11-20;11:59:04;956977169821;3590;1;Cancelled;7.967345;0.107442;1.563003;Paper;8_pass_pinCure;Winder;0.146424;0.146530;0.128080;0.237963;0.153000;0.141000;0.129000;0.295000;Wide
00000000013696098256;2021-11-20;13:38:42;962954508505;3596;1;Succeeded;8.641461;8.641461;1.332992;Paper;8_pass_pinCure;Winder;15.801112;20.606384;22.577185;16.028252;16.546000;23.225000;22.809000;19.870000;Wide
00000000013716863054;2021-11-21;12:55:07;1046737798685;3597;1;Succeeded;44.152947;44.152945;1.289389;Paper;8_pass;Winder;45.587044;72.199748;71.128880;97.451480;47.738000;81.376000;82.665000;120.810000;None
00000000013731471894;2021-11-22;07:41:11;1114300514872;3598;1;Succeeded;30.570932;30.570932;1.289389;Paper;8_pass;Winder;36.346733;53.806878;52.892501;83.336686;38.062000;60.645000;61.471000;103.312000;None
00000000013732574690;2021-11-22;07:51:57;1114946514889;3598;2;Succeeded;2.685965;2.685965;1.289389;Paper;8_pass;Winder;7.774363;13.078041;1.821084;9.367645;8.141000;14.740000;2.116000;11.613000;None
00000000013733501093;2021-11-22;08:00:05;1115434011047;3598;3;Failed;2.685965;2.307503;1.289389;Paper;8_pass;Winder;6.373211;11.235191;1.482619;9.189178;6.674000;12.663000;1.723000;11.391000;None
00000000013735444456;2021-11-22;09:04:26;1119294915960;3604;0;Succeeded;0.169333;0.169333;0.762000;Paper;8_pass;Winder;0.106107;0.101436;0.099714;0.100570;0.111000;0.114000;0.115000;0.124000;None
00000000013735516772;2021-11-22;09:05:47;1119376541371;3605;0;Succeeded;0.169333;0.169333;0.762000;Paper;4_pass;Winder;0.106075;0.101192;0.099691;0.100550;0.111000;0.114000;0.115000;0.124000;None
00000000013735926043;2021-11-22;09:10:57;1119686013253;3606;0;Succeeded;0.723307;0.723307;1.104900;Paper;8_pass_pinCure;Winder;1.609337;1.979771;2.030867;1.294887;1.685000;2.231000;2.360000;1.605000;None
00000000013736313658;2021-11-22;09:15:38;1119967336574;3607;1;Succeeded;0.676063;0.676063;1.289389;Paper;8_pass;Winder;1.881051;3.256407;0.440412;2.663843;1.969000;3.670000;0.511000;3.302000;None
00000000013736485633;2021-11-22;09:18:20;1120129335520;3607;2;Succeeded;0.676063;0.676063;1.289389;Paper;8_pass;Winder;1.881675;3.253861;0.440090;2.662440;1.970000;3.667000;0.511000;3.300000;None
00000000013743772452;2021-11-22;10:43:24;1125233204692;3608;1;Succeeded;19.249051;19.249051;1.289389;Paper;8_pass;Winder;22.226253;32.642923;24.702544;37.446824;23.275000;36.791000;28.709000;46.422000;None
00000000013744098957;2021-11-22;10:47:39;1125488204719;3608;2;Succeeded;1.057063;1.057063;1.289389;Paper;8_pass;Winder;2.706355;3.566032;0.505273;2.680819;2.834000;4.019000;0.587000;3.323000;None
00000000013744101128;2021-11-22;10:47:43;1125492127485;3608;3;Failed;1.346031;0.000000;1.289389;Paper;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;None
00000000013744652607;2021-11-22;10:55:06;1125934924020;3609;1;Succeeded;1.346031;1.346031;1.289389;Paper;8_pass;Winder;5.029829;6.585954;0.402370;4.748908;5.267000;7.423000;0.467000;5.887000;None
00000000013744955221;2021-11-22;11:04:15;1126483811255;3610;0;Succeeded;0.459824;0.459824;0.414528;Monomeric Vinyl;Other;Freefall;0.152139;0.149567;0.152165;0.163990;0.159000;0.168000;0.176000;0.203000;None
