ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000003039846706;2021-01-14;01:53:11;1286165220893;804;1;Succeeded;8.715925;8.715925;1.479973;Canvas;8_pass;Winder;13.820206;14.493100;17.875458;20.154109;15.587000;17.645000;18.653000;19.378000;Wide
00000000003040527017;2021-01-14;02:02:54;1286748193128;805;1;Succeeded;1.620181;1.620181;1.479973;Canvas;8_pass;Winder;2.129792;2.292046;4.010079;2.960527;2.402000;2.790000;4.184000;2.846000;Wide
00000000003041605504;2021-01-14;02:36:39;1288773281599;806;1;Succeeded;2.444200;2.444200;1.479973;Canvas;8_pass;Winder;3.894594;3.551750;3.904309;5.266454;4.392000;4.324000;4.074000;5.063000;Wide
00000000003045814861;2021-01-14;03:31:44;1292078217971;807;1;Succeeded;8.952611;8.952611;1.479973;Paper;8_pass_pinCure;Winder;20.014493;21.690716;20.495279;17.943892;22.574000;26.408000;21.386000;17.253000;Wide
00000000003047320589;2021-01-14;03:50:02;1293175939637;808;1;Succeeded;3.092238;3.092238;1.479973;Paper;8_pass_pinCure;Winder;6.056080;5.957154;5.638235;5.528784;6.830000;7.252000;5.883000;5.315000;Wide
00000000003049832374;2021-01-14;04:33:11;1295764734351;809;1;Succeeded;5.184352;5.184352;1.479973;Paper;8_pass_pinCure;Winder;15.335251;16.912873;14.405135;30.737255;17.296000;20.591000;15.031000;29.553000;Wide
00000000003071403033;2021-01-14;09:03:55;1312008468432;810;1;Succeeded;54.238186;54.238183;1.479973;Canvas;8_pass;Winder;84.842226;101.842058;142.528400;117.444109;95.693000;123.992000;148.728000;112.922000;Wide
00000000003072335845;2021-01-14;11:55:24;1322298008895;811;1;Succeeded;0.522139;0.522139;1.479973;Canvas;8_pass;Winder;0.643284;1.045918;1.186038;1.194345;0.725000;1.273000;1.237000;1.148000;Wide
00000000003072671150;2021-01-14;13:07:33;1326626022426;812;1;Failed;0.522139;0.000000;1.479973;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000003072958766;2021-01-14;13:14:42;1327055715257;813;1;Succeeded;0.522139;0.522139;1.479973;Canvas;8_pass;Winder;0.210589;0.186546;0.244125;0.358598;0.237000;0.227000;0.254000;0.344000;Wide
00000000003074751686;2021-01-14;22:31:15;1360447739091;814;1;Succeeded;0.518202;0.518202;1.479973;Canvas;8_pass;Winder;0.330853;0.514142;0.638393;0.488780;0.373000;0.625000;0.666000;0.469000;Wide
00000000003074944188;2021-01-14;22:35:19;1360691515183;815;1;Succeeded;0.315172;0.315172;1.479973;Canvas;8_pass;Winder;0.049824;0.132811;0.316284;0.272909;0.056000;0.161000;0.330000;0.262000;Wide
00000000003086985852;2021-01-15;01:17:06;1370398247938;816;1;Succeeded;31.059797;31.059796;1.479973;Canvas;8_pass;Winder;50.941866;58.076086;73.606977;86.510634;57.457000;70.707000;76.808000;83.179000;Wide
00000000003098442331;2021-01-15;03:48:46;1379498293120;817;1;Succeeded;29.236501;29.236499;1.479973;Canvas;8_pass;Winder;50.460857;57.523055;69.521735;69.694915;56.914000;50.211000;72.545000;67.011000;Wide
00000000003104380070;2021-01-15;05:02:38;1383930463853;818;1;Succeeded;12.472966;12.472966;1.479973;Paper;8_pass_pinCure;Winder;24.186684;24.907170;23.149400;28.573597;27.280000;21.741000;24.156000;27.473000;Wide
00000000003104381291;2021-01-15;05:02:40;1383932481925;818;2;Failed;7.312533;0.000000;1.479973;Paper;8_pass_pinCure;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000003107852959;2021-01-15;05:42:29;1386320941820;819;1;Succeeded;7.312533;7.312533;1.479973;Paper;8_pass_pinCure;Winder;16.548486;18.850724;16.967625;17.994476;18.665000;16.454000;17.705000;17.301000;Wide
00000000003109512629;2021-01-15;06:02:28;1387519824730;820;1;Succeeded;3.412278;3.412278;1.479973;Paper;8_pass_pinCure;Winder;11.733993;12.363446;8.609832;20.037994;13.234000;10.792000;8.984000;19.266000;Wide
00000000003110044575;2021-01-15;07:01:06;1391038110180;821;1;Cancelled;3.228086;0.559096;1.479973;Canvas;8_pass;Winder;0.344576;0.581732;0.794918;0.619957;0.388000;0.507000;0.829000;0.596000;Wide
00000000003111391626;2021-01-15;07:26:05;1392537309865;822;1;Succeeded;3.228086;3.228086;1.479973;Canvas;8_pass;Winder;3.882273;5.400788;6.468315;9.173960;4.378000;4.714000;6.749000;8.820000;Wide
00000000003132157424;2021-01-15;11:48:35;1408286033016;823;1;Succeeded;52.557511;52.557508;1.479973;Canvas;8_pass;Winder;84.489478;99.233766;137.109762;116.405975;95.295000;86.621000;143.074000;111.924000;Wide
00000000003132608819;2021-01-15;12:04:46;1409258063769;824;1;Succeeded;0.874056;0.874056;1.479973;Canvas;8_pass;Winder;1.151581;1.530597;1.651446;2.021234;1.298000;1.336000;1.723000;1.943000;Wide
00000000003137049830;2021-01-15;13:17:52;1413643915177;825;1;Succeeded;11.233658;11.233658;1.479973;Canvas;8_pass;Winder;16.253858;16.952633;23.331361;21.118335;18.332000;14.797000;24.346000;20.305000;Wide
00000000003149205493;2021-01-18;02:40:32;1634599388680;826;1;Succeeded;6.212628;6.212628;1.330000;Paper;8_pass_pinCure;Winder;12.676976;12.050046;11.748180;14.455588;14.298000;10.518000;12.259000;13.899000;Wide
00000000003156845253;2021-01-18;04:07:40;1639827414467;827;1;Succeeded;16.182975;16.182975;1.330000;Paper;8_pass_pinCure;Winder;17.513014;21.340471;28.279298;17.730027;19.752000;18.628000;29.509000;17.047000;Wide
00000000003165988908;2021-01-18;05:49:08;1645915031203;828;1;Succeeded;19.263148;19.263148;1.330000;Paper;8_pass_pinCure;Winder;35.590872;37.390119;34.988384;44.302325;40.142000;32.637000;30.782000;42.596000;Wide
00000000003165989943;2021-01-18;05:49:10;1645916696616;828;2;Failed;8.712623;0.000000;1.330000;Paper;8_pass_pinCure;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000003170116076;2021-01-18;06:33:08;1648554338396;829;1;Succeeded;8.712623;8.712623;1.330000;Paper;8_pass_pinCure;Winder;26.445723;31.517731;26.024429;42.734939;29.828000;27.511000;22.896000;41.089000;Wide
00000000003176030249;2021-01-18;07:53:57;1653403776618;830;1;Succeeded;12.422717;12.422717;1.330000;Paper;8_pass_pinCure;Winder;23.762666;22.163899;26.841244;23.141562;26.801000;19.346000;23.614000;22.250000;Wide
00000000003198456361;2021-01-18;12:25:03;1669669436697;831;1;Succeeded;57.208759;57.208755;1.479973;Canvas;8_pass;Winder;104.417445;112.974033;138.584921;151.228478;117.772000;98.615000;121.927000;135.712000;Wide
00000000003198526327;2021-01-18;12:37:09;1670395349910;832;1;Failed;51.919759;0.000000;1.479973;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000003219363279;2021-01-18;16:39:44;1684950494476;833;1;Succeeded;51.919759;51.919756;1.479973;Canvas;8_pass;Winder;78.932843;87.547376;109.212030;113.646365;89.028000;76.420000;96.084000;101.986000;Wide
00000000003243130210;2021-01-19;03:40:22;1724586938673;834;1;Succeeded;56.729969;56.729965;1.479973;Canvas;8_pass;Winder;81.065461;94.192554;133.146303;111.721120;91.433000;82.220000;117.142000;100.258000;Wide
00000000003243169551;2021-01-19;03:44:27;1724831804490;835;1;Failed;56.787627;0.000000;1.479973;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000003267471852;2021-01-19;08:08:59;1740704352396;836;1;Succeeded;56.787627;56.787623;1.479973;Canvas;8_pass;Winder;102.004425;107.031341;148.117117;120.132979;87.805000;93.427000;130.313000;107.807000;Wide
00000000003267508630;2021-01-19;08:12:45;1740930159861;837;1;Failed;8.031734;0.000000;1.265005;Heavy Paper;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000003270598361;2021-01-19;08:49:40;1743144552979;838;1;Succeeded;8.031734;8.031734;1.265005;Heavy Paper;8_pass;Winder;5.044729;12.887026;9.673161;49.737218;4.342000;11.249000;8.510000;44.634000;Wide
00000000003272545721;2021-01-19;09:49:17;1746722124135;844;1;Succeeded;0.442087;0.442087;1.265005;Heavy Paper;8_pass;Winder;0.387876;0.772406;0.699413;1.203560;0.333000;0.674000;0.615000;1.080000;Wide
00000000003277473339;2021-01-19;11:13:23;1751767691982;845;1;Succeeded;11.812736;11.812736;1.479973;Canvas;8_pass;Winder;17.705773;19.538221;32.794508;27.190916;15.241000;17.054000;28.852000;24.401000;Wide
00000000003277687638;2021-01-19;11:15:51;1751915692647;845;2;Succeeded;0.535136;0.535136;1.479973;Canvas;8_pass;Winder;0.461455;0.634895;1.094672;1.528595;0.397000;0.554000;0.963000;1.371000;Wide
00000000003277985652;2021-01-19;11:19:16;1752120692155;845;3;Succeeded;0.742103;0.742103;1.479973;Canvas;8_pass;Winder;1.428843;1.708770;3.420445;2.634951;1.229000;1.491000;3.009000;2.364000;Wide
00000000003278243058;2021-01-19;11:22:12;1752296691724;845;4;Succeeded;0.642112;0.642112;1.479973;Canvas;8_pass;Winder;0.669454;0.705229;0.853327;0.509610;0.576000;0.615000;0.750000;0.457000;Wide
00000000003289526755;2021-01-19;13:29:42;1759946691576;845;5;Succeeded;27.763682;27.763681;1.479973;Canvas;8_pass;Winder;53.007925;55.841386;73.899108;71.404960;45.629000;48.743000;65.016000;64.078000;Wide
00000000003298496517;2021-01-19;15:11:05;1766029577258;849;1;Succeeded;17.585140;17.585140;1.330000;Paper;8_pass_pinCure;Winder;31.237385;34.112742;38.258421;38.902163;26.889000;29.777000;33.659000;34.910000;Wide
00000000003307125155;2021-01-19;23:43:29;1796773159860;850;1;Succeeded;17.223655;17.223655;1.265005;Heavy Paper;8_pass;Winder;13.004399;19.305197;19.299537;34.715557;11.194000;16.851000;16.979000;31.153000;Wide
00000000003310788377;2021-01-20;00:28:06;1799449413124;851;1;Failed;9.992741;9.650475;1.265005;Heavy Paper;8_pass;Winder;5.555296;9.391204;9.022603;20.599315;4.781000;8.197000;7.938000;18.485000;Wide
00000000003311342519;2021-01-20;00:43:45;1800388711889;852;1;Succeeded;1.152186;1.152186;1.265005;Heavy Paper;8_pass;Winder;1.175381;0.939078;1.207458;1.179498;1.011000;0.819000;1.062000;1.058000;Wide
00000000003311345726;2021-01-20;00:43:51;1800394926514;852;2;Failed;7.772273;0.000000;1.265005;Heavy Paper;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000003314284043;2021-01-20;01:17:48;1802432243873;853;1;Succeeded;7.772273;7.772273;1.265005;Heavy Paper;8_pass;Winder;7.899020;13.695736;13.970602;19.765591;6.799000;11.955000;12.291000;17.737000;Wide
00000000003318923006;2021-01-20;02:12:13;1805696386781;854;1;Succeeded;12.422717;12.422716;1.265005;Heavy Paper;8_pass;Winder;8.816235;18.334870;24.431452;34.158816;7.589000;16.004000;21.494000;30.654000;Wide
