ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000013941126948;2021-11-28;06:15:10;500258892257;3703;1;Failed;28.420272;0.376301;1.289389;Paper;8_pass;Winder;0.200893;0.411435;0.398436;0.908541;0.248000;0.445000;0.448000;0.906000;None
00000000013942329531;2021-11-28;06:44:08;501997314209;3704;1;Failed;28.420272;3.575219;1.289389;Paper;8_pass;Winder;2.980767;5.197306;5.102449;9.258473;3.689000;5.627000;5.739000;9.236000;None
00000000013942399175;2021-11-28;06:54:30;502618423558;3705;1;Failed;28.420272;0.000000;1.289389;Paper;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;None
00000000013942477328;2021-11-28;07:03:21;503150049828;3706;1;Failed;28.420272;0.000000;1.289389;Paper;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;None
