ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000001821723708;2020-12-18;00:03:10;2375009000;470;1;Succeeded;2.862368;2.862368;1.264920;Heavy Paper;8_pass;Winder;2.428345;3.343935;4.163188;5.722563;2.152000;3.187000;4.217000;5.788000;Wide
00000000001825300021;2020-12-18;00:52:45;5350086210;471;1;Succeeded;10.232602;10.232601;1.264920;Heavy Paper;8_pass;Winder;7.753744;12.956395;14.971978;18.338565;6.872000;12.348000;15.168000;18.551000;Wide
00000000001827732974;2020-12-18;01:28:18;7482726139;472;1;Succeeded;6.802543;6.802543;1.264920;Heavy Paper;8_pass;Winder;7.138059;10.550817;13.840543;23.787867;6.326000;10.055000;14.021000;24.063000;Wide
00000000001830360858;2020-12-18;02:07:09;9813783901;473;1;Succeeded;7.452741;7.452741;1.264920;Heavy Paper;8_pass;Winder;6.231498;9.212626;9.696343;16.554796;5.522000;8.780000;9.823000;16.746000;Wide
00000000001832083301;2020-12-18;02:33:19;11383499908;474;1;Succeeded;4.802420;4.802420;1.264920;Heavy Paper;8_pass;Winder;2.850079;4.550842;3.716195;8.976974;2.526000;4.337000;3.764000;9.081000;Wide
00000000001835589834;2020-12-18;03:28:00;14664581133;475;1;Succeeded;10.022628;10.022628;1.264920;Heavy Paper;8_pass;Winder;9.524113;12.702335;13.212679;21.449759;8.441000;12.106000;13.385000;21.698000;Wide
00000000001837988099;2020-12-18;04:04:29;16853347039;476;1;Succeeded;6.802543;6.802543;1.264920;Heavy Paper;8_pass;Winder;7.449314;10.134886;8.391564;23.440809;6.602000;9.659000;8.501000;23.712000;Wide
00000000001838161882;2020-12-18;04:12:39;17344117475;477;1;Cancelled;8.032538;0.220387;1.264920;Heavy Paper;8_pass;Winder;0.166824;0.344488;0.327660;0.466023;0.147000;0.328000;0.331000;0.471000;Wide
00000000001841013551;2020-12-18;04:51:52;19696552017;478;1;Succeeded;8.032538;8.032538;1.264920;Heavy Paper;8_pass;Winder;5.585256;11.605457;12.778037;15.037962;4.950000;11.061000;12.945000;15.212000;Wide
00000000001841344382;2020-12-18;04:58:42;20107148454;479;1;Succeeded;0.742103;0.742103;1.264920;Heavy Paper;8_pass;Winder;0.447503;3.288030;3.002533;1.136474;0.396000;3.133000;3.041000;1.149000;Wide
00000000001841347320;2020-12-18;04:58:48;20113140772;479;2;Failed;0.542121;0.000000;1.264920;Heavy Paper;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000001841597539;2020-12-18;05:02:46;20350442549;480;1;Succeeded;0.542121;0.542121;1.264920;Heavy Paper;8_pass;Winder;0.245882;0.504645;0.564378;1.108262;0.217000;0.480000;0.571000;1.121000;Wide
00000000001843576999;2020-12-18;05:31:14;22058616057;481;1;Succeeded;5.593630;5.593630;1.264920;Heavy Paper;8_pass;Winder;5.491428;8.603208;7.508970;14.535041;4.867000;8.199000;7.607000;14.703000;Wide
00000000001847564819;2020-12-18;07:39:49;29773661806;482;1;Succeeded;9.832975;9.832975;1.264920;Heavy Paper;8_pass;Winder;7.697110;13.226674;13.140475;22.213409;6.821000;12.606000;13.312000;22.471000;Wide
00000000001849403815;2020-12-18;08:27:15;32619108647;483;1;Failed;13.642975;4.725754;1.264920;Heavy Paper;8_pass;Winder;3.627926;5.047832;6.016137;7.337999;3.215000;4.811000;6.094000;7.423000;Wide
00000000001850906552;2020-12-18;10:48:55;41119575510;484;1;Cancelled;25.009814;4.544116;1.474978;Canvas;4_pass;Winder;7.369492;7.904374;10.186981;8.999362;6.531000;7.533000;10.320000;9.103000;Wide
00000000001851830137;2020-12-18;11:09:04;42328807763;485;1;Cancelled;18.975874;4.586619;1.474978;Canvas;4_pass;Winder;5.900378;6.211672;8.274575;6.817376;5.229000;5.920000;8.382000;6.896000;Wide
00000000001852885963;2020-12-18;11:30:58;43642223383;486;1;Cancelled;25.871805;5.238849;1.474978;Canvas;4_pass;Winder;8.439906;8.849998;11.646916;11.337432;7.480000;8.434000;11.799000;11.468000;Wide
00000000001853456150;2020-12-18;11:52:19;44923307322;487;1;Cancelled;26.733796;2.440573;1.474978;Canvas;4_pass;Winder;3.778002;4.561511;5.709618;6.178160;3.348000;4.347000;5.784000;6.249000;Wide
00000000001854033189;2020-12-18;12:08:31;45895582371;488;1;Cancelled;22.423840;2.672010;1.474978;Canvas;4_pass;Winder;3.945886;4.804318;6.055875;6.667980;3.497000;4.578000;6.135000;6.745000;Wide
00000000001855365078;2020-12-18;12:38:15;47679486730;489;1;Cancelled;40.471937;6.669546;1.474978;Canvas;4_pass;Winder;10.335656;12.523566;15.927861;19.048489;9.160000;11.936000;16.136000;19.269000;Wide
00000000001859517438;2020-12-18;13:43:45;51609047845;490;1;Succeeded;11.217952;11.217952;1.474978;Canvas;8_pass;Winder;16.837484;20.070594;25.372365;27.882147;14.923000;19.129000;25.704000;28.205000;Wide
00000000001859520572;2020-12-18;13:43:51;51615295875;490;2;Failed;29.266049;0.000000;1.474978;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000001869894858;2020-12-18;16:00:08;59792351492;491;1;Succeeded;29.266049;29.266048;1.474978;Canvas;8_pass;Winder;50.081724;58.912190;69.230951;70.984930;44.387000;56.149000;70.137000;71.808000;Wide
00000000001879504647;2020-12-18;18:20:39;68222886352;492;1;Succeeded;26.835862;26.835861;1.225000;Canvas;8_pass;Winder;44.951276;46.419069;59.358202;61.327101;39.840000;44.242000;60.135000;62.038000;Wide
00000000001890324459;2020-12-18;23:12:08;85711336700;493;1;Succeeded;26.724906;26.724905;1.474978;Canvas;8_pass;Winder;44.072320;50.727776;63.925344;64.063255;39.061000;48.348000;64.762000;64.806000;Wide
00000000001899792060;2020-12-19;01:26:04;93747154347;494;1;Succeeded;26.567934;26.567933;1.474978;Canvas;8_pass;Winder;48.059118;52.886074;69.593109;66.010132;42.594000;50.405000;70.504000;66.775000;Wide
00000000001900310906;2020-12-19;01:41:57;94700817186;495;1;Cancelled;26.498762;1.123611;1.474978;Canvas;8_pass;Winder;2.275623;2.374786;3.384717;3.447715;2.016000;2.263000;3.429000;3.487000;Wide
00000000001901380283;2020-12-19;02:01:26;95869864945;496;1;Cancelled;26.498762;2.795651;1.474978;Canvas;8_pass;Winder;5.303274;5.707576;9.019822;9.039774;4.700000;5.439000;9.137000;9.144000;Wide
00000000001901380290;2020-12-19;02:01:26;95869865040;496;2;Cancelled;16.389900;0.000000;1.474978;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000001910913073;2020-12-19;04:09:05;103528097334;497;1;Succeeded;26.658951;26.658950;1.324991;Canvas;8_pass;Winder;38.551942;39.360969;53.446459;64.768055;34.168000;37.514000;54.146000;65.519000;Wide
00000000001911733728;2020-12-19;04:27:13;104616072231;498;1;Cancelled;23.285831;2.048341;1.324991;Canvas;8_pass;Winder;4.148824;3.013020;2.712013;5.253522;3.677000;2.871000;2.747000;5.314000;Wide
00000000001912517975;2020-12-19;04:43:59;105622135127;499;1;Cancelled;23.285831;1.983825;1.324991;Canvas;8_pass;Winder;4.114815;2.966257;2.657977;5.242782;3.646000;2.827000;2.692000;5.303000;Wide
00000000001919585108;2020-12-19;06:28:38;111901478010;500;1;Cancelled;23.285831;19.887013;1.474978;Canvas;8_pass;Winder;32.831270;35.493989;47.618187;57.056840;29.098000;33.829000;42.584000;57.718000;Wide
00000000001921172758;2020-12-19;06:55:54;113537136252;501;1;Succeeded;4.322022;4.322022;1.225000;Canvas;8_pass;Winder;6.400002;6.339401;8.715702;14.039436;5.672000;6.042000;7.794000;14.202000;Wide
00000000001921434145;2020-12-19;07:11:30;114473434028;502;1;Succeeded;0.417068;0.417068;1.225000;Canvas;8_pass;Winder;0.349081;0.353375;0.442140;0.572244;0.309000;0.336000;0.395000;0.578000;Wide
00000000001922989926;2020-12-19;08:22:40;118742777534;503;1;Cancelled;26.969678;3.575219;1.474978;Canvas;8_pass;Winder;6.752369;9.033707;8.264471;11.830233;5.984000;8.610000;7.390000;11.967000;Wide
00000000001923977363;2020-12-19;08:57:18;120820464483;504;1;Cancelled;26.733796;2.274147;1.324991;Canvas;8_pass;Winder;3.913858;4.184605;4.469052;3.549965;3.468000;3.988000;3.996000;3.591000;Wide
00000000001933586400;2020-12-19;11:12:41;128943788479;505;1;Succeeded;26.733796;26.733795;1.474978;Canvas;8_pass;Winder;44.586849;54.098930;67.887321;65.596665;45.683000;51.561000;60.711000;66.357000;Wide
00000000001941711493;2020-12-19;13:15:08;136290725435;506;1;Succeeded;22.690878;22.690877;1.474978;Canvas;8_pass;Winder;35.905193;45.265653;52.362531;55.888376;36.788000;43.142000;46.827000;53.339000;Wide
00000000001945090606;2020-12-19;14:10:05;139587713040;507;1;Succeeded;17.726872;17.726872;1.474978;Canvas;4_pass;Winder;33.695529;41.579786;52.497157;59.051693;34.524000;39.629000;46.948000;56.358000;Wide
00000000001945120129;2020-12-19;14:10:55;139637713061;507;2;Succeeded;0.366141;0.366139;1.474978;Canvas;4_pass;Winder;0.135272;0.203572;0.366416;0.356850;0.138000;0.194000;0.327000;0.340000;Wide
00000000001946812284;2020-12-19;14:34:30;141052738074;508;1;Succeeded;4.659503;4.659503;1.474978;Canvas;8_pass;Winder;4.674678;5.328851;7.913943;7.742685;4.789000;5.078000;7.077000;7.389000;Wide
00000000001954399503;2020-12-20;07:41:10;202651013539;509;1;Succeeded;27.135878;27.135878;1.474978;Canvas;4_pass;Winder;48.929397;53.291644;77.546245;72.666541;50.133000;50.792000;69.349000;69.352000;Wide
00000000001959603210;2020-12-20;09:04:04;207624972607;510;1;Succeeded;26.994019;26.994002;1.474978;Canvas;4_pass;Winder;43.621258;48.441726;69.919231;53.316406;44.694000;46.169000;62.528000;50.885000;Wide
00000000001964140316;2020-12-20;10:14:49;211870247345;511;1;Succeeded;24.353986;24.353986;1.474978;Canvas;4_pass;Winder;44.635016;48.862363;67.215657;62.157003;45.733000;46.570000;60.110000;59.322000;Wide
00000000001969381422;2020-12-20;11:44:06;217227211952;512;1;Succeeded;26.645616;26.645616;1.474978;Canvas;4_pass;Winder;35.184648;42.024761;60.454613;51.619786;36.050000;40.053000;54.064000;49.265000;Wide
00000000001975956875;2020-12-20;21:23:13;251973595860;513;1;Succeeded;26.535930;26.535930;1.474978;Canvas;4_pass;Winder;40.059287;45.247293;63.814665;51.502083;41.044000;43.125000;57.069000;49.153000;Wide
00000000001980932118;2020-12-20;22:35:47;256327442064;514;1;Succeeded;26.184183;26.184183;1.474978;Canvas;4_pass;Winder;41.257470;50.613175;67.605149;57.973254;42.272000;48.239000;60.459000;55.329000;Wide
00000000001986135510;2020-12-20;23:54:38;261058325769;515;1;Succeeded;26.815415;26.815405;1.474978;Canvas;4_pass;Winder;52.029520;57.684555;77.173706;77.133837;53.309000;55.584000;69.016000;73.616000;Wide
