ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000003892088664;2021-01-29;09:54:30;686638898020;965;2;Succeeded;0.622131;0.622130;1.484969;Canvas;8_pass;Winder;0.543872;1.267979;2.484414;1.401255;0.481000;1.132000;2.214000;1.470000;Wide
00000000003892523073;2021-01-29;10:17:35;688023853829;966;1;Succeeded;0.656124;0.656124;1.264962;Heavy Paper;8_pass;Winder;0.437713;0.807235;0.734403;1.829324;0.387000;0.721000;0.654000;1.919000;Wide
00000000003895292771;2021-01-29;12:30:13;695982316304;967;1;Succeeded;4.884293;4.884293;1.264962;Heavy Paper;8_pass;Winder;1.304455;1.926068;1.879967;0.740891;1.229000;1.720000;1.675000;0.777000;Wide
00000000003916327298;2021-02-01;00:41:39;912663871542;968;1;Succeeded;27.202934;27.202933;1.484969;Canvas;8_pass;Winder;45.268771;54.817159;65.582589;72.090853;42.665000;51.802000;58.466000;75.644000;Wide
00000000003927167977;2021-02-01;04:04:03;924806880207;969;1;Succeeded;23.784941;23.784940;1.484969;Canvas;8_pass;Winder;36.243987;44.332082;56.240616;60.124693;34.159000;41.893000;50.138000;63.088000;Wide
00000000003927229637;2021-02-01;04:11:13;925236762500;970;1;Failed;15.683018;0.000000;1.484884;Paper;8_pass_pinCure;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000003935753597;2021-02-01;05:34:26;930229787478;971;1;Succeeded;16.353070;16.353070;1.335024;Paper;8_pass_pinCure;Winder;22.559670;25.309580;26.764834;28.109364;21.262000;23.917000;23.860000;29.495000;Wide
00000000003943163533;2021-02-01;06:50:11;934775407211;972;1;Succeeded;14.642888;14.642888;1.335024;Paper;8_pass_pinCure;Winder;29.104973;29.556769;27.642813;30.554074;27.431000;27.931000;24.643000;32.060000;Wide
00000000003953047661;2021-02-01;08:22:51;940335407309;972;2;Succeeded;19.360303;19.360303;1.335024;Paper;8_pass_pinCure;Winder;37.132878;28.784748;58.803336;30.444567;34.997000;27.201000;52.423000;31.945000;Wide
00000000003962613396;2021-02-01;10:16:55;947179189055;973;1;Succeeded;23.253912;23.253912;1.484969;Canvas;8_pass;Winder;34.526647;41.758693;57.762328;52.754017;32.541000;39.461000;51.495000;55.354000;Wide
