ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000000155761132;2020-11-20;23:40:59;2252555602;83;1;Succeeded;1.272159;1.272159;1.281853;Heavy Paper;8_pass;Winder;1.022284;1.320774;1.059356;2.367687;1.093000;1.413000;1.133000;2.533000;Normal
00000000000156057429;2020-11-20;23:50:04;2797805281;84;1;Succeeded;0.642112;0.642112;1.281853;Heavy Paper;8_pass;Winder;0.146436;0.799773;0.840505;1.414765;0.156000;0.855000;0.899000;1.513000;Normal
00000000000158200359;2020-11-21;00:19:43;4577129082;85;1;Succeeded;6.312535;6.312535;1.281853;Heavy Paper;8_pass;Winder;5.357335;7.360997;9.049656;11.199258;5.732000;7.876000;9.683000;11.983000;Normal
00000000000158658352;2020-11-21;00:42:08;5921979047;86;1;Cancelled;14.884358;1.914158;1.334982;Canvas;4_pass;Winder;3.302343;3.741851;4.385106;4.197889;3.533000;4.003000;4.692000;4.491000;Wide
00000000000158721414;2020-11-21;00:43:49;6023192831;87;1;Cancelled;14.884358;0.147250;1.334982;Canvas;4_pass;Winder;0.362332;0.382459;0.300163;0.378278;0.387000;0.409000;0.321000;0.404000;Wide
00000000000159255459;2020-11-21;01:00:47;7040311674;88;1;Cancelled;14.884358;2.608467;1.334982;Canvas;4_pass;Winder;4.412926;4.961303;6.012999;5.536681;4.721000;5.308000;6.433000;5.924000;Wide
00000000000161936696;2020-11-21;01:50:56;10049609978;89;1;Succeeded;14.884358;14.884358;1.484969;Canvas;4_pass;Winder;24.070200;27.145371;33.664791;29.774461;25.755000;29.045000;36.021000;31.858000;Wide
00000000000163413166;2020-11-21;02:31:37;12490906508;90;1;Succeeded;3.958378;3.958378;1.281853;Heavy Paper;8_pass;Winder;4.000708;5.043367;3.964792;8.492246;4.280000;5.396000;4.242000;9.086000;Normal
00000000000163675245;2020-11-21;02:37:19;12832511009;91;1;Succeeded;0.582126;0.582126;1.281853;Heavy Paper;8_pass;Winder;0.231635;0.376195;0.352837;0.553463;0.247000;0.402000;0.377000;0.592000;Normal
00000000000164405588;2020-11-21;04:21:01;19054207810;92;1;Succeeded;0.642112;0.642112;1.281853;Heavy Paper;8_pass;Winder;0.677030;0.826939;1.784498;0.723805;0.724000;0.884000;1.909000;0.774000;Normal
00000000000165508334;2020-11-21;04:36:14;19967824899;93;1;Succeeded;3.162300;3.162300;1.281853;Heavy Paper;8_pass;Winder;2.077927;4.399601;4.285182;8.050715;2.223000;4.707000;4.585000;8.614000;Normal
00000000000166427706;2020-11-21;06:40:33;27426833908;94;1;Succeeded;0.932138;0.932138;1.281853;Heavy Paper;8_pass;Winder;0.829625;1.513870;1.016694;0.946143;0.887000;1.619000;1.087000;1.012000;Normal
00000000000171638043;2020-11-21;09:18:42;36915431820;95;1;Succeeded;27.295814;27.295814;1.484969;Canvas;4_pass;Winder;44.491905;49.194330;60.396232;49.197063;47.606000;52.637000;64.623000;52.640000;Wide
00000000000175220363;2020-11-21;11:03:00;43173513287;96;1;Succeeded;18.614856;18.614851;1.484969;Canvas;4_pass;Winder;29.940209;34.334952;42.661739;35.026485;32.036000;36.738000;45.648000;37.478000;Wide
00000000000177138661;2020-11-21;11:54:48;46281373795;97;1;Succeeded;5.112808;5.112808;1.484969;Canvas;8_pass;Winder;6.767715;6.932442;9.530642;7.204865;7.241000;7.417000;10.197000;7.709000;Wide
00000000000190379472;2020-11-22;13:06:54;137005721793;98;1;Succeeded;27.575976;27.575974;1.454954;Canvas;8_pass;Winder;43.427510;48.177385;62.705529;57.004190;46.467000;51.549000;67.094000;60.994000;Wide
00000000000199560042;2020-11-22;15:22:51;145162184790;99;1;Succeeded;27.046005;27.046003;1.484969;Canvas;8_pass;Winder;40.037097;49.236822;64.560217;51.360262;42.839000;52.683000;69.079000;54.472000;Wide
00000000000209735219;2020-11-22;22:36:19;171169838285;100;1;Succeeded;26.794841;26.794840;1.484969;Canvas;8_pass;Winder;47.297285;56.255263;73.583224;64.822244;50.608000;60.193000;78.734000;68.750000;Wide
00000000000218890612;2020-11-23;01:04:14;180044828681;101;1;Succeeded;26.673429;26.673428;1.484969;Canvas;8_pass;Winder;48.149558;54.182684;75.797523;63.526083;51.520000;57.975000;81.103000;67.375000;Wide
00000000000228105279;2020-11-23;03:22:50;188360030627;102;1;Succeeded;26.904950;26.904949;1.484969;Canvas;8_pass;Winder;50.823890;54.279348;80.424736;60.770797;54.381000;58.078000;80.119000;64.453000;Wide
00000000000234123446;2020-11-23;04:54:22;193852287320;103;1;Succeeded;17.544330;17.544330;1.484969;Canvas;8_pass;Winder;33.593870;35.646968;44.591357;35.260738;35.945000;38.142000;44.421000;37.397000;Wide
00000000000235975205;2020-11-23;06:06:16;198166116276;104;1;Succeeded;9.122579;9.122572;1.484969;Canvas;4_pass;Winder;17.175376;18.408067;25.048123;18.868537;18.377000;19.696000;24.952000;20.011000;Wide
00000000000239161210;2020-11-23;09:29:58;210387862832;105;1;Succeeded;7.212415;7.212415;1.281853;Heavy Paper;8_pass;Winder;5.758317;10.092882;8.133174;19.772036;6.161000;10.799000;8.102000;20.970000;Normal
00000000000247735267;2020-11-23;11:28:03;217472262238;106;1;Succeeded;25.843992;25.843991;1.281853;Heavy Paper;8_pass;Winder;25.006874;32.781289;25.061754;38.369672;26.757000;35.075000;24.966000;40.694000;Normal
00000000000262489292;2020-11-23;14:47:26;229435546250;107;1;Succeeded;44.334726;44.334726;1.281853;Heavy Paper;8_pass;Winder;40.878060;67.833286;61.210379;105.029482;43.739000;72.581000;60.977000;111.394000;Normal
00000000000263149453;2020-11-23;14:55:43;229932545890;107;2;Succeeded;2.012146;2.012146;1.281853;Heavy Paper;8_pass;Winder;1.225260;1.608276;0.817526;3.985731;1.311000;1.720000;0.814000;4.227000;Normal
00000000000263298448;2020-11-23;14:58:22;230091545909;107;3;Succeeded;0.642112;0.642110;1.281853;Heavy Paper;8_pass;Winder;0.298565;0.864048;0.424010;4.109935;0.319000;0.924000;0.422000;4.358000;Normal
00000000000292750308;2020-11-23;21:30:20;253608880926;108;1;Succeeded;89.119498;89.119493;1.281853;Heavy Paper;8_pass;Winder;246.193083;276.026385;116.198885;350.074253;263.426000;280.249000;115.757000;371.288000;Normal
00000000000293157612;2020-11-23;21:45:29;254518277236;109;1;Succeeded;1.734270;1.734261;1.484969;Canvas;4_pass;Winder;2.405785;3.347688;3.573575;4.056302;2.574000;3.398000;3.559000;4.302000;Wide
00000000000303382673;2020-11-24;01:11:03;266851424103;110;1;Succeeded;56.819673;56.819662;1.484969;Canvas;4_pass;Winder;104.880495;127.169084;161.945986;155.984808;112.222000;129.114000;161.330000;165.437000;Wide
00000000000313068114;2020-11-24;03:40:49;275837714154;111;1;Succeeded;54.794065;54.794065;1.484969;Canvas;4_pass;Winder;101.629238;120.284929;149.733390;149.635212;97.594000;122.125000;149.164000;152.627000;Wide
00000000000322527754;2020-11-24;06:07:47;284655368147;112;1;Succeeded;53.457517;53.457517;1.484969;Canvas;4_pass;Winder;91.753118;103.330699;125.172125;126.433680;88.110000;104.911000;124.696000;128.962000;Wide
