ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000002777270109;2021-01-08;13:11:36;808479407434;735;0;Succeeded;0.169333;0.169333;0.762000;Canvas;4_pass;Winder;0.106036;0.101840;0.099608;0.101169;0.101000;0.094000;0.104000;0.097000;Wide
00000000002777685276;2021-01-08;13:16:30;808773764469;736;0;Succeeded;0.723307;0.723307;1.104900;Canvas;8_pass_pinCure;Winder;1.610317;1.987820;2.031319;1.300079;1.536000;1.840000;2.138000;1.249000;Wide
00000000002780117581;2021-01-08;14:44:58;814081335444;748;1;Succeeded;0.367030;0.367030;1.265005;Heavy Paper;8_pass;Winder;3.520865;0.005046;0.004702;0.113682;3.359000;0.004000;0.004000;0.109000;Wide
00000000002780176672;2021-01-08;14:46:29;814172335593;748;2;Succeeded;0.367030;0.367030;1.265005;Heavy Paper;8_pass;Winder;0.698210;0.590728;0.551609;3.472303;0.666000;0.547000;0.580000;3.336000;Wide
00000000002780295371;2021-01-08;14:48:40;814303901140;749;0;Succeeded;0.169333;0.169333;0.762000;Heavy Paper;8_pass;Winder;0.106047;0.101832;0.099735;0.101794;0.101000;0.094000;0.104000;0.097000;Wide
00000000002780362399;2021-01-08;14:49:48;814371502495;750;0;Succeeded;0.169333;0.169333;0.762000;Heavy Paper;4_pass;Winder;0.105990;0.101810;0.099663;0.101155;0.101000;0.094000;0.104000;0.097000;Wide
00000000002780739552;2021-01-08;14:54:43;814666278493;751;0;Succeeded;0.723307;0.723307;1.104900;Heavy Paper;8_pass_pinCure;Winder;1.610376;1.988937;2.031680;1.300060;1.536000;1.841000;2.138000;1.249000;Wide
00000000002780942450;2021-01-08;15:00:40;815023860203;752;1;Succeeded;0.367030;0.367030;1.265005;Heavy Paper;8_pass;Winder;0.000382;0.000382;3.041734;0.085915;0.000000;0.000000;3.201000;0.082000;Wide
00000000002781079478;2021-01-08;15:07:02;815406199375;753;0;Succeeded;0.169333;0.169333;0.762000;Heavy Paper;8_pass;Winder;0.106047;0.101838;0.099735;0.101790;0.101000;0.094000;0.104000;0.097000;Wide
00000000002781146753;2021-01-08;15:08:11;815474681987;754;0;Succeeded;0.169333;0.169333;0.762000;Heavy Paper;4_pass;Winder;0.105993;0.101811;0.099663;0.101143;0.101000;0.094000;0.104000;0.097000;Wide
00000000002781523515;2021-01-08;15:13:04;815767923031;755;0;Succeeded;0.723307;0.723307;1.104900;Heavy Paper;8_pass_pinCure;Winder;1.610391;1.988967;2.031615;1.300427;1.536000;1.841000;2.138000;1.249000;Wide
00000000002785639950;2021-01-09;06:19:41;870163083297;760;0;Succeeded;0.169333;0.169333;0.762000;Heavy Paper;8_pass;Winder;0.106063;0.101858;0.099738;0.101788;0.101000;0.094000;0.104000;0.097000;Wide
00000000002785712538;2021-01-09;06:21:05;870247712478;761;0;Succeeded;0.169333;0.169333;0.762000;Heavy Paper;4_pass;Winder;0.105996;0.101823;0.099666;0.101149;0.101000;0.094000;0.104000;0.097000;Wide
00000000002786115199;2021-01-09;06:26:00;870542221311;762;0;Succeeded;0.723307;0.723307;1.104900;Heavy Paper;8_pass_pinCure;Winder;1.610633;1.988042;2.031667;1.300167;1.536000;1.841000;2.138000;1.249000;Wide
00000000002788059106;2021-01-09;07:33:43;874605397066;768;0;Succeeded;0.169333;0.169333;0.762000;Heavy Paper;8_pass;Winder;0.106054;0.101840;0.099735;0.101805;0.101000;0.094000;0.104000;0.097000;Wide
00000000002788125968;2021-01-09;07:34:52;874674058594;769;0;Succeeded;0.169333;0.169333;0.762000;Heavy Paper;4_pass;Winder;0.106049;0.101790;0.099696;0.101195;0.101000;0.094000;0.104000;0.097000;Wide
00000000002788494698;2021-01-09;07:39:47;874969105586;770;0;Succeeded;0.723307;0.723307;1.104900;Heavy Paper;8_pass_pinCure;Winder;1.610671;1.988757;2.031564;1.300015;1.536000;1.841000;2.138000;1.249000;Wide
00000000002795569761;2021-01-09;09:34:45;881867174150;771;1;Failed;18.895356;18.650457;1.479973;Canvas;8_pass;Winder;26.336706;32.575389;44.567572;42.093696;25.130000;30.168000;46.911000;53.202000;Wide
00000000002795988957;2021-01-09;10:00:41;883422913853;772;1;Succeeded;0.618278;0.618278;1.479973;Canvas;8_pass;Winder;0.486917;0.985509;1.228313;1.572228;0.464000;0.912000;1.292000;1.987000;Wide
00000000002810796129;2021-01-10;22:16:59;1013998280057;773;1;Succeeded;25.168987;25.168986;1.479973;Canvas;8_pass;Winder;50.385842;53.185497;60.869562;65.329610;48.078000;49.255000;64.071000;82.570000;Wide
00000000002821168288;2021-01-11;00:27:34;1021833321102;774;1;Succeeded;26.797212;26.797212;1.479973;Canvas;8_pass;Winder;42.411396;48.747679;62.036475;64.181655;40.468000;45.145000;65.299000;81.119000;Wide
00000000002821758933;2021-01-11;00:34:29;1022248672939;774;2;Failed;11.797072;1.853225;1.479973;Canvas;8_pass;Winder;2.238596;3.053321;4.140949;3.776227;2.136000;2.827000;4.358000;4.772000;Wide
00000000002825818922;2021-01-11;01:37:58;1026057360224;775;1;Succeeded;10.480929;10.480929;1.479973;Canvas;8_pass;Winder;15.635346;18.717946;23.354782;26.646298;14.919000;17.334000;24.583000;33.678000;Wide
00000000002837137840;2021-01-11;07:37:44;1047642806193;776;1;Succeeded;27.024584;27.024583;1.479973;Canvas;8_pass;Winder;44.203011;47.061352;58.430455;52.114507;42.178000;43.583000;61.503000;65.867000;Wide
00000000002859354913;2021-01-11;12:29:34;1065152957287;777;1;Succeeded;57.068127;57.068124;1.479973;Canvas;8_pass;Winder;102.293124;112.249169;155.513882;144.579608;97.608000;136.663000;163.693000;182.734000;Wide
00000000002859391671;2021-01-11;12:33:28;1065386063187;778;1;Failed;3.602270;0.000000;1.479973;Paper;8_pass_pinCure;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000002861441399;2021-01-11;13:01:46;1067084189182;779;1;Succeeded;3.602270;3.602270;1.479973;Paper;8_pass_pinCure;Winder;2.919697;1.899455;3.199994;3.662564;2.785000;2.312000;3.368000;4.629000;Wide
00000000002883646617;2021-01-11;17:31:55;1083293412612;780;1;Succeeded;57.069524;57.069521;1.479973;Canvas;8_pass;Winder;118.187137;128.047646;180.263572;154.619047;112.774000;155.898000;189.745000;195.423000;Wide
00000000002907160006;2021-01-12;02:45:37;1116514868031;781;1;Succeeded;56.436302;56.436299;1.479973;Canvas;8_pass;Winder;97.901693;109.646080;150.969287;137.243226;93.417000;133.494000;158.910000;173.461000;Wide
00000000002907196792;2021-01-12;02:49:35;1116752283149;782;1;Failed;10.723626;0.000000;1.479973;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000002911467994;2021-01-12;03:42:28;1119925119622;783;1;Succeeded;10.723626;10.723626;1.479973;Canvas;8_pass;Winder;17.950784;20.164376;29.266180;25.591482;17.128000;24.550000;30.805000;32.345000;Wide
00000000002911629450;2021-01-12;03:45:20;1120097119457;783;2;Succeeded;0.622131;0.622130;1.479973;Canvas;8_pass;Winder;1.653877;0.732935;0.360686;0.574377;1.578000;0.892000;0.379000;0.725000;Wide
00000000002916334929;2021-01-12;04:33:48;1123005037036;784;1;Succeeded;8.112548;8.112548;1.479973;Paper;8_pass_pinCure;Winder;14.869973;11.671358;10.663903;12.614212;14.188000;14.209000;11.224000;15.943000;Wide
00000000002916844168;2021-01-12;04:45:31;1123708356929;785;1;Succeeded;1.032214;1.032214;1.479973;Canvas;8_pass;Winder;0.946359;1.313619;1.322398;1.161244;0.903000;1.599000;1.391000;1.467000;Wide
00000000002939530197;2021-01-12;09:22:50;1140347268215;786;1;Succeeded;56.992224;56.992220;1.479973;Canvas;8_pass;Winder;102.612430;111.844192;141.783910;143.852587;97.912000;136.170000;149.241000;181.815000;Wide
00000000002939666825;2021-01-12;09:48:07;1141863843434;787;1;Failed;55.362814;0.000000;1.479973;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000002961963448;2021-01-12;14:07:12;1157408999612;788;1;Succeeded;55.362814;55.362811;1.479973;Canvas;8_pass;Winder;91.195712;106.418798;127.624732;147.356813;102.859000;129.564000;133.176000;186.244000;Wide
00000000002987285529;2021-01-13;02:49:59;1203174778429;789;1;Succeeded;56.736827;56.736823;1.479973;Canvas;8_pass;Winder;85.718334;100.339705;132.042635;133.033582;96.681000;122.163000;137.786000;127.911000;Wide
00000000002988766190;2021-01-13;03:20:19;1204995055981;790;1;Succeeded;2.022221;2.022221;1.479973;Paper;8_pass_pinCure;Winder;2.388743;2.335651;2.893679;2.954700;2.694000;2.843000;3.019000;2.840000;Wide
00000000002989711894;2021-01-13;03:28:19;1205475055351;790;2;Succeeded;1.552067;1.552067;1.479973;Paper;8_pass_pinCure;Winder;2.808765;3.392632;2.539947;2.719103;3.168000;4.130000;2.650000;2.614000;Wide
00000000002995436895;2021-01-13;04:18:18;1208474055516;790;3;Succeeded;9.252077;9.252077;1.479973;Paper;8_pass_pinCure;Winder;17.525268;14.228368;15.256942;15.866416;19.766000;17.323000;15.920000;15.255000;Wide
00000000002998105372;2021-01-13;04:48:05;1210260292404;791;1;Succeeded;5.362363;5.362363;1.479973;Paper;8_pass_pinCure;Winder;10.065220;11.048813;9.393813;10.518713;11.352000;13.451000;9.802000;10.113000;Wide
00000000002998374499;2021-01-13;04:52:06;1210501292804;791;2;Succeeded;0.782108;0.782108;1.479973;Paper;8_pass_pinCure;Winder;0.615825;0.531646;0.368505;1.175369;0.694000;0.647000;0.384000;1.130000;Wide
00000000003020300192;2021-01-13;09:37:27;1227622841231;792;1;Succeeded;56.668585;56.668582;1.479973;Canvas;8_pass;Winder;93.879765;107.348204;153.282701;134.180109;105.886000;130.696000;159.950000;129.014000;Wide
00000000003022276089;2021-01-13;10:38:14;1231268970328;798;1;Succeeded;0.442087;0.442087;1.265005;Heavy Paper;8_pass;Winder;0.360452;0.768534;0.714164;1.213104;0.406000;0.935000;0.745000;1.166000;Wide
00000000003022318177;2021-01-13;10:44:00;1231615651023;799;1;Failed;1.842262;0.000000;1.479973;Canvas;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000003023082701;2021-01-13;10:57:44;1232439510592;800;1;Succeeded;1.842262;1.842262;1.479973;Canvas;8_pass;Winder;5.427959;3.574251;3.202260;4.660444;6.122000;4.351000;3.341000;4.481000;Wide
00000000003023903101;2021-01-13;12:53:17;1239371977328;801;1;Succeeded;0.542121;0.542121;1.479973;Canvas;8_pass;Winder;0.042965;0.634036;0.584528;0.244520;0.048000;0.771000;0.609000;0.235000;Wide
00000000003025971020;2021-01-13;22:54:20;1275434003303;802;1;Cancelled;35.309006;0.688128;1.479973;Canvas;8_pass;Winder;1.450105;1.059311;1.161096;0.795868;1.635000;1.289000;1.211000;0.765000;Wide
00000000003036453709;2021-01-14;01:06:48;1283382500508;803;1;Succeeded;26.605145;26.605144;1.479973;Canvas;8_pass;Winder;44.799594;50.557099;62.297992;70.637313;50.529000;61.553000;65.007000;67.917000;Wide
