ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000004687390396;2021-02-15;13:19:03;26797556862;1084;1;Succeeded;29.673762;29.673762;1.315043;Paper;8_pass_pinCure;Winder;63.149618;76.434694;61.675913;69.950770;56.960000;70.564000;52.424000;68.705000;Wide
00000000004706233415;2021-02-15;17:03:03;40237032790;1085;1;Succeeded;47.078096;47.078093;1.464987;Canvas;8_pass;Winder;71.007802;79.377737;110.646548;100.071812;64.049000;73.281000;118.679000;98.290000;Wide
00000000004724327946;2021-02-15;20:47:57;53730502747;1086;1;Succeeded;45.787903;45.787900;1.464987;Canvas;8_pass;Winder;71.033735;78.769594;107.814723;99.301236;64.072000;80.187000;115.642000;97.533000;Wide
00000000004744898122;2021-02-16;09:00:47;97699743575;1087;1;Succeeded;47.515272;47.515269;1.464987;Canvas;8_pass;Winder;71.949182;79.616323;110.241103;100.294557;64.898000;81.049000;118.244000;98.509000;Wide
00000000004750815961;2021-02-16;10:22:42;102615030512;1088;1;Succeeded;14.613467;14.613466;1.464987;Canvas;8_pass;Winder;21.723212;25.946408;30.616383;32.170170;19.594000;26.413000;32.839000;31.597000;Wide
00000000004765986492;2021-02-16;13:39:32;114424397214;1094;1;Succeeded;26.523611;26.523611;1.315043;Paper;8_pass_pinCure;Winder;58.346988;57.691667;53.659343;50.758375;52.628000;58.730000;57.555000;49.854000;Wide
00000000004784049626;2021-02-16;17:40:57;128909127182;1095;1;Succeeded;45.987716;45.987713;1.464987;Canvas;8_pass;Winder;75.375369;85.814020;111.113421;99.472524;67.988000;87.358000;119.180000;97.701000;Wide
00000000004793564176;2021-02-16;19:44:50;136342379429;1096;1;Succeeded;24.453850;24.453849;1.464987;Canvas;8_pass;Winder;38.843907;43.888519;58.102717;54.002165;35.037000;44.678000;62.320000;53.040000;Wide
00000000004795713715;2021-02-17;05:36:22;171834029193;1097;1;Succeeded;1.152186;1.152186;1.464987;Canvas;8_pass;Winder;1.576899;2.242836;1.952748;2.752765;1.422000;2.283000;2.094000;2.703000;Wide
00000000004802616997;2021-02-17;06:48:58;176189590462;1098;1;Succeeded;13.432959;13.432959;1.315043;Paper;8_pass_pinCure;Winder;23.017832;25.488281;22.976718;21.189670;20.762000;25.947000;24.644000;20.812000;Wide
00000000004810589433;2021-02-17;08:51:04;183515607850;1099;1;Failed;23.640288;20.107443;1.464987;Canvas;8_pass;Winder;31.086654;36.774256;45.971564;46.228109;28.040000;37.436000;49.309000;45.405000;Wide
00000000004829453645;2021-02-17;12:57:14;198284995293;1100;1;Succeeded;47.237227;47.237224;1.464987;Canvas;8_pass;Winder;77.157478;94.902169;111.391966;108.932647;72.281000;96.610000;119.479000;120.512000;Wide
00000000004831396508;2021-02-17;13:30:07;200257975022;1101;1;Succeeded;4.710049;4.710049;1.464987;Canvas;8_pass;Winder;5.271333;6.888322;7.927560;8.698984;4.938000;7.012000;8.503000;9.623000;Wide
00000000004831986277;2021-02-17;14:05:35;202385585383;1102;1;Succeeded;0.742103;0.742103;1.315043;Paper;8_pass_pinCure;Winder;2.899012;1.902891;0.529280;1.819774;2.715000;1.937000;0.567000;2.013000;Wide
00000000004833080688;2021-02-17;14:39:52;204442704791;1107;1;Succeeded;1.301750;1.301750;0.874832;Paper;8_pass_pinCure;Winder;1.572713;2.170395;2.218658;1.918066;1.473000;2.209000;2.379000;2.121000;Wide
00000000004852431405;2021-02-17;18:42:36;219006738395;1108;1;Succeeded;46.476920;46.476917;1.464987;Canvas;8_pass;Winder;64.799770;73.148345;98.235456;93.212336;60.704000;74.465000;105.367000;103.120000;Wide
00000000004854430879;2021-02-18;05:45:31;258781082894;1109;1;Succeeded;0.392134;0.392134;1.464987;Canvas;8_pass;Winder;0.043570;0.041320;0.082347;0.163804;0.040000;0.042000;0.088000;0.181000;Wide
00000000004870887791;2021-02-18;09:05:10;270760170159;1110;1;Succeeded;39.634837;39.634837;1.464987;Canvas;8_pass;Winder;51.141837;60.044242;84.864545;64.603787;47.909000;61.125000;91.025000;71.471000;Wide
00000000004871272192;2021-02-18;09:10:17;271067169932;1110;2;Succeeded;1.122130;1.122128;1.464987;Canvas;8_pass;Winder;1.652694;1.980712;2.587910;2.366320;1.548000;2.016000;2.775000;2.617000;Wide
00000000004890551735;2021-02-18;13:09:46;285435202824;1111;1;Failed;47.772743;47.772741;1.464987;Canvas;8_pass;Winder;68.052172;91.411782;112.602761;126.238088;63.751000;93.057000;120.777000;139.657000;Wide
00000000004891626372;2021-02-18;13:30:10;286659150871;1112;1;Succeeded;2.472309;2.472309;1.464987;Canvas;8_pass;Winder;3.308309;3.141381;3.892319;2.696677;3.099000;3.197000;4.174000;2.983000;Wide
00000000004901593521;2021-02-18;15:58:16;295545822227;1118;1;Succeeded;17.203124;17.203124;1.315043;Paper;8_pass_pinCure;Winder;24.920377;23.546578;22.305627;25.027717;23.345000;23.970000;23.925000;27.688000;Wide
00000000004922580794;2021-02-19;09:58:16;360344408793;1119;1;Succeeded;46.907873;46.907873;1.464987;Canvas;8_pass;Winder;79.542041;91.991600;124.140584;109.664528;74.514000;93.647000;110.994000;121.321000;Wide
00000000004922665482;2021-02-19;10:00:11;360459408720;1119;2;Succeeded;0.422106;0.422103;1.464987;Canvas;8_pass;Winder;0.135654;0.205706;0.442710;0.589019;0.127000;0.209000;0.395000;0.651000;Wide
00000000004925504626;2021-02-19;11:24:20;365508306407;1125;1;Succeeded;2.685288;2.685288;1.279991;Heavy Paper;8_pass;Winder;1.496070;4.250084;5.104398;7.895833;1.401000;4.326000;4.563000;8.735000;None
00000000004926889937;2021-02-19;11:53:30;367257578769;1129;1;Succeeded;3.702219;3.702219;1.279991;Heavy Paper;8_pass;Winder;1.497072;4.251116;5.105528;7.999228;1.402000;4.327000;4.564000;8.849000;None
00000000004936967571;2021-02-19;14:34:22;376910363138;1130;1;Succeeded;25.964134;25.964133;1.464987;Canvas;8_pass;Winder;41.734840;44.928314;68.290150;55.343416;39.097000;45.737000;61.058000;61.226000;Wide
00000000004945070021;2021-02-19;16:44:54;384741524958;1131;1;Succeeded;20.504827;20.504826;1.464987;Canvas;8_pass;Winder;30.667288;36.866531;52.092439;45.512205;28.729000;37.530000;46.575000;50.350000;Wide
00000000004963030513;2021-02-19;20:21:17;397724022623;1132;1;Succeeded;45.707131;45.707128;1.464987;Canvas;8_pass;Winder;83.101944;90.992090;126.991631;109.501535;77.849000;92.629000;113.543000;121.141000;Wide
00000000004976900908;2021-02-21;19:37:51;567915368230;1133;1;Succeeded;18.433542;18.433542;1.464987;Canvas;8_pass;Winder;30.588510;29.377946;37.437279;34.294375;28.655000;27.118000;33.472000;37.939000;Wide
00000000004977384615;2021-02-21;19:44:20;568304367980;1133;2;Succeeded;1.416177;1.416176;1.464987;Canvas;8_pass;Winder;2.074063;2.200215;4.298166;4.209674;1.942000;2.031000;3.842000;4.657000;Wide
00000000004981425087;2021-02-21;20:30:58;571101859797;1134;1;Succeeded;8.382550;8.382550;1.315043;Paper;8_pass_pinCure;Winder;14.671021;15.045415;13.857963;17.615505;13.743000;13.888000;12.390000;19.488000;Wide
00000000005000217658;2021-02-22;00:23:28;585052210722;1135;1;Failed;53.157755;47.806311;1.464987;Canvas;8_pass;Winder;78.630040;96.121997;119.511583;124.927274;73.660000;88.730000;106.855000;138.207000;Wide
00000000005004700880;2021-02-22;01:25:58;588802246850;1136;1;Succeeded;11.217952;11.217952;1.464987;Canvas;8_pass;Winder;21.994240;22.356099;25.591296;28.889623;20.604000;20.636000;22.881000;31.960000;Wide
00000000005007027016;2021-02-22;01:53:13;590437247445;1136;2;Succeeded;5.977551;5.977551;1.464987;Canvas;8_pass;Winder;8.613976;10.434642;12.271504;13.300136;8.069000;9.632000;10.971000;14.713000;Wide
00000000005007071131;2021-02-22;01:54:40;590524246736;1136;3;Succeeded;0.315172;0.315172;1.464987;Canvas;8_pass;Winder;0.153922;0.138400;0.164517;0.168745;0.144000;0.127000;0.147000;0.186000;Wide
00000000005014531787;2021-02-22;03:18:02;595525928089;1137;1;Succeeded;15.412932;15.412932;1.315043;Paper;8_pass_pinCure;Winder;20.449918;24.907647;24.199343;16.057321;19.157000;22.992000;21.636000;17.764000;Wide
00000000005016633990;2021-02-22;03:38:55;596778927958;1137;2;Succeeded;4.402455;4.402455;1.315043;Paper;8_pass_pinCure;Winder;7.913944;9.917147;13.107978;8.163343;7.413000;9.154000;11.719000;9.031000;Wide
00000000005017183635;2021-02-22;03:45:21;597164927550;1137;3;Succeeded;1.352169;1.352169;1.315043;Paper;8_pass_pinCure;Winder;3.551859;3.631253;3.183626;3.886384;3.327000;3.352000;2.846000;4.299000;Wide
00000000005017332107;2021-02-22;04:12:46;598809646511;1138;1;Failed;18.293122;0.000000;1.315043;Paper;8_pass_pinCure;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000005026066330;2021-02-22;05:46:05;604408782413;1139;1;Succeeded;18.293122;18.293122;1.315043;Paper;8_pass_pinCure;Winder;39.604742;42.486824;37.933865;45.838188;37.101000;39.219000;33.916000;50.710000;Wide
00000000005030657704;2021-02-22;06:40:37;607680977441;1140;1;Succeeded;9.314603;9.314603;1.315043;Paper;8_pass_pinCure;Winder;28.920923;32.896522;30.689732;29.191154;27.093000;30.366000;27.439000;27.095000;Wide
00000000005034707807;2021-02-22;07:48:58;611781711039;1141;1;Succeeded;11.402949;11.402949;1.279991;Heavy Paper;8_pass;Winder;10.080565;13.941448;13.577271;19.854921;9.443000;12.869000;12.139000;18.429000;None
00000000005041519498;2021-02-22;09:22:26;617389093223;1142;1;Failed;21.573278;20.231099;1.279991;Heavy Paper;8_pass;Winder;12.871689;19.001618;18.636414;29.600738;12.058000;17.540000;16.662000;27.475000;None
00000000005041519502;2021-02-22;09:22:26;617389093603;1142;2;Failed;4.077335;0.000000;1.279991;Heavy Paper;8_pass;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;None
00000000005042260151;2021-02-22;09:48:05;618928632035;1143;1;Succeeded;1.552152;1.552152;1.279991;Heavy Paper;8_pass;Winder;1.561504;2.347830;2.159507;3.226771;1.462000;2.167000;1.930000;2.995000;None
00000000005043551214;2021-02-22;10:04:20;619903632396;1143;2;Succeeded;4.077335;4.077335;1.279991;Heavy Paper;8_pass;Winder;9.366840;4.794450;1.710666;3.175813;8.774000;4.425000;1.529000;2.947000;None
00000000005044059534;2021-02-22;10:11:08;620311392023;1144;1;Succeeded;2.666873;2.666869;1.279991;Heavy Paper;4_pass;Winder;8.856754;4.487391;1.546574;0.440942;8.297000;4.142000;1.382000;0.409000;None
00000000005045843626;2021-02-22;11:12:53;624016460774;1148;1;Succeeded;4.520988;4.520988;1.279991;Heavy Paper;8_pass;Winder;2.494849;3.309348;6.224726;3.331785;2.337000;3.054000;5.565000;3.092000;None
