ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000008992226040;2021-06-09;07:20:42;2907666121;2060;1;Succeeded;7.122456;7.122456;1.315043;Paper;8_pass_pinCure;Winder;8.838884;10.315692;11.074823;10.305528;9.509000;11.692000;11.234000;10.712000;Wide
00000000008992708859;2021-06-09;07:33:16;3662262273;2061;1;Succeeded;0.858054;0.858054;1.464987;Canvas;8_pass;Winder;1.642197;1.643365;1.786418;2.985481;1.766000;1.862000;1.812000;3.103000;Wide
00000000009009246914;2021-06-09;14:24:53;28358413697;2062;1;Succeeded;35.027574;35.027572;1.464987;Canvas;8_pass;Winder;54.789604;55.174674;77.534261;67.597365;58.948000;63.859000;78.650000;70.267000;Wide
00000000009014503588;2021-06-10;07:49:15;91019266717;2068;1;Cancelled;4.244298;1.935395;1.315043;Paper;8_pass_pinCure;Winder;4.885552;3.635038;2.415439;2.820356;5.256000;4.207000;2.450000;2.931000;Wide
00000000009014503594;2021-06-10;07:49:15;91019266882;2068;2;Cancelled;0.656124;0.000000;1.315043;Paper;8_pass_pinCure;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000009017140596;2021-06-10;08:19:28;92831744135;2073;1;Succeeded;4.244298;4.244298;1.315043;Paper;8_pass_pinCure;Winder;8.937144;7.799818;8.393910;5.027986;9.615000;9.027000;8.514000;5.226000;Wide
00000000009017160789;2021-06-10;08:19:38;92842087838;2073;2;Failed;0.656124;0.379265;1.315043;Paper;8_pass_pinCure;Winder;0.086180;0.146139;0.101557;0.201002;0.092000;0.169000;0.103000;0.208000;Wide
00000000009017591844;2021-06-10;08:28:37;93381315638;2074;1;Succeeded;0.656124;0.656124;1.315043;Paper;8_pass_pinCure;Winder;0.170781;0.278472;0.195236;0.410889;0.183000;0.322000;0.198000;0.427000;Wide
00000000009027541614;2021-06-10;10:57:26;102309536968;2075;1;Failed;32.200808;22.623567;1.464987;Canvas;8_pass;Winder;39.961865;39.156222;52.742866;57.991285;42.994000;45.319000;53.502000;60.281000;Wide
00000000009032090313;2021-06-10;12:12:09;106792778904;2076;1;Succeeded;10.139511;10.139510;1.464987;Canvas;8_pass;Winder;17.656302;17.460582;23.011710;27.029193;18.996000;20.208000;23.343000;28.096000;Wide
