ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000010660080717;2021-08-18;10:37:30;770882588357;2678;2;Succeeded;0.702098;0.702097;1.514941;Canvas;8_pass;Winder;0.808551;0.661968;2.566798;1.292980;0.957000;0.710000;2.597000;1.386000;Wide
00000000010661015400;2021-08-18;13:11:42;780134427179;2679;1;Succeeded;0.331724;0.331724;1.315043;Paper;8_pass_pinCure;Winder;0.897187;0.828349;0.537950;0.830586;1.062000;0.946000;0.544000;0.890000;Wide
00000000010664923620;2021-08-19;06:16:30;841621993705;2680;1;Succeeded;2.282190;2.282190;1.315043;Paper;8_pass_pinCure;Winder;4.778379;5.021901;6.476664;7.447146;5.657000;5.740000;6.553000;7.987000;Wide
00000000010666246971;2021-08-19;06:35:30;842761764132;2684;1;Succeeded;2.282190;2.282190;1.315043;Paper;8_pass_pinCure;Winder;4.776598;5.023942;6.476008;7.447217;5.655000;5.742000;6.553000;7.987000;Wide
00000000010666686674;2021-08-19;06:42:03;843154439735;2685;1;Succeeded;0.742103;0.742103;1.315043;Paper;8_pass_pinCure;Winder;1.816855;1.145138;1.562178;0.895542;2.150000;1.309000;1.580000;0.960000;Wide
00000000010667169072;2021-08-19;06:53:51;843862987518;2686;1;Cancelled;33.797325;1.112859;1.280033;Heavy Paper;8_pass;Winder;1.566697;1.492362;0.392497;0.348800;1.854000;1.705000;0.397000;0.374000;None
00000000010678475037;2021-08-19;09:09:41;852012171352;2687;1;Failed;33.797325;31.704193;1.280033;Heavy Paper;8_pass;Winder;40.593133;44.988480;16.422460;18.103567;48.058000;51.426000;16.617000;19.417000;None
00000000010679516201;2021-08-19;09:32:46;853397222406;2688;1;Succeeded;2.634911;2.634911;1.280033;Heavy Paper;8_pass;Winder;1.317031;3.082694;2.180813;1.323422;1.559000;3.523000;2.206000;1.419000;None
00000000010688960987;2021-08-19;11:28:18;860329703726;2689;1;Succeeded;22.904958;22.904958;1.514941;Canvas;8_pass;Winder;37.903780;39.441194;50.971607;52.418704;44.874000;45.085000;51.578000;56.224000;Wide
00000000010689083748;2021-08-19;11:30:41;860472704214;2689;2;Succeeded;0.508127;0.508126;1.514941;Canvas;8_pass;Winder;0.140183;0.544924;0.611114;0.626304;0.165000;0.622000;0.618000;0.671000;Wide
00000000010699056969;2021-08-19;15:13:20;873830972634;2690;1;Succeeded;22.354455;22.354454;1.514941;Canvas;8_pass;Winder;35.419862;37.167804;57.574105;51.186581;41.933000;42.486000;58.259000;54.902000;Wide
00000000010707210380;2021-08-20;06:47:59;929909505510;2691;1;Succeeded;13.683022;13.683022;1.514941;Canvas;8_pass;Winder;20.789064;22.822932;45.390854;29.692422;24.612000;26.088000;45.931000;31.848000;Wide
00000000010707490683;2021-08-20;06:52:39;930188780460;2692;1;Succeeded;0.502116;0.502116;1.514941;Canvas;8_pass;Winder;0.625715;0.446349;0.442514;0.240587;0.740000;0.510000;0.447000;0.258000;Wide
00000000010708168551;2021-08-20;07:19:08;931777834600;2693;1;Cancelled;8.657548;1.021418;1.315043;Paper;8_pass_pinCure;Winder;1.183426;1.514905;1.628818;0.670036;1.401000;1.731000;1.648000;0.718000;Wide
00000000010712552216;2021-08-20;08:10:57;934887225494;2697;1;Succeeded;8.657548;8.657548;1.315043;Paper;8_pass_pinCure;Winder;21.763418;18.291178;16.011920;18.159424;25.765000;20.908000;16.202000;19.477000;Wide
