ullid;date;time;LocalTime[us];EngineCycleId#;ImageId#;ImageResult$;ImageLengthAnnounced[m]#;ImageLength[m]#;ImageWidth[m]#;MediaType$;PrintMode$;Destination$;JettedInkCyan[ml]#;JettedInkMagenta[ml]#;JettedInkYellow[ml]#;JettedInkBlack[ml]#;AccountedInkCyan[ml]#;AccountedInkMagenta[ml]#;AccountedInkYellow[ml]#;AccountedInkBlack[ml]#;PaperStepMarker$
00000000013749370274;2021-11-22;13:30:46;8005840634;3630;1;Cancelled;11.749955;0.569806;1.332992;Paper;8_pass_pinCure;Winder;2.078191;1.337047;0.608748;0.697623;2.176000;1.506000;0.707000;0.864000;Wide
00000000013754993791;2021-11-22;14:43:28;12367913099;3638;1;Succeeded;11.749955;11.749955;1.332992;Paper;8_pass_pinCure;Winder;25.950685;25.908519;23.508389;24.892094;27.175000;29.201000;27.321000;30.858000;Wide
00000000013756248236;2021-11-22;14:58:27;13266913378;3638;2;Succeeded;3.126571;3.126571;1.332992;Paper;8_pass_pinCure;Winder;8.518363;10.379257;11.359458;8.103826;8.920000;11.698000;13.201000;10.046000;Wide
00000000013765234136;2021-11-22;17:04:51;20851236299;3639;1;Succeeded;46.871424;46.871424;1.514983;Canvas;4_pass;Winder;78.109146;87.188073;125.763267;113.040218;81.795000;98.269000;146.162000;140.135000;Wide
00000000013774235639;2021-11-22;19:05:52;28112071591;3640;1;Succeeded;46.958292;46.958278;1.514983;Canvas;4_pass;Winder;82.949614;94.710562;137.190149;118.839431;86.864000;106.748000;159.442000;147.325000;Wide
00000000013776002765;2021-11-23;05:47:02;66581463246;3641;1;Failed;13.883301;0.000000;1.332992;Paper;8_pass_pinCure;Winder;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;Wide
00000000013782470100;2021-11-23;06:57:54;70833036655;3642;1;Succeeded;13.883301;13.883301;1.332992;Paper;8_pass_pinCure;Winder;22.368670;20.916089;17.996954;20.476804;23.424000;23.574000;20.916000;25.385000;Wide
00000000013784834296;2021-11-23;07:22:46;72325036477;3642;2;Succeeded;5.186892;5.186892;1.332992;Paper;8_pass_pinCure;Winder;6.533709;6.400716;7.323938;5.002069;6.842000;7.214000;8.511000;6.201000;Wide
00000000013786168731;2021-11-23;07:37:42;73221036906;3642;3;Succeeded;3.126571;3.126571;1.332992;Paper;8_pass_pinCure;Winder;6.844904;8.186666;9.008890;9.965263;7.167000;9.227000;10.470000;12.353000;Wide
00000000013794668313;2021-11-23;09:32:49;80127391531;3643;1;Succeeded;42.365168;42.365168;1.514983;Canvas;4_pass;Winder;60.810579;70.552967;105.371975;96.029723;63.680000;79.520000;122.463000;111.596000;Wide
00000000013794680556;2021-11-23;09:32:57;80135747696;3643;2;Failed;4.351528;0.439265;1.514983;Canvas;4_pass;Winder;0.276906;0.298888;0.375077;0.175382;0.289000;0.336000;0.435000;0.203000;Wide
00000000013800092181;2021-11-23;10:52:27;84905757814;3644;1;Succeeded;27.233626;27.233626;1.514983;Canvas;4_pass;Winder;30.799566;34.397447;48.086570;33.719417;32.253000;38.769000;55.886000;39.185000;Wide
00000000013803721128;2021-11-23;11:54:36;88634438256;3645;1;Succeeded;17.860603;17.860603;1.514983;Canvas;4_pass;Winder;30.253158;32.197675;40.512606;38.704370;31.681000;36.289000;47.083000;44.978000;Wide
00000000013807640603;2021-11-23;14:24:55;97653207402;3646;1;Succeeded;17.248463;17.248463;1.514983;Canvas;4_pass;Winder;26.925301;29.570118;38.774525;38.267222;33.325000;33.328000;45.063000;44.470000;Wide
00000000013814486320;2021-11-24;04:29:25;148322413656;3647;1;Succeeded;22.397085;22.397085;1.514983;Canvas;4_pass;Winder;31.114755;34.782467;48.713831;37.880809;38.510000;39.203000;56.615000;44.021000;Wide
00000000013819261820;2021-11-24;05:34:58;152254811887;3651;1;Succeeded;10.683833;10.683833;1.332992;Paper;8_pass_pinCure;Winder;17.827822;20.991201;22.641251;19.723167;22.065000;23.659000;26.313000;22.920000;Wide
00000000013824805124;2021-11-24;06:59:28;157324911811;3652;1;Failed;32.331956;28.925661;1.514983;Canvas;4_pass;Winder;48.447346;51.538238;74.158455;65.967765;59.963000;58.088000;86.186000;76.661000;Wide
00000000013834140936;2021-11-24;09:10:45;165201284640;3653;1;Succeeded;46.816095;46.816082;1.514983;Canvas;4_pass;Winder;80.231199;93.920275;133.759232;108.399990;99.302000;105.857000;150.465000;125.971000;Wide
