ullid;date;time;LocalTime[us];MediaPrepareId#;Purpose$;EngineCycleId#;Category$;MediaTypeDisplayName$;MediaId$;NominalWidth[0.1mm]#;Measured#;SideEdgeLeft[0.1mm]#;SideEdgeRight[0.1mm]#;WaitingForCleancut#;ManualCut#;ManualLoading#;MediaThickness[um]#;AutomaticMediaJogging#;AdvanceCorrection#;MoistProtection#;PreCurePower#;PostCurePower#;BufferHeaterSetpoint[0.1C]#;CarriageHeightIndex#;ControlPaperStepCorrection#;ControlPaperStepPatternType$;FanFrictionCorrectionTable~;FanFrictionXCoordTable~;PaperStepCorrectionFactor#;PrinterPlatenTemperature[C]#;VacuumSurfaceSettings[0.1%]~;PrintStrategy#;RobustBacklit#;MediaMinimalSwathDuration[ms]#;WindingType$;RollPosition#;PrepareFromDrawer#;InsideRoll#;SmartInkLimit#
00000000012147683382;2021-10-06;08:44:38;4997631032969;-1;MediaTransport;-1;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6881;6863;0;0;0;172;0;0.000000;0;0;0;320;0;-57;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000012147683409;2021-10-06;08:44:38;4997631033235;-1;MediaTransport;-1;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6881;6863;0;0;0;172;0;0.000000;0;0;0;320;0;-57;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000012147709606;2021-10-06;08:48:56;4997889058004;-1;Print;3093;Heavy Banner > 400gsm;IJM695 Standard Banner, Matt 460-EU 1908;06391dca-b13b-41ae-af7f-6347656e8acf;11000;0;-1;-1;0;1;0;241;0;0.000000;0;0;0;320;1;-57;Wide;1,;0,;1.000000;24.000000;423,383,412,287,322,;1;0;0;Unlocked;0;1;0;1
00000000012149536871;2021-10-06;10:28:19;5003851548592;-1;Print;3094;Heavy Banner > 400gsm;IJM695 Standard Banner, Matt 460-EU 1908;06391dca-b13b-41ae-af7f-6347656e8acf;11000;1;5530;5519;0;1;0;241;0;0.000000;0;0;0;320;1;-29;Wide;1,;0,;1.000000;24.000000;423,383,412,287,322,;1;0;0;Unlocked;0;0;0;1
00000000012149536896;2021-10-06;10:28:19;5003851548864;-1;Print;3094;Heavy Banner > 400gsm;IJM695 Standard Banner, Matt 460-EU 1908;06391dca-b13b-41ae-af7f-6347656e8acf;11000;1;5530;5519;0;1;0;241;0;0.000000;0;0;0;320;1;-29;Wide;1,;0,;1.000000;24.000000;423,383,412,287,322,;1;0;0;Unlocked;0;0;0;1
00000000012153013815;2021-10-06;11:02:22;5005894099949;-1;MediaTransport;-1;Heavy Banner > 400gsm;IJM695 Standard Banner, Matt 460-EU 1908;06391dca-b13b-41ae-af7f-6347656e8acf;11000;1;5530;5519;0;1;0;241;0;0.000000;0;0;0;320;1;-54;Wide;1,;0,;1.000000;24.000000;423,383,412,287,322,;0;0;0;Unlocked;0;0;0;1
00000000012153013842;2021-10-06;11:02:22;5005894100292;-1;MediaTransport;-1;Heavy Banner > 400gsm;IJM695 Standard Banner, Matt 460-EU 1908;06391dca-b13b-41ae-af7f-6347656e8acf;11000;1;5530;5519;0;1;0;241;0;0.000000;0;0;0;320;1;-54;Wide;1,;0,;1.000000;24.000000;423,383,412,287,322,;0;0;0;Unlocked;0;0;0;1
00000000012153051922;2021-10-06;11:09:36;5006328734628;-1;Print;3095;Paper;Matt Paper 170gsm;2dbaade1-5a9d-4bdf-aacb-7e64acc1ccf2;13700;0;-1;-1;0;0;0;135;0;0.000000;0;0;0;320;0;-54;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;3;0;0;Unlocked;0;1;0;1
00000000012154588789;2021-10-06;11:30:47;5007599014233;-1;MediaTransport;-1;Paper;Matt Paper 170gsm;2dbaade1-5a9d-4bdf-aacb-7e64acc1ccf2;13700;1;6860;6870;0;0;0;135;0;0.000000;0;0;0;320;0;39;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000012154588816;2021-10-06;11:30:47;5007599014507;-1;MediaTransport;-1;Paper;Matt Paper 170gsm;2dbaade1-5a9d-4bdf-aacb-7e64acc1ccf2;13700;1;6860;6870;0;0;0;135;0;0.000000;0;0;0;320;0;39;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
