ullid;date;time;LocalTime[us];MediaPrepareId#;Purpose$;EngineCycleId#;Category$;MediaTypeDisplayName$;MediaId$;NominalWidth[0.1mm]#;Measured#;SideEdgeLeft[0.1mm]#;SideEdgeRight[0.1mm]#;WaitingForCleancut#;ManualCut#;ManualLoading#;MediaThickness[um]#;AutomaticMediaJogging#;AdvanceCorrection#;MoistProtection#;PreCurePower#;PostCurePower#;BufferHeaterSetpoint[0.1C]#;CarriageHeightIndex#;ControlPaperStepCorrection#;ControlPaperStepPatternType$;FanFrictionCorrectionTable~;FanFrictionXCoordTable~;PaperStepCorrectionFactor#;PrinterPlatenTemperature[C]#;VacuumSurfaceSettings[0.1%]~;PrintStrategy#;RobustBacklit#;MediaMinimalSwathDuration[ms]#;WindingType$;RollPosition#;PrepareFromDrawer#;InsideRoll#;SmartInkLimit#
00000000012415891143;2021-10-15;06:07:13;1447088345;-1;Calibrate;3161;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;0;-1;-1;0;0;0;172;0;0.000000;0;0;0;320;0;-82;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;1;0;1
00000000012415955230;2021-10-15;06:16:47;2020463705;-1;Calibrate;3162;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6875;6862;0;0;0;172;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000012415955259;2021-10-15;06:16:47;2020463983;-1;Calibrate;3162;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6875;6862;0;0;0;172;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000012416019030;2021-10-15;06:18:17;2111089796;-1;Calibrate;3163;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6875;6862;0;0;0;172;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000012416019059;2021-10-15;06:18:17;2111090059;-1;Calibrate;3163;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6875;6862;0;0;0;172;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000012417435219;2021-10-15;06:51:26;4099277845;-1;Calibrate;3164;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6875;6862;0;0;0;160;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000012417435248;2021-10-15;06:51:26;4099278115;-1;Calibrate;3164;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6875;6862;0;0;0;160;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000012417512299;2021-10-15;06:54:07;4260279407;-1;Calibrate;3165;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6875;6862;0;0;0;172;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000012417512328;2021-10-15;06:54:07;4260279670;-1;Calibrate;3165;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6875;6862;0;0;0;172;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000012417551929;2021-10-15;06:57:31;4464425718;-1;Print;3166;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6875;6862;0;0;0;172;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;3;0;0;Unlocked;0;0;0;1
00000000012417551954;2021-10-15;06:57:31;4464425966;-1;Print;3166;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6875;6862;0;0;0;172;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;3;0;0;Unlocked;0;0;0;1
00000000012420013750;2021-10-15;07:38:20;6913575561;-1;MediaTransport;-1;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6875;6862;0;0;0;172;0;0.000000;0;0;0;320;0;-23;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000012420013777;2021-10-15;07:38:20;6913575829;-1;MediaTransport;-1;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6875;6862;0;0;0;172;0;0.000000;0;0;0;320;0;-23;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000012420065854;2021-10-15;07:48:22;7515566030;-1;Print;3167;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;0;-1;-1;0;0;0;330;0;0.000000;0;0;0;320;1;-23;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;1;0;0;Unlocked;0;1;0;1
00000000012430818928;2021-10-15;10:30:24;17237286418;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;1;7775;7729;0;0;0;330;0;0.000000;0;0;0;320;1;16;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;0;0;0;Unlocked;0;0;0;1
