ullid;date;time;LocalTime[us];MediaPrepareId#;Purpose$;EngineCycleId#;Category$;MediaTypeDisplayName$;MediaId$;NominalWidth[0.1mm]#;Measured#;SideEdgeLeft[0.1mm]#;SideEdgeRight[0.1mm]#;WaitingForCleancut#;ManualCut#;ManualLoading#;MediaThickness[um]#;AutomaticMediaJogging#;AdvanceCorrection#;MoistProtection#;PreCurePower#;PostCurePower#;BufferHeaterSetpoint[0.1C]#;CarriageHeightIndex#;ControlPaperStepCorrection#;ControlPaperStepPatternType$;FanFrictionCorrectionTable~;FanFrictionXCoordTable~;PaperStepCorrectionFactor#;PrinterPlatenTemperature[C]#;VacuumSurfaceSettings[0.1%]~;PrintStrategy#;RobustBacklit#;MediaMinimalSwathDuration[ms]#;WindingType$;RollPosition#;PrepareFromDrawer#;InsideRoll#;SmartInkLimit#
00000000000792592021;2020-12-01;01:44:26;873642654319;-1;Print;190;Paper;Matt Paper;265c5c4e-969d-446d-9f6b-101c95ef4564;13700;1;6849;6864;0;0;0;190;0;0.000000;0;0;0;320;0;-82;Normal;1,;0,;1.000000;24.000000;511,562,582,350,363,;1;0;0;Unlocked;0;0;0;1
00000000000797438718;2020-12-01;02:47:16;877412787451;-1;MediaTransport;-1;Paper;Matt Paper;265c5c4e-969d-446d-9f6b-101c95ef4564;13700;1;6849;6864;0;0;0;190;0;0.000000;0;0;0;320;0;-97;Normal;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000000797438745;2020-12-01;02:47:16;877412787746;-1;MediaTransport;-1;Paper;Matt Paper;265c5c4e-969d-446d-9f6b-101c95ef4564;13700;1;6849;6864;0;0;0;190;0;0.000000;0;0;0;320;0;-97;Normal;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000000797459820;2020-12-01;02:50:35;877612226176;-1;MediaTransport;-1;Paper;Matt Paper;265c5c4e-969d-446d-9f6b-101c95ef4564;13700;0;-1;-1;0;0;0;190;0;0.000000;0;0;0;320;0;-97;Normal;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;1;0;1
00000000000797480379;2020-12-01;02:53:47;877803964876;-1;Print;191;Paper;Matt Paper;265c5c4e-969d-446d-9f6b-101c95ef4564;13700;1;6847;6865;0;0;0;190;0;0.000000;0;0;0;320;0;0;Normal;1,;0,;1.000000;24.000000;511,562,582,350,363,;1;0;0;Unlocked;0;0;0;1
00000000000797480404;2020-12-01;02:53:47;877803965130;-1;Print;191;Paper;Matt Paper;265c5c4e-969d-446d-9f6b-101c95ef4564;13700;1;6847;6865;0;0;0;190;0;0.000000;0;0;0;320;0;0;Normal;1,;0,;1.000000;24.000000;511,562,582,350,363,;1;0;0;Unlocked;0;0;0;1
00000000000805492259;2020-12-01;04:32:20;883716482899;-1;Print;192;Paper;Matt Paper;265c5c4e-969d-446d-9f6b-101c95ef4564;13700;1;6847;6865;0;0;0;190;0;0.000000;0;0;0;320;0;-88;Normal;1,;0,;1.000000;24.000000;511,562,582,350,363,;1;0;0;Unlocked;0;0;0;1
00000000000805492284;2020-12-01;04:32:20;883716483144;-1;Print;192;Paper;Matt Paper;265c5c4e-969d-446d-9f6b-101c95ef4564;13700;1;6847;6865;0;0;0;190;0;0.000000;0;0;0;320;0;-88;Normal;1,;0,;1.000000;24.000000;511,562,582,350,363,;1;0;0;Unlocked;0;0;0;1
00000000000808008964;2020-12-01;05:29:18;887134752767;-1;MediaTransport;-1;Paper;Matt Paper;265c5c4e-969d-446d-9f6b-101c95ef4564;13700;1;6847;6865;0;0;0;190;0;0.000000;0;0;0;320;0;-59;Normal;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000000808008991;2020-12-01;05:29:18;887134753029;-1;MediaTransport;-1;Paper;Matt Paper;265c5c4e-969d-446d-9f6b-101c95ef4564;13700;1;6847;6865;0;0;0;190;0;0.000000;0;0;0;320;0;-59;Normal;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000000808137437;2020-12-01;05:57:52;888848872888;-1;Print;193;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;12700;0;-1;-1;0;0;0;330;0;0.000000;0;0;0;320;1;-59;Wide;1,;0,;1.000000;24.000000;518,590,628,371,394,;1;0;0;Unlocked;0;1;0;1
00000000000812810695;2020-12-01;07:01:56;892692402618;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;12700;1;5901;6859;0;0;0;330;0;0.000000;0;0;0;320;1;95;Wide;1,;0,;1.000000;24.000000;518,590,628,371,394,;0;0;0;Unlocked;0;0;0;1
00000000000812810722;2020-12-01;07:01:56;892692402877;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;12700;1;5901;6859;0;0;0;330;0;0.000000;0;0;0;320;1;95;Wide;1,;0,;1.000000;24.000000;518,590,628,371,394,;0;0;0;Unlocked;0;0;0;1
00000000000812886526;2020-12-01;07:16:00;893536737244;-1;Print;194;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;12700;0;-1;-1;0;0;0;330;0;0.000000;0;0;0;320;1;95;Wide;1,;0,;1.000000;24.000000;518,590,628,371,394,;1;0;0;Unlocked;0;1;0;1
00000000000817513689;2020-12-01;08:17:42;897238854550;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;12700;1;5888;6873;0;0;0;330;0;0.000000;0;0;0;320;1;63;Wide;1,;0,;1.000000;24.000000;518,590,628,371,394,;0;0;0;Unlocked;0;0;0;1
00000000000817513716;2020-12-01;08:17:42;897238854832;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;12700;1;5888;6873;0;0;0;330;0;0.000000;0;0;0;320;1;63;Wide;1,;0,;1.000000;24.000000;518,590,628,371,394,;0;0;0;Unlocked;0;0;0;1
00000000000817537929;2020-12-01;08:21:29;897465287710;-1;Print;195;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;12700;0;-1;-1;0;0;0;330;0;0.000000;0;0;0;320;1;63;Wide;1,;0,;1.000000;24.000000;518,590,628,371,394,;1;0;0;Unlocked;0;1;0;1
00000000000822341450;2020-12-01;09:30:30;901606247505;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;12700;1;5832;6861;0;0;0;330;0;0.000000;0;0;0;320;1;52;Wide;1,;0,;1.000000;24.000000;518,590,628,371,394,;0;0;0;Unlocked;0;0;0;1
00000000000822341477;2020-12-01;09:30:30;901606247792;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;12700;1;5832;6861;0;0;0;330;0;0.000000;0;0;0;320;1;52;Wide;1,;0,;1.000000;24.000000;518,590,628,371,394,;0;0;0;Unlocked;0;0;0;1
00000000000822371099;2020-12-01;09:35:41;901917744658;-1;Print;196;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;12700;0;-1;-1;0;0;0;330;0;0.000000;0;0;0;320;1;52;Wide;1,;0,;1.000000;24.000000;518,590,628,371,394,;1;0;0;Unlocked;0;1;0;1
00000000000826804613;2020-12-01;10:38:27;905683466641;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;12700;1;5819;6895;0;0;0;330;0;0.000000;0;0;0;320;1;45;Wide;1,;0,;1.000000;24.000000;518,590,628,371,394,;0;0;0;Unlocked;0;0;0;1
