ullid;date;time;LocalTime[us];MediaPrepareId#;Purpose$;EngineCycleId#;Category$;MediaTypeDisplayName$;MediaId$;NominalWidth[0.1mm]#;Measured#;SideEdgeLeft[0.1mm]#;SideEdgeRight[0.1mm]#;WaitingForCleancut#;ManualCut#;ManualLoading#;MediaThickness[um]#;AutomaticMediaJogging#;AdvanceCorrection#;MoistProtection#;PreCurePower#;PostCurePower#;BufferHeaterSetpoint[0.1C]#;CarriageHeightIndex#;ControlPaperStepCorrection#;ControlPaperStepPatternType$;FanFrictionCorrectionTable~;FanFrictionXCoordTable~;PaperStepCorrectionFactor#;PrinterPlatenTemperature[C]#;VacuumSurfaceSettings[0.1%]~;PrintStrategy#;RobustBacklit#;MediaMinimalSwathDuration[ms]#;WindingType$;RollPosition#;PrepareFromDrawer#;InsideRoll#;SmartInkLimit#
00000000006549451883;2021-03-22;10:39:29;2133849402;-1;MediaTransport;-1;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;16000;0;-1;-1;0;0;0;155;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;500,500,500,300,300,;0;0;0;Unlocked;0;1;0;1
00000000006549486291;2021-03-22;10:42:36;2320833149;-1;Calibrate;1387;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;16000;1;7967;8038;0;0;0;155;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;500,500,500,300,300,;0;0;0;Unlocked;0;0;0;1
00000000006549486315;2021-03-22;10:42:36;2320833449;-1;Calibrate;1387;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;16000;1;7967;8038;0;0;0;155;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;500,500,500,300,300,;0;0;0;Unlocked;0;0;0;1
00000000006549508229;2021-03-22;10:43:59;2403796597;-1;Calibrate;1388;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;16000;1;7967;8038;0;0;0;155;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;500,500,500,300,300,;0;0;0;Unlocked;0;0;0;1
00000000006549508257;2021-03-22;10:43:59;2403796822;-1;Calibrate;1388;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;16000;1;7967;8038;0;0;0;155;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;500,500,500,300,300,;0;0;0;Unlocked;0;0;0;1
00000000006549570631;2021-03-22;10:45:30;2494793121;-1;Calibrate;1389;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;16000;1;7967;8038;0;0;0;155;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;500,500,500,300,300,;0;0;0;Unlocked;0;0;0;1
00000000006549570655;2021-03-22;10:45:30;2494793352;-1;Calibrate;1389;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;16000;1;7967;8038;0;0;0;155;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;500,500,500,300,300,;0;0;0;Unlocked;0;0;0;1
00000000006551136851;2021-03-22;11:23:26;4770928455;-1;Calibrate;1390;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;16000;1;7967;8038;0;0;0;160;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;500,500,500,300,300,;0;0;0;Unlocked;0;0;0;1
00000000006551136875;2021-03-22;11:23:26;4770928715;-1;Calibrate;1390;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;16000;1;7967;8038;0;0;0;160;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;500,500,500,300,300,;0;0;0;Unlocked;0;0;0;1
00000000006551213407;2021-03-22;11:26:07;4931619590;-1;Calibrate;1391;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;16000;1;7967;8038;0;0;0;155;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;500,500,500,300,300,;0;0;0;Unlocked;0;0;0;1
