ullid;date;time;LocalTime[us];MediaPrepareId#;Purpose$;EngineCycleId#;Category$;MediaTypeDisplayName$;MediaId$;NominalWidth[0.1mm]#;Measured#;SideEdgeLeft[0.1mm]#;SideEdgeRight[0.1mm]#;WaitingForCleancut#;ManualCut#;ManualLoading#;MediaThickness[um]#;AutomaticMediaJogging#;AdvanceCorrection#;MoistProtection#;PreCurePower#;PostCurePower#;BufferHeaterSetpoint[0.1C]#;CarriageHeightIndex#;ControlPaperStepCorrection#;ControlPaperStepPatternType$;FanFrictionCorrectionTable~;FanFrictionXCoordTable~;PaperStepCorrectionFactor#;PrinterPlatenTemperature[C]#;VacuumSurfaceSettings[0.1%]~;PrintStrategy#;RobustBacklit#;MediaMinimalSwathDuration[ms]#;WindingType$;RollPosition#;PrepareFromDrawer#;InsideRoll#;SmartInkLimit#
00000000010276788341;2021-08-04;06:28:18;412310554378;-1;MediaTransport;-1;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6846;6889;0;0;0;148;0;0.000000;0;0;0;320;0;25;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000010277121789;2021-08-04;07:40:37;416649186567;-1;Print;2552;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;0;-1;-1;0;0;0;330;0;0.000000;0;0;0;320;1;25;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;1;0;0;Unlocked;0;1;0;1
00000000010287299230;2021-08-04;09:41:42;423914388188;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;1;7795;7719;0;0;0;330;0;0.000000;0;0;0;320;1;12;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;0;0;0;Unlocked;0;0;0;1
00000000010287299257;2021-08-04;09:41:42;423914388512;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;1;7795;7719;0;0;0;330;0;0.000000;0;0;0;320;1;12;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;0;0;0;Unlocked;0;0;0;1
00000000010287337253;2021-08-04;09:48:43;424335699198;-1;Print;2553;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;0;-1;-1;0;0;0;148;0;0.000000;0;0;0;320;0;12;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;3;0;0;Unlocked;0;1;0;1
00000000010287869636;2021-08-04;10:14:13;425865185824;-1;MediaTransport;-1;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6856;6880;0;0;0;148;0;0.000000;0;0;0;320;0;-4;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000010287869663;2021-08-04;10:14:13;425865186096;-1;MediaTransport;-1;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6856;6880;0;0;0;148;0;0.000000;0;0;0;320;0;-4;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000010287906825;2021-08-04;10:21:09;426281453381;-1;Print;2554;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;0;-1;-1;0;0;0;330;0;0.000000;0;0;0;320;1;-4;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;1;0;0;Unlocked;0;1;0;1
00000000010292805530;2021-08-04;11:26:01;430173064982;-1;Print;2555;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;0;-1;-1;0;0;0;330;0;0.000000;0;0;0;320;1;33;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;1;0;0;Unlocked;0;1;0;1
00000000010294817948;2021-08-04;12:16:35;433206952192;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;1;7735;7772;0;0;0;330;0;0.000000;0;0;0;320;1;9;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;0;0;0;Unlocked;0;0;0;1
