ullid;date;time;LocalTime[us];MediaPrepareId#;Purpose$;EngineCycleId#;Category$;MediaTypeDisplayName$;MediaId$;NominalWidth[0.1mm]#;Measured#;SideEdgeLeft[0.1mm]#;SideEdgeRight[0.1mm]#;WaitingForCleancut#;ManualCut#;ManualLoading#;MediaThickness[um]#;AutomaticMediaJogging#;AdvanceCorrection#;MoistProtection#;PreCurePower#;PostCurePower#;BufferHeaterSetpoint[0.1C]#;CarriageHeightIndex#;ControlPaperStepCorrection#;ControlPaperStepPatternType$;FanFrictionCorrectionTable~;FanFrictionXCoordTable~;PaperStepCorrectionFactor#;PrinterPlatenTemperature[C]#;VacuumSurfaceSettings[0.1%]~;PrintStrategy#;RobustBacklit#;MediaMinimalSwathDuration[ms]#;WindingType$;RollPosition#;PrepareFromDrawer#;InsideRoll#;SmartInkLimit#
00000000010392281479;2021-08-09;12:37:35;502612077;-1;Print;2587;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;0;-1;-1;0;0;0;172;0;0.000000;0;0;0;320;0;-11;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;3;0;0;Unlocked;0;1;0;1
00000000010392874565;2021-08-09;12:47:22;1089498232;-1;Calibrate;2588;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6850;6896;0;0;0;172;0;0.000000;0;0;0;320;0;-27;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000010392874594;2021-08-09;12:47:22;1089498495;-1;Calibrate;2588;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6850;6896;0;0;0;172;0;0.000000;0;0;0;320;0;-27;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000010392897360;2021-08-09;12:48:42;1169775387;-1;Calibrate;2589;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6850;6896;0;0;0;160;0;0.000000;0;0;0;320;0;-27;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000010392897389;2021-08-09;12:48:42;1169775672;-1;Calibrate;2589;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6850;6896;0;0;0;160;0;0.000000;0;0;0;320;0;-27;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000010392977577;2021-08-09;12:51:24;1331406671;-1;Calibrate;2590;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6850;6896;0;0;0;172;0;0.000000;0;0;0;320;0;-27;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000010392977606;2021-08-09;12:51:24;1331406935;-1;Calibrate;2590;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6850;6896;0;0;0;172;0;0.000000;0;0;0;320;0;-27;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000010393006816;2021-08-09;12:52:16;1383081018;-1;Print;2591;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6850;6896;0;0;0;172;0;0.000000;0;0;0;320;0;-27;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;3;0;0;Unlocked;0;0;0;1
00000000010393006841;2021-08-09;12:52:16;1383081261;-1;Print;2591;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6850;6896;0;0;0;172;0;0.000000;0;0;0;320;0;-27;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;3;0;0;Unlocked;0;0;0;1
00000000010393552488;2021-08-09;12:58:59;1786417252;-1;MediaTransport;-1;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6850;6896;0;0;0;172;0;0.000000;0;0;0;320;0;18;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000010393552520;2021-08-09;12:58:59;1786417513;-1;MediaTransport;-1;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6850;6896;0;0;0;172;0;0.000000;0;0;0;320;0;18;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000010393573785;2021-08-09;13:02:10;1977594970;-1;Print;2592;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;0;-1;-1;0;0;0;330;0;0.000000;0;0;0;320;1;18;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;1;0;0;Unlocked;0;1;0;1
00000000010414777517;2021-08-10;05:27:08;61074898939;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;1;7776;7722;0;0;0;330;0;0.000000;0;0;0;320;1;-20;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;0;0;0;Unlocked;0;0;0;1
00000000010414777544;2021-08-10;05:27:08;61074899206;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;1;7776;7722;0;0;0;330;0;0.000000;0;0;0;320;1;-20;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;0;0;0;Unlocked;0;0;0;1
00000000010414822893;2021-08-10;05:34:18;61504811799;-1;Print;2593;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;0;-1;-1;0;0;0;330;0;0.000000;0;0;0;320;1;-20;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;1;0;0;Unlocked;0;1;0;1
00000000010414844962;2021-08-10;05:37:26;61692666189;-1;Print;2594;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;0;-1;-1;0;0;0;330;0;0.000000;0;0;0;320;1;-20;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;1;0;0;Unlocked;0;1;0;1
00000000010425683050;2021-08-10;07:41:43;69148775070;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;1;7736;7763;0;0;0;330;0;0.000000;0;0;0;320;1;7;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;0;0;0;Unlocked;0;0;0;1
00000000010425683077;2021-08-10;07:41:43;69148775321;-1;MediaTransport;-1;Canvas;EPS Canvas;6c8495a2-6aff-43a6-a5d5-fe63869e7cd0;15500;1;7736;7763;0;0;0;330;0;0.000000;0;0;0;320;1;7;Wide;1,;0,;1.000000;24.000000;652,513,463,211,213,;0;0;0;Unlocked;0;0;0;1
00000000010425764799;2021-08-10;07:49:55;69641184792;-1;Calibrate;2595;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;0;-1;-1;0;0;0;172;0;0.000000;0;0;0;320;0;7;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;1;0;1
00000000010425793779;2021-08-10;07:52:01;69767364881;-1;Calibrate;2596;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6850;6899;0;0;0;172;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000010425793808;2021-08-10;07:52:01;69767365182;-1;Calibrate;2596;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6850;6899;0;0;0;172;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000010425857515;2021-08-10;07:53:33;69858854234;-1;Calibrate;2597;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6850;6899;0;0;0;172;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
00000000010425857544;2021-08-10;07:53:33;69858854546;-1;Calibrate;2597;Paper;Matt Paper 200;da764d59-a782-4fce-b533-c06951de9105;13700;1;6850;6899;0;0;0;172;0;0.000000;0;0;0;320;0;0;Wide;1,;0,;1.000000;24.000000;511,562,582,350,363,;0;0;0;Unlocked;0;0;0;1
