ullid;date;time;LocalTime[us];MediaPrepareId#;Purpose$;EngineCycleId#;Category$;MediaTypeDisplayName$;MediaId$;NominalWidth[0.1mm]#;Measured#;SideEdgeLeft[0.1mm]#;SideEdgeRight[0.1mm]#;WaitingForCleancut#;ManualCut#;ManualLoading#;MediaThickness[um]#;AutomaticMediaJogging#;AdvanceCorrection#;MoistProtection#;PreCurePower#;PostCurePower#;BufferHeaterSetpoint[0.1C]#;CarriageHeightIndex#;ControlPaperStepCorrection#;ControlPaperStepPatternType$;FanFrictionCorrectionTable~;FanFrictionXCoordTable~;PaperStepCorrectionFactor#;PrinterPlatenTemperature[C]#;VacuumSurfaceSettings[0.1%]~;PrintStrategy#;RobustBacklit#;MediaMinimalSwathDuration[ms]#;WindingType$;RollPosition#;PrepareFromDrawer#;InsideRoll#;SmartInkLimit#
00000000002780367994;2021-01-08;14:50:01;814384279334;-1;Print;751;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;46;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;1;0;0;Unlocked;1;0;0;1
00000000002780368019;2021-01-08;14:50:01;814384279607;-1;Print;751;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;46;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;1;0;0;Unlocked;1;0;0;1
00000000002780755494;2021-01-08;14:57:22;814825861200;-1;Print;752;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;76;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;1;0;0;Unlocked;1;0;0;1
00000000002780755519;2021-01-08;14:57:22;814825861473;-1;Print;752;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;76;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;1;0;0;Unlocked;1;0;0;1
00000000002780967547;2021-01-08;15:05:06;815290200124;-1;Print;753;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;56;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;1;0;0;Unlocked;1;0;0;1
00000000002780967572;2021-01-08;15:05:06;815290200376;-1;Print;753;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;56;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;1;0;0;Unlocked;1;0;0;1
00000000002781085426;2021-01-08;15:07:16;815419682350;-1;Print;754;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;66;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;1;0;0;Unlocked;1;0;0;1
00000000002781085451;2021-01-08;15:07:16;815419682610;-1;Print;754;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;66;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;1;0;0;Unlocked;1;0;0;1
00000000002781152024;2021-01-08;15:08:23;815486922974;-1;Print;755;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;47;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;1;0;0;Unlocked;1;0;0;1
00000000002781152049;2021-01-08;15:08:23;815486923232;-1;Print;755;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;47;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;1;0;0;Unlocked;1;0;0;1
00000000002781590887;2021-01-08;15:20:16;816200050982;-1;Calibrate;756;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;76;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;0;0;0;Unlocked;1;0;0;1
00000000002781590916;2021-01-08;15:20:16;816200051365;-1;Calibrate;756;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;76;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;0;0;0;Unlocked;1;0;0;1
00000000002781610390;2021-01-08;15:21:39;816283181520;-1;Calibrate;757;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;76;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;0;0;0;Unlocked;1;0;0;1
00000000002781610419;2021-01-08;15:21:39;816283181829;-1;Calibrate;757;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;76;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;0;0;0;Unlocked;1;0;0;1
00000000002781671022;2021-01-08;15:23:10;816374069068;-1;Calibrate;758;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;76;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;0;0;0;Unlocked;1;0;0;1
00000000002781671051;2021-01-08;15:23:10;816374069343;-1;Calibrate;758;Heavy paper > 200gsm;ESP SATIN 170gsm;b51f7a5e-5566-42d9-872e-4604155aa9be;13000;1;6473;6517;0;0;0;210;0;0.000000;0;0;0;320;1;76;Wide;1,;0,;1.000000;24.000000;619,710,771,615,659,;0;0;0;Unlocked;1;0;0;1
