ullid;date;time;LocalTime[us];MediaPrepareId#;Purpose$;EngineCycleId#;Category$;MediaTypeDisplayName$;MediaId$;NominalWidth[0.1mm]#;Measured#;SideEdgeLeft[0.1mm]#;SideEdgeRight[0.1mm]#;WaitingForCleancut#;ManualCut#;ManualLoading#;MediaThickness[um]#;AutomaticMediaJogging#;AdvanceCorrection#;MoistProtection#;PreCurePower#;PostCurePower#;BufferHeaterSetpoint[0.1C]#;CarriageHeightIndex#;ControlPaperStepCorrection#;ControlPaperStepPatternType$;FanFrictionCorrectionTable~;FanFrictionXCoordTable~;PaperStepCorrectionFactor#;PrinterPlatenTemperature[C]#;VacuumSurfaceSettings[0.1%]~;PrintStrategy#;RobustBacklit#;MediaMinimalSwathDuration[ms]#;WindingType$;RollPosition#;PrepareFromDrawer#;InsideRoll#;SmartInkLimit#
00000000013745148014;2021-11-22;11:40:36;1396349710;-1;Calibrate;3611;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;0;-1;-1;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;1;0;1
00000000013745218195;2021-11-22;11:42:39;1519474701;-1;Calibrate;3612;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745218225;2021-11-22;11:42:39;1519475063;-1;Calibrate;3612;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745257355;2021-11-22;11:43:45;1585458236;-1;Calibrate;3613;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745257413;2021-11-22;11:43:45;1585458498;-1;Calibrate;3613;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745271915;2021-11-22;11:44:15;1615699152;-1;Calibrate;3614;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745271944;2021-11-22;11:44:15;1615699420;-1;Calibrate;3614;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745289114;2021-11-22;11:44:55;1655517946;-1;Calibrate;3615;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745289143;2021-11-22;11:44:55;1655518203;-1;Calibrate;3615;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745437521;2021-11-22;11:50:44;2004012798;-1;Calibrate;3616;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745437550;2021-11-22;11:50:44;2004013119;-1;Calibrate;3616;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745496055;2021-11-22;11:52:14;2094555791;-1;Calibrate;3617;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745496084;2021-11-22;11:52:14;2094556077;-1;Calibrate;3617;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745521805;2021-11-22;11:52:55;2135286560;-1;Calibrate;3617;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745521834;2021-11-22;11:52:55;2135286817;-1;Calibrate;3617;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745551432;2021-11-22;11:53:52;2192012637;-1;Calibrate;3617;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745551461;2021-11-22;11:53:52;2192012903;-1;Calibrate;3617;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745581875;2021-11-22;11:54:34;2234636714;-1;Calibrate;3618;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745581904;2021-11-22;11:54:34;2234637012;-1;Calibrate;3618;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745614605;2021-11-22;11:56:06;2326369601;-1;Calibrate;3619;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745614634;2021-11-22;11:56:06;2326369913;-1;Calibrate;3619;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745624302;2021-11-22;11:56:52;2372575419;-1;MediaTransport;-1;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745624329;2021-11-22;11:56:52;2372575746;-1;MediaTransport;-1;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745642507;2021-11-22;11:59:23;2523719380;-1;Calibrate;3620;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;1;0;1
00000000013745687567;2021-11-22;12:01:02;2622059258;-1;Calibrate;3621;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6841;6876;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;1;0;1
00000000013745753646;2021-11-22;12:02:48;2728934057;-1;Calibrate;3622;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745753675;2021-11-22;12:02:48;2728934379;-1;Calibrate;3622;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745768031;2021-11-22;12:03:19;2759373157;-1;Calibrate;3623;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745768060;2021-11-22;12:03:19;2759373436;-1;Calibrate;3623;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745970922;2021-11-22;12:08:28;3068054051;-1;Calibrate;3624;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013745970951;2021-11-22;12:08:28;3068054322;-1;Calibrate;3624;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013746539066;2021-11-22;12:19:58;3758834560;-1;Calibrate;3625;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013746539095;2021-11-22;12:19:58;3758834849;-1;Calibrate;3625;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013747074062;2021-11-22;12:29:01;4301636884;-1;Calibrate;3626;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013747074091;2021-11-22;12:29:01;4301637147;-1;Calibrate;3626;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013747451742;2021-11-22;12:39:20;4919926934;-1;Calibrate;3627;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013747451771;2021-11-22;12:39:20;4919927275;-1;Calibrate;3627;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013748901823;2021-11-22;13:14:07;7007727681;-1;Calibrate;3628;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013748901852;2021-11-22;13:14:07;7007727962;-1;Calibrate;3628;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
00000000013748984123;2021-11-22;13:17:11;7190983301;-1;Calibrate;3629;Monomeric vinyl;Service tests - Vinyl;00000000-0001-0000-0000-000000000000;13750;1;6839;6878;0;0;0;220;0;0.000000;0;0;0;320;1;0;Normal;1,;0,;1.000000;24.000000;717,448,459,461,480,;0;0;0;None;0;0;0;1
